gene_id	tpm_mean
EG10741	103.03345183333332
EG10742	35.66780283333333
EG10743	585.3121981666667
EG10744	103.04446316666667
EG10745	121.762397
EG10746	96.74941783333334
EG10747	12.2583155
EG10748	2.702437
EG10749	10.995412833333331
EG10750	7.290909833333333
EG10751	4.894705833333333
EG10752	76.6341005
EG10753	6.326702666666667
EG10754	17.395820333333333
EG10755	83.315699
EG10756	517.1881783333333
EG10757	21.0959755
EG10758	329.7297735
EG10759	123.15007683333332
EG10760	40.93446816666667
EG10761	111.93085283333332
EG10762	74.234129
EG10763	4.1307555
EG10764	57.395543499999995
EG10765	22.068245666666662
EG10766	622.3623996666666
EG10767	127.191288
EG10768	101.76602916666668
EG10769	28.379394333333337
EG10770	52.653109
EG10771	257.5602556666667
EG10772	184.082341
EG10773	178.88357083333335
EG10774	76.03295266666667
EG10775	116.4123555
EG10776	31.752656166666668
EG10777	16.056391833333333
EG10778	24.07110366666667
EG10779	18.6538795
EG10780	89.35104749999999
EG10781	40.89079366666667
EG10782	10.793692333333333
EG10783	25.3588555
EG10784	8.422713
EG10785	14.872496333333332
EG10786	28.347432333333337
EG10787	841.3306715
EG10788	1371.0404285000002
EG10789	626.6624966666667
EG10790	1448.2493273333332
EG10791	24.5887515
EG10792	2.571536
EG10793	1.008540166666667
EG10794	4.978291166666667
EG10795	3.4245526666666666
EG10796	1.0722275
EG10797	1.261577333333333
EG10798	1.7731008333333331
EG10799	19.1463895
EG10800	14.852550333333332
EG10801	3.198548666666667
EG10802	24.460543833333332
EG10803	463.5266295
EG10804	170.6909855
EG10805	0.5268966666666667
EG10806	4.132643333333333
EG10807	3.3042416666666665
EG10808	1.3267836666666666
EG10809	13.989610166666669
EG10810	226.0091485
EG10811	7.943284166666667
EG10812	5.622893166666667
EG10813	2.563005
EG10814	1.4956888333333334
EG10815	5.568240333333333
EG10816	1.971072333333333
EG10817	3.971854
EG10818	23.149099333333336
EG10819	6.12915
EG10820	2.1250181666666665
EG10821	531.5379358333333
EG10822	8.891951166666667
EG10823	481.31581166666666
EG10824	10.75552
EG10825	11.9890785
EG10826	11.968462
EG10827	1.939618
EG10828	9.474578666666666
EG10829	6.294127166666667
EG10830	61.192190333333336
EG10831	26.9935395
EG10832	5.5379198333333335
EG10833	2.1108931666666666
EG10834	105.38816033333336
EG10835	72.683301
EG10836	277.85664733333334
EG10837	3.7414425
EG10838	246.50305616666665
EG10839	12.572336166666666
EG10840	36.69126833333333
EG10841	99.17685283333331
EG10842	0.5287786666666666
EG10843	0.5237798333333333
EG10844	400.3002106666667
EG10845	844.9748866666667
EG10846	0.9186628333333332
EG10847	1.0879155
EG10848	15.523185
EG10849	3.1402415
EG10850	5.8118475
EG10851	58.42128866666667
EG10852	17.127173833333334
EG10853	43.306451833333334
EG10854	47.29342666666667
EG10855	94.05347333333332
EG10856	67.78039033333333
EG10857	42.47407716666667
EG10858	31.243007
EG10859	82.85371583333334
EG10860	46.89874016666667
EG10861	39.59610416666667
EG10862	18.462520166666668
EG10863	3.0845296666666666
EG10864	122.7629
EG10865	94.7662545
EG10866	137.47673166666667
EG10867	100.31397766666667
EG10868	573.2841158333333
EG10869	445.18326283333334
EG10870	120.39895866666666
EG10871	1038.166898166667
EG10872	89.524759
EG10873	816.0502485000001
EG10874	108.87186633333332
EG10875	430.8221225
EG10876	979.1847178333334
EG10877	195.5185385
EG10878	607.5035713333333
EG10879	394.2254111666666
EG10880	168.91902050000002
EG10881	1848.8847315
EG10882	108.53631066666668
EG10883	94.76093483333334
EG10884	748.7621806666666
EG10885	60.13630783333334
EG10886	269.6498268333333
EG10887	46.83652333333333
EG10888	154.6398215
EG10889	69.79255416666668
EG10890	117.28793366666666
EG10891	65.82177866666666
EG10892	3.0875425
EG10893	1025.3067838333334
EG10894	442.10553766666663
EG10895	503.55369866666666
EG10896	252.2137125
EG10897	322.5267435
EG10898	266.191816
EG10899	324.65935383333334
EG10900	325.8331106666667
EG10901	180.10117666666667
EG10902	161.22733116666666
EG10903	827.8578296666666
EG10904	701.4878253333333
EG10905	63.287876
EG10906	363.3466203333333
EG10907	291.6051781666667
EG10908	143.30434866666667
EG10909	146.90745483333333
EG10910	1178.2142273333334
EG10911	274.2087598333333
EG10912	1052.4642018333334
EG10913	477.88025166666665
EG10914	92.94749233333334
EG10915	172.939606
EG10916	248.60159483333337
EG10917	29.567891
EG10918	93.4218
EG10919	51.5496475
EG10920	54.12557533333333
EG10921	142.8001565
EG10922	8.660739333333334
EG10925	91.04691016666668
EG10926	81.861288
EG10927	2.834288833333334
EG10928	28.300629333333333
EG10929	7.279977166666666
EG10930	32.15875916666667
EG10931	4.623682166666667
EG10932	12.5917855
EG10933	2.896717333333333
EG10934	1.4376133333333332
EG10935	20.072621666666667
EG10936	101.0450605
EG10937	301.7485726666667
EG10938	114.57918483333331
EG10939	106.54324266666669
EG10940	153.88156166666667
EG10941	44.89934833333333
EG10942	42.652351833333334
EG10943	274.48009966666666
EG10944	865.6324616666667
EG10945	4.930556166666666
EG10946	196.43607033333333
EG10947	1226.3039150000002
EG10948	79.01173433333334
EG10949	21.538725333333332
EG10950	16.391735333333333
EG10951	10.972728166666668
EG10952	94.66690833333332
EG10953	17.6901345
EG10954	1382.4130923333332
EG10955	39.194409
EG10956	135.4085951666667
EG10957	15.027905166666663
