lambda_sec,lambda_eff,lambda_kin,lambda_div,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div
0.00009217366875216199,7.07218885689063e-6,0.003530846823719882,0.00012990783852150268,0.04682048976611617,0.00013764417564374068,12.068587019777397,275.36891278200324,23.02712485632701,0.004294656719941168
0.0003676803788537282,1.2671799980093773e-6,0.003384646961029842,0.0035794319469167903,0.04981406674918785,0.00013743042814592392,12.068603794274784,275.61440191209783,23.026589399459212,0.0036304625148749787
0.000014637267166064215,0.00002210695170327623,0.0048814035782200615,0.0005663402987827913,0.06542980492448068,0.00017677410725679355,12.067641754666974,271.69060312973204,23.0642746164726,0.0038001606870689364
0.00009404087507079714,5.089503180962936e-6,0.006180294273016561,0.00040427349158824724,0.07829121501919115,0.00014080543866904388,12.067641754666953,275.39045051103056,23.02929949977327,0.0038001606870689273
0.00009581069460475688,0.00003757748838744251,0.0007390919914741361,0.00022184407938970305,0.020606625763052833,0.0001654598136862173,15.386305091775403,205.0716863481468,14.2177126832883,0.0044321103494999285
0.0007510224336900757,0.00004615727385479102,0.0034178353415513572,0.00981819176255861,0.06987898723107736,0.00018380757646824556,12.643132051514456,249.0458314229646,19.909787795562423,0.003571143651506126
0.00013914131540709968,0.00004389970210328537,0.004100128402387779,0.00013406863220323076,0.06477413928773351,0.00019460347969286595,12.099102860083459,268.7691638832079,22.798283831145003,0.00440891862396752
0.00008850724084484439,6.8128997126743215e-6,0.0004139227006953134,0.004508333438771898,0.008862106675876107,0.0001228870700507778,12.643318292523388,253.56335484462028,19.90942663152279,0.0036006713632554073
0.00003419411171089717,4.396340935098581e-6,0.007219123774474118,0.0019010295644410747,0.0892638798781344,0.00014090860654648383,12.067634516356259,275.391534419328,23.029427893617086,0.0037022711523978418
0.00004604028408149998,0.00003145151422892633,0.00015441269585425512,0.0029523027327466077,0.008322937189412195,0.00006966452238573665,23.062170078934926,143.79912123900357,3.449158375053324,0.003617675648620775
