"gene_id"	"11_J3_Modified_M9_N_Fe"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_J3 +vioE]_Modified_M9_N_Fe_5gperL_Trp"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_J3]_Modified_M9_N_Fe_5gperL_Trp"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_M5]_Modified_M9_N_Fe"	"MG1655 rph+ ?trpR ?tnaA [+cymR +vio_M5]_Modified_M9_N_Fe_5gperL_Trp"	"MG1655 rph+ [+cymR +vio_J3]_Modified_M9_N_Fe"	"MG1655 rph+ [+cymR +vio_M5]_Modified_M9_N_Fe"	"MG1655 rph+_EZ_Rich"	"MG1655 rph+_Modified_M9_N_Fe"
"G7520"	1.2470153333333334	1.52882525	2.09000775	1.4192358333333335	1.6339848	1.3436753333333333	1.701319	1.8183265000000002	1.5033097999999998
"G7521"	1.8497405	2.568057	1.368134	4.511135833333333	1.1344032	6.761809333333333	6.543132	0.0	3.2788312
"G7522"	1.629948	0.0	1.57636975	1.8911593333333334	2.5885162	3.504104333333333	2.9485926666666664	0.33784166666666665	0.0
"G7523"	0.7754669999999999	0.0	0.0	0.6125451666666667	0.0	0.0	0.0	0.8902875	0.0
"G7524"	301.4854925	359.7719335	171.5015565	306.83665233333335	383.9733984	338.5506063333333	286.052345	159.158046	308.88071840000003
"G7525"	109.44824333333334	155.289292	103.72898475	141.24669500000002	173.9345864	156.714257	124.02785333333334	56.45801	135.1926346
"G7526"	1.257173	1.63551325	2.06846425	1.4100431666666668	1.2952112	1.323694	1.4873836666666669	1.5241259999999999	1.6424884
"G7527"	24.274258166666666	39.608021	18.59262525	34.979588	39.9903586	34.77694533333334	30.9085935	19.028421833333333	32.240052000000006
"G7528"	33.33245816666667	58.5853495	24.59305925	54.20129266666667	63.149057400000004	66.642727	47.81526066666667	32.057275	43.0316448
"G7529"	30.226871499999998	41.484241499999996	26.39403875	42.781983333333336	43.997667	57.179633333333335	39.46258366666667	17.933834833333332	38.0977298
"G7530"	40.65055733333333	56.089484	33.746727	49.0615135	52.4458134	65.571095	39.92423333333333	24.410311500000002	48.4810808
"G7531"	28.652864833333336	38.8667275	29.8212495	40.101462500000004	38.0770854	52.24571633333333	32.7922745	14.537977	35.8388914
"G7532"	32.03867	81.496308	11.601398	56.33499883333334	51.4400166	95.98654933333334	69.96861283333332	92.16231883333334	101.87398040000001
"G7533"	21.070975	44.13735525	18.217581250000002	48.3308075	33.7380754	56.63715533333333	48.25348133333333	8.0825405	60.848087199999995
"G7534"	26.524344666666668	54.790532	2.35563175	61.66828616666667	48.9175128	50.131848	56.905049999999996	20.372872666666666	66.0390568
"G7535"	2.4323801666666665	2.5362645	3.5873934999999997	2.5546945	1.6655316	1.4538413333333333	2.7572815	0.5803716666666666	3.0125642
"G7536"	1.2147806666666667	0.48180850000000003	3.83286325	1.5768583333333333	1.2985132	2.0044636666666666	0.9334715	0.298736	0.47165939999999995
"G7537"	0.2554725	0.410781	2.522286	0.30609833333333336	0.2157892	0.3655966666666666	0.330036	0.1596483333333333	0.126022
"G7538"	0.722089	0.293373	1.855037	0.5743071666666667	0.1836822	0.34164733333333336	0.6424036666666667	0.05737416666666667	0.2960578
"G7539"	1.6733896666666668	1.718879	2.17713	2.0287641666666665	2.2457428	1.6059596666666665	2.0986145	1.5996135	1.4598748000000001
"G7541"	1.918616	3.90766775	1.9217710000000001	2.6512008333333332	3.6081258	1.9424056666666667	3.1381443333333334	2.251789	2.9553366
"G7542"	1.7778181666666668	10.66063225	3.4295082499999996	7.1520755	5.5250496	1.2922093333333333	10.145488833333333	0.8966911666666667	7.2014686
"G7543"	8.647358166666667	113.1183155	2.2852045	66.00233866666666	54.4476978	8.827522333333333	97.44478033333333	13.3155365	94.7222632
"G7544"	1.6404815	39.23383825	1.1448335	13.870328333333333	17.6447666	3.2714	24.5558805	2.5898418333333333	24.2543842
"G7545"	1.0304916666666666	32.929114750000004	1.3900315	12.674627333333333	13.9588324	3.525012333333333	19.877997	3.221633166666667	18.5063986
"G7546"	1.0123571666666666	9.14288575	14.59708475	3.470254333333333	9.9197276	6.699854333333334	3.99088	1.8237286666666666	3.370947
"G7547"	0.5297313333333333	0.338024	1.1041112499999999	0.678125	0.652633	0.509685	0.5926398333333333	0.27700183333333334	0.6562906
"G7549"	0.4005728333333334	0.373635	0.949068	0.4999883333333333	0.4441274	0.492913	0.3459085	0.6448246666666667	0.6363578000000001
"G7550"	0.10195366666666666	0.5496145	1.03870575	0.48544649999999995	0.3785844	0.49747366666666676	0.2977556666666667	0.3633095	0.419458
"G7551"	0.606467	0.71000025	0.8961855	0.457689	0.7005052	0.11924833333333333	0.7322301666666666	0.8359228333333334	0.4820336
"G7552"	0.22889183333333332	0.49423475	0.77466225	0.3322488333333333	0.4126874	0.14530366666666666	0.5271211666666666	0.28793816666666666	0.25630220000000004
"G7553"	52.95919	64.394534	29.17299775	53.598043499999996	55.075748	62.368489333333336	60.28775016666666	77.79001783333332	75.5089284
"G7554"	137.94250883333333	94.484734	4.88758825	148.24429	84.33393020000001	116.22241166666667	146.88425600000002	116.704771	220.9379632
"G7555"	1.6484326666666667	0.0	3.4506185	0.803788	3.2340486	0.706071	0.6956421666666666	0.2079025	0.24616280000000001
"G7558"	17.31075183333333	8.747255	2.65666625	12.249028333333333	9.245771999999999	14.455347333333336	9.9068665	13.267536999999999	21.2742692
"G7559"	18.648350333333333	115.946152	44.98107225	115.97862916666666	117.6645542	100.87739700000002	106.881141	18.0444945	114.9231904
"G7563"	2.1794505	5.33648275	4.192495	6.296367666666666	4.203477	3.8125956666666667	7.455692833333334	3.7864058333333332	7.1924954
"G7564"	21.435230166666667	82.156702	11.27560425	117.19927933333334	66.1952116	37.680882000000004	130.95335133333333	41.246260666666664	174.3240074
"G7565"	40.902043166666665	42.096146250000004	9.90165425	59.886591833333334	40.243966799999995	15.793669333333334	70.181297	74.43861883333334	71.13905079999999
"G7566"	2.0771808333333333	2.39585475	2.27655275	2.836230333333333	2.037245	1.5784693333333335	2.2063581666666665	1.8193796666666666	2.2419746
"G7567"	2.0525173333333333	0.75709125	0.4405855	1.6793358333333332	1.1665212	1.903158333333333	2.6809776666666667	2.114499	3.0883469999999997
"G7568"	56.184873333333336	45.5328945	67.62060124999999	47.65225066666667	47.3434102	74.77022433333333	33.181019166666665	5.952585666666667	35.744437
"G7570"	15.138390666666666	13.7677175	10.179482499999999	20.640218166666667	14.6820606	19.20694633333333	16.9757345	8.523703833333334	17.3236196
"G7571"	33.108514500000005	65.8870165	43.87405475	83.39250183333333	61.9301958	48.79449266666666	84.60129266666667	282.27729716666664	67.48348560000001
"G7572"	30.72390866666667	39.33384624999999	25.4582375	73.34387483333333	53.45564	34.129550333333334	82.5499035	257.93764066666665	49.3220084
"G7573"	5.055974166666666	2.57090125	5.971379250000001	3.838175	3.7477362	2.288445	2.4858245	9.799301833333333	1.9646154
"G7574"	29.227244666666667	10.68735275	22.49429325	8.907621333333333	21.1681034	4.370440333333334	9.630473	101.28468666666667	4.2123186
"G7575"	3.9386498333333333	2.0528715	3.921817	2.641561333333333	2.579078	2.322661666666667	2.0897288333333335	7.390186	1.462991
"G7577"	0.0	0.29362575	4.87179825	0.8897235	0.9449833999999999	0.56621	0.15111866666666665	0.6319283333333333	0.4730652
"G7578"	36.607245166666665	49.48983425	32.902300249999996	45.93704733333333	47.602075400000004	52.289076	45.06010783333334	19.992379666666668	50.271327400000004
"G7579"	54.17215733333333	69.93384525	33.174744	58.26790733333333	66.1036648	66.671947	60.32463733333333	35.727242	70.61432119999999
"G7580"	50.806854166666675	63.712343	21.4725365	63.110918500000004	63.9247566	59.24894033333334	61.45783233333333	32.700442	75.1474748
"G7582"	149.36839799999998	238.26315	55.43861425	235.0947275	225.76458739999998	220.9652616666667	260.4645075	194.38080433333334	252.1704178
"G7586"	0.6893196666666667	0.322224	1.629658	1.0882651666666667	0.8940194	0.944692	1.2258616666666666	0.5850274999999999	0.9140452
"G7587"	0.600773	0.2925555	0.39081899999999997	0.7962936666666667	0.6465571999999999	0.2168783333333333	1.1095518333333334	0.23171633333333333	0.7223168
"G7588"	2.4150836666666664	2.92412075	4.056119750000001	4.351689833333333	4.7239976	2.9233256666666665	6.0618593333333335	3.6938983333333333	3.5749755999999997
"G7589"	2.2525888333333333	5.773891000000001	3.56257225	6.865948833333333	6.7057286000000005	2.9474863333333334	7.514666666666667	3.979457666666667	5.414682
"G7590"	35.72849383333334	60.829212500000004	56.71915225	57.38067166666667	66.5431616	64.97600333333332	57.23412	50.091074166666665	54.971545400000004
"G7593"	46.29995466666667	80.65507325	109.84073575	33.760158833333335	53.0977768	12.567598333333331	40.82090316666667	0.6938751666666666	30.179451999999998
"G7594"	48.286869333333335	146.08531225000002	1950.9376109999998	108.59467233333334	145.0083744	149.178865	85.55742783333334	22.495781500000003	122.2489268
"G7595"	2.4768778333333334	87.41711375	14.47793275	64.4247195	30.554872	45.684693	89.521545	4.549858333333333	155.5026392
"G7596"	70.55321016666666	28.6927025	35.75081075	20.737432666666667	26.740418800000004	12.397295	27.572603166666667	35.36937416666667	20.258426399999998
"G7597"	0.4707723333333333	1.5280355	1.475024	0.43618816666666665	0.0	1.0807206666666667	0.612445	0.38086200000000003	0.6656676
"G7598"	0.0931625	0.0	0.67701375	0.04458733333333333	0.0462698	0.078327	0.021626666666666666	0.0615165	0.1581418
"G7599"	0.3670696666666667	0.4195085	0.94625925	0.4550275	0.4911268	0.5019913333333333	0.5783710000000001	0.47822549999999997	0.4567184
"G7601"	3.2648733333333335	9.8380815	11.0764055	10.689525166666668	9.467673399999999	8.337817333333334	9.9697335	10.997823833333333	7.3702268
"G7602"	2.2651725	3.5598632500000003	14.09763125	4.884719333333334	8.4579972	3.800784	4.2518145	3.4292393333333333	4.0150912
"G7603"	14.508309166666665	26.132076249999997	40.71609775	18.1665605	27.595172400000003	31.486470999999998	12.868503666666667	4.2787378333333335	16.9545648
"G7604"	6.342215833333333	8.293594500000001	4.800755	8.007952333333334	8.2762682	7.310935	9.886653666666666	8.25854	11.4283514
"G7605"	0.6340793333333333	0.38622625	1.3157462500000001	0.35423050000000006	0.6605402	0.7994746666666667	0.5077408333333334	0.29088183333333334	0.5076921999999999
"G7606"	14.0029445	33.00970325	8.03726675	29.503648000000002	27.7274592	34.474101999999995	33.41180616666667	21.132773666666665	45.736325199999996
"G7607"	7.198202500000001	9.733221499999999	26.53383825	6.104205666666666	11.2091074	9.618472333333335	3.5014388333333333	1.7445196666666665	4.1586478
"G7608"	5.607377666666667	4.8432675	13.30711875	7.476468666666666	6.2133116	5.532368666666667	6.5180558333333325	1.6162501666666669	6.2627924
"G7609"	61.76080999999999	72.35929949999999	60.738626	66.198403	75.2551576	54.66423633333333	73.78833350000001	66.36683733333332	59.91998220000001
"G7610"	55.03494466666666	76.566056	63.840123999999996	74.02536033333332	87.35559980000001	57.68140400000001	79.40374616666666	49.26787116666666	56.90825220000001
"G7611"	173.94463466666664	166.40606525	114.28746775	170.78535566666665	171.858872	136.26752	177.8164436666667	268.7811051666667	160.7746716
"G7612"	86.838646	77.30605675	57.592428749999996	59.750577666666665	72.7942218	64.471052	67.31656266666666	475.23573566666664	56.8646418
"G7613"	111.33723666666667	112.58463075	71.96757975	90.622471	94.94683280000001	73.83355966666666	95.14457850000001	616.4185101666667	92.78294960000001
"G7614"	46.65752583333333	48.537479250000004	46.328657	39.004785000000005	49.9879354	31.935485333333332	43.04325383333333	284.0168796666667	34.587651
"G7615"	8.100570166666666	8.7891285	22.3067535	9.241390666666668	9.3179732	4.247025666666667	9.4462755	11.969109666666666	8.136004400000001
"G7616"	19.140104833333336	14.19074575	32.72707225	14.091361999999998	14.0742528	10.729059666666666	15.5310925	61.836575	12.286629999999999
"G7617"	10.224297666666667	14.13222025	5.23946675	13.117924666666667	12.5785454	11.425423333333333	14.482254166666666	24.073988166666666	19.0078964
"G7618"	2.3319466666666666	0.5817812499999999	4.71471225	0.9992448333333334	0.3185206	0.0	1.2380148333333334	1.8065396666666667	0.8309474
"G7619"	28.340840333333333	42.7986345	14.71050325	40.15550533333333	39.1902672	46.126564	33.238088833333336	18.243876833333335	49.591229
"G7620"	3.805894666666667	5.640127	1.4130544999999999	6.076967166666667	5.9078826	5.662047333333334	6.319025833333334	10.532638	6.705553
"G7621"	19.9108605	14.14268475	6.9276029999999995	13.510014499999999	17.7706588	11.549092	19.449764166666668	5.189627	6.6563298
"G7622"	3.700204166666667	16.7448025	2.8961515	19.788456166666666	15.3695822	7.597719333333333	20.640233833333333	10.948284833333332	26.442748599999998
"G7624"	2.2032131666666666	2.38508375	2.035261	2.863315666666667	2.2854866	2.0020956666666665	2.808082666666667	4.206950333333333	2.4510556
"G7626"	2.862242833333333	3.157349	2.9236424999999997	5.3434349999999995	3.8477716	3.368261	3.7544583333333335	6.3676103333333325	5.433533
"G7627"	1.9073746666666667	1.92740825	2.4524425	3.2192796666666665	2.0029955999999998	2.3655183333333336	2.3105648333333333	2.5665713333333335	2.9654642000000004
"G7629"	53.93798216666667	54.672075	13.835470749999999	60.9918735	54.3434666	49.62013833333333	68.12804766666666	92.31774283333334	71.202494
"G7630"	44.11212483333333	55.81174	22.4838485	50.7450955	50.3277356	55.902245	45.40613966666667	55.0357535	56.838334399999994
"G7631"	0.3128586666666667	0.39205475	0.72972375	0.32010849999999996	0.38039520000000004	0.18115566666666663	0.25906216666666665	0.2989885	0.4856904
"G7632"	2.111441333333333	2.0114535	1.31824775	2.040989	1.9208148	1.557165666666667	2.3154193333333333	2.2819103333333333	2.7819422000000005
"G7634"	0.18872883333333335	0.514845	0.370809	0.29798450000000004	0.2496918	0.39682866666666666	0.3772073333333333	0.2724488333333333	0.2668022
"G7635"	0.7127613333333334	0.65408925	0.724029	1.0185276666666667	0.7056938	0.6656343333333333	0.6289456666666667	0.925701	0.5833071999999999
"G7636"	0.5071855	0.594031	0.8802695	0.8331995	0.5874330000000001	1.7128120000000002	0.8244921666666666	0.6563886666666667	0.8508348
"G7637"	1.3224365	1.8968340000000001	1.20679675	2.4176699999999998	2.1121887999999998	2.5128143333333335	1.8226255	2.0038535	1.7480315999999998
"G7638"	0.38637666666666665	0.34044175	0.39357775	0.22219599999999998	0.2829636	0.12608133333333335	0.24717133333333333	0.14931083333333334	0.2081658
"G7639"	1.1002978333333333	1.6675155	1.30558375	1.5338528333333332	1.7958144	1.6212556666666664	1.977329	0.9685725000000001	1.7469696
"G7640"	3.1371148333333334	5.7301945	3.28946675	5.196512333333334	4.431001	5.4832980000000004	5.642739	3.6882638333333335	5.680180999999999
"G7641"	13.119502500000001	18.39726575	8.98199725	16.752117333333334	16.9176532	16.830827	16.1273095	17.2916255	20.7196526
"G7642"	44.710982666666666	56.433569	16.558944	46.78768766666667	53.489256	54.75377266666666	46.121387166666665	55.2311095	59.060366
"G7643"	57.18609583333333	55.3141745	14.6158155	51.38145466666666	54.641359	59.829694999999994	61.26476316666666	57.01188483333333	72.9912612
"G7644"	61.062230166666666	106.1463945	35.25583475	95.83418566666667	102.4559654	88.71405566666665	100.1845255	121.25760716666666	106.9446248
"G7645"	24.89171616666667	18.665993750000002	24.03845475	19.106082166666667	18.013843	27.907124333333332	16.524521166666666	4.2456795000000005	15.889271399999998
"G7646"	6.439836166666666	9.33695	15.205816500000001	9.276019	10.0340296	8.629858666666665	11.880172166666666	9.034179166666666	9.2235736
"G7647"	16.2892665	3.9888195	5.31710475	4.8401993333333335	5.8180756	3.8539690000000006	5.3456079999999995	34.28894833333334	4.1470634
"G7648"	38.948216	45.71238675	33.1964935	46.73466533333333	47.3179474	30.929404666666667	41.9857925	17.6370675	47.9868518
"G7649"	7.758570333333334	6.39830425	7.084118500000001	6.757077333333334	7.7129572	11.142234333333333	9.249509333333334	5.399809333333333	7.9449586
"G7650"	181.75259683333334	313.9399175	33.446781	314.1339228333333	236.571756	260.91504433333336	335.5048133333333	200.7861335	473.33940640000003
"G7651"	300.4381681666667	472.18616	52.54237975	511.4250898333333	379.1484136	431.74019666666663	555.7658701666667	296.52274216666666	758.563342
"G7652"	66.74241183333334	69.606827	3.39923575	67.89392283333333	67.9382192	69.926131	74.8020805	6.942639833333334	127.2055384
"G7653"	39.915440499999995	44.9843075	5.6509245	42.84654700000001	42.211057600000004	47.381994999999996	43.10254883333334	4.4280219999999995	76.7755864
"G7654"	10.093075	20.5547445	55.752808	10.803389000000001	16.1810838	42.09630333333333	14.9130615	7.021311	15.521784
"G7655"	1.032107	0.67902425	4.62910175	0.8441076666666666	1.0121655999999999	1.1922439999999999	1.0222705	0.3498191666666666	1.081793
"G7656"	241.26974083333334	164.54138675	571.5002744999999	207.58902283333336	165.9664718	354.4615416666666	153.42054083333332	29.947962166666667	139.20234399999998
"G7657"	85.56061233333332	71.226144	63.074633250000005	90.1167765	72.3862686	119.16688966666668	67.322954	18.507975000000002	79.6077326
"G7658"	58.663688	99.5375555	41.634796	108.35365866666666	112.65703020000001	105.25980566666665	84.20713049999999	61.83140866666667	98.59585
"G7659"	162.310622	251.67425	99.45360975	289.966783	264.3485714	282.5419816666667	245.10312266666665	154.3575305	255.6968512
"G7662"	55.940399000000006	89.75810925	45.95645275	78.35198983333333	91.6311644	67.89704533333334	74.44306533333334	52.902107666666666	80.3767294
"G7663"	99.60022883333333	169.967987	113.01574925	150.22597516666667	192.2100992	135.706254	144.77786716666665	107.79446183333333	159.12315519999999
"G7664"	123.88880533333334	228.26570025	130.53407299999998	220.25360916666668	238.8504762	193.45542266666666	209.12025133333336	123.1129535	218.93807900000002
"G7665"	177.50608366666665	327.928425	162.1271545	298.15058	323.899139	294.14666800000003	308.11382150000003	241.99836649999997	321.1379248
"G7667"	569.703982	511.18381725	468.42083375	501.9685186666666	559.6049428	565.6711406666667	457.57635266666665	283.656118	459.058767
"G7668"	21.175270166666667	42.159037500000004	13.787294750000001	37.8041245	38.2367402	36.08673833333334	46.13120333333333	31.583099	48.9886318
"G7669"	21.468355333333335	9.45588425	2.29641725	14.144475	10.685844399999999	12.574387333333334	9.79837	1.0794291666666667	15.385951599999999
"G7670"	2.8316036666666666	4.810638	11.59280275	5.101083333333333	4.6113932	4.3259446666666665	5.086743666666666	3.1902326666666667	3.8506226
"G7673"	4.770574166666667	7.877336	4.8600715	9.300155	7.081904400000001	7.098933666666667	9.719805666666666	7.849044833333333	10.62672
"G7674"	4.131287166666667	11.02875	3.996117	10.2530155	9.0345956	7.409462333333333	11.840323833333334	11.1206595	11.7318218
"G7675"	9.0341585	8.64914625	3.5284285	6.212241333333334	7.4490912	9.246811	7.570998666666667	8.055441833333333	7.338636800000001
"G7676"	3.305242	3.01381325	2.402148	2.0294456666666667	2.2465580000000003	3.2265226666666664	2.1510456666666666	2.5946116666666668	2.6627326
"G7677"	3.2379501666666664	2.46744125	2.80558675	2.3955393333333332	3.1518015999999998	3.078640666666667	3.8470435000000003	3.3540426666666665	3.8780554
"G7678"	49.156725	132.3678125	24.05348925	91.5901695	118.570243	103.52083933333334	96.22711283333332	126.93895166666668	103.49272599999999
"G7679"	0.34468150000000003	0.8085862500000001	1.044708	0.8524220000000001	0.47602659999999997	0.4129056666666666	0.5904886666666667	0.537302	0.48927899999999996
"G7680"	34.438416	47.70373375	35.262034	39.63039166666667	56.9630936	48.34928933333333	33.0178685	6.518663	37.434252400000005
"G7681"	234.00344633333336	448.66599874999997	53.189588	383.39960033333335	396.7137272	391.58877133333334	425.4984115	303.6516858333333	453.2435668
"G7682"	24.151600333333334	31.0255975	18.726782749999998	28.044008166666668	27.979799000000003	29.031906333333335	28.567589666666667	55.15809616666667	35.2332354
"G7683"	92.66092816666666	832.8596347499999	712.467673	631.6845208333333	1088.5310752	490.6659513333334	709.5599438333334	143.81174583333333	407.1381926
"G7684"	14.320403333333333	5.009286250000001	7.84204875	5.6165785	7.082858	0.0	8.221460833333333	9.446517166666666	4.9220314
"G7685"	3.9377368333333336	3.7031562499999997	5.74038425	4.281692166666667	3.7296998	3.718105	4.344767166666666	5.265123166666666	3.4249403999999997
"G7686"	3.2903518333333337	2.9923632500000004	5.2548295	4.8573949999999995	4.2214916	3.576409	4.1897335	4.548068	3.79145
"G7687"	1.0211988333333333	4.97189825	6.14080525	3.5987926666666668	7.883927	4.03193	3.0542044999999995	6.964610666666666	2.3175277999999997
"G7688"	55.040803833333335	81.06920875	22.66409975	83.48532133333333	86.0177402	68.886879	88.61709366666666	56.000084833333325	104.7693002
"G7689"	86.46594383333333	170.93246525	45.26988325000001	135.26158883333332	145.5587008	158.744558	119.95558899999999	212.54047383333332	155.6586194
"G7690"	13.095510166666665	14.164468000000001	51.364404500000006	15.970603666666667	14.8184796	14.982218333333334	15.7317585	8.105005833333333	15.352659399999999
"G7693"	6.743722666666667	4.18713775	11.65815875	5.206817666666667	5.019679999999999	8.056364666666667	2.0236319999999997	1.3120610000000001	3.4014356
"G7694"	0.0	0.0	2.83946625	0.9445674999999999	1.0165397999999999	0.0	0.0	0.0	0.0
"G7695"	5.764503333333333	3.1034439999999996	5.63589175	9.9985555	2.8508028	3.3570653333333333	4.5733375	1.7496096666666665	7.446785200000001
"G7696"	157.29998266666666	266.76941225	84.921182	275.380057	254.09151780000002	373.82209033333334	242.4426566666667	163.96589766666668	293.73622340000003
"G7697"	143.68676666666667	100.77334725	45.79479075	141.244553	131.33301699999998	109.70195266666667	129.52541383333335	77.55014583333333	103.7794568
"G7698"	197.2719546666667	181.08623325	54.35059625	181.6300375	192.4175766	169.177368	178.42878566666664	149.72941083333333	171.94061879999998
"G7699"	321.4332033333333	315.41262725	87.9650245	288.69001099999997	317.2246558	266.96979066666665	294.89375533333333	259.63500516666664	299.3356862
"G7701"	0.6522628333333333	0.56078225	1.59883375	0.5564848333333333	0.8297395999999999	0.27422466666666667	0.6865070000000001	0.35761316666666665	0.41708480000000003
"G7702"	2.4447538333333334	0.727312	1.0717785	1.1650168333333333	0.26934579999999997	1.2094393333333333	0.5916745	0.6754505000000001	0.5747576000000001
"G7703"	3.6772406666666666	2.0331395	2.7725165	2.6732165	2.1986196	2.0835310000000002	2.1561191666666666	2.3104476666666667	2.1894894000000003
"G7704"	2.4059675	0.549704	2.425804	1.005244	0.6634764000000001	0.978026	0.7585636666666667	0.6178013333333333	0.7023942
"G7705"	1.3613068333333336	0.6789265	1.381451	0.9244323333333333	0.6909508000000001	0.686407	1.1106848333333332	0.5595853333333333	0.7936002
"G7706"	2.1218051666666664	0.57233525	1.5976522499999999	1.5169715000000001	0.9191284	0.3091376666666667	1.433872	0.56983	0.6474464
"G7707"	0.8772088333333334	0.18851275	0.7129695	0.594272	0.23564020000000002	0.217923	0.37726166666666666	0.17501766666666665	0.1885788
"G7708"	1.2086148333333333	0.0	0.3653555	1.032089	0.9157004000000001	0.0	1.1158811666666668	0.0	0.210347
"G7709"	1.2901228333333332	0.9211345	1.3790402499999999	1.233384	0.9076268000000001	0.6961369999999999	1.325144	0.6990358333333333	1.3120228
"G7710"	0.9765704999999999	1.0752815	1.24698575	1.2786396666666666	1.4276668	1.1171196666666667	1.2094561666666668	0.9961378333333334	1.4812086
"G7711"	1.6634975	2.31630175	1.589268	2.1312796666666665	2.1875598	2.2173456666666667	2.388647333333333	1.4513886666666667	2.2979412
"G7712"	34.35252833333333	41.25954475	61.257043	50.1705475	41.7399236	57.58313833333333	48.32869133333333	10.289473666666668	45.2831732
"G7713"	35.453855999999995	45.06781625	35.1973895	57.76607166666667	45.2765602	42.58275733333333	48.491272333333335	11.317611833333332	51.45623020000001
"G7714"	69.91296583333333	106.175699	50.288768	113.91842633333333	92.921165	82.001246	106.919607	26.40373166666667	115.49606659999999
"G7715"	97.49929016666665	153.0531355	66.937161	157.63540383333336	146.6017208	123.50784633333335	160.542045	53.51209216666666	161.491894
"G7716"	145.7868005	406.70038975	128.91739525	416.41345616666666	396.1823902	345.94488333333334	387.437461	92.86159249999999	353.1882068
"G7717"	15.700469833333335	63.43883625	43.49071475	36.82865416666667	57.870386399999994	35.493448666666666	37.99847533333333	27.263478333333335	34.269881600000005
"G7718"	28.746456166666665	38.30063725	30.285231500000002	36.72120483333333	40.529662	44.49693033333333	29.789280666666667	9.574529166666666	31.903031
"G7719"	11.416447833333335	8.91379025	13.585218750000001	15.869750333333334	11.4040638	15.070164333333333	15.194849166666666	4.907484833333333	9.2096508
"G7721"	42.11612266666667	54.75079875	17.1698215	42.90872916666667	51.877347	37.06954866666667	46.71237	14.958733833333334	66.2516996
"G7722"	0.5578613333333333	3.5535757500000003	0.0	10.913650666666667	4.037221000000001	14.737656666666666	3.0673749999999997	2.3656523333333332	2.449359
"G7723"	2.7023883333333334	1.5827692500000001	1.3601255	2.317329	2.8035722	1.9517549999999997	1.8858598333333332	1.5708126666666666	2.2433308
"G7724"	1.3148251666666666	1.437082	1.04903375	1.5937281666666667	1.6092511999999999	1.4756373333333332	1.6544154999999998	3.0251343333333334	2.0629304
"G7726"	3.987474	5.0291352499999995	2.68316325	3.797262	4.204249	4.152445666666667	3.7919175000000003	4.187341333333333	4.022969600000001
"G7727"	13.673604666666668	24.699646	6.33174275	21.0982425	21.6493614	20.524660333333333	22.857499666666666	29.36308383333333	25.181908200000002
"G7728"	1.3070688333333333	2.2599105	1.25784025	1.7838556666666667	2.5930402	1.5820156666666667	2.275317	1.8488221666666667	1.9586016000000002
"G7729"	1.0634243333333333	1.060265	2.13108525	1.2767123333333332	1.5166924	1.1481443333333334	1.4071698333333333	1.6830105	1.2709972
"G7730"	0.9283521666666666	0.2575665	0.45604475	2.2670646666666667	0.2288708	0.0	1.2154925	1.1583981666666665	1.8355018
"G7731"	0.3994626666666667	0.6473955	0.75055175	0.5793108333333333	0.308713	0.653671	0.5546016666666667	0.7807883333333333	0.7424518
"G7732"	0.4380225	0.39796525	1.2094989999999999	0.46772449999999993	0.41859520000000006	0.574142	0.492923	0.405337	0.5671722
"G7733"	0.33320683333333334	0.11361850000000001	0.75116775	0.1985915	0.14860299999999999	0.12269133333333333	0.133554	0.0868755	0.0707426
"G7734"	1.5027235	0.0	0.644493	0.2884706666666667	0.2989824	1.4812079999999999	0.415257	0.0	0.3770936
"G7735"	3.2563289999999996	0.96172375	4.2081045	1.2543368333333333	0.9006598	0.9822893333333335	0.9476813333333333	0.66144	1.6969734000000003
"G7736"	1.16616	1.357476	3.240121	2.8259825	2.7971828000000003	1.4954830000000001	2.4299205	0.7389501666666667	1.6573162
"G7737"	2.057324	2.1799815000000002	3.2772500000000004	2.3584161666666668	2.6479954	1.8557236666666668	1.8982339999999998	0.9444668333333334	2.285559
"G7738"	1.6736116666666667	1.091048	3.58513375	1.4103116666666666	1.8027294	1.4303633333333334	3.0961803333333333	1.1347101666666666	1.3460994
"G7739"	4.029203666666667	3.63279975	2.98567275	3.4057786666666665	5.079046	3.6556203333333332	4.435675499999999	2.974911666666667	4.1708748
"G7740"	21.168370499999998	66.5256925	50.897564	41.091909333333334	63.76299899999999	35.55073466666666	42.54461766666667	26.114334	39.2651066
"G7741"	16.946438833333335	15.072333500000001	16.911775	24.369947166666666	15.1620866	23.151787333333335	24.862176	7.5146355	20.449742800000003
"G7742"	23.42924066666667	26.00950525	44.9712815	31.530073	34.2936396	37.318425999999995	30.980026499999997	14.226975000000001	26.9469948
"G7743"	46.040764333333335	44.5401035	88.5710045	45.035835166666665	66.8205876	54.310314000000005	42.3413165	11.206394833333334	31.6460462
"G7744"	42.6426205	52.66058175	69.9632095	51.88969733333334	63.2023602	58.408325	47.44668416666667	21.5472755	39.8822592
"G7745"	4.110132833333333	8.14462525	4.99880025	7.112098499999999	7.1504058	5.72626	6.804548666666666	4.086970166666666	7.3852611999999995
