lambda_hom,lambda_sec,lambda_eff,lambda_kin,lambda_div,solve_failed,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div,obj_hom_w,obj_kin_w,obj_eff_w,obj_sec_w,obj_div_w,toya_pearson_r_squared,toya_r_squared
0.029034657766808247,5.593604405458743e-06,7.370006200547704e-05,0.000987477531196325,3.7573876897343706e-05,0,0.02316897108217237,15.63982203897633,182.16781347869835,11.343921124765819,0.012103663151999275,0.0006727031461799517,0.015443972855398221,0.013425779148782244,6.345340717866659e-05,4.547815492801359e-07,0.6302581869921315,-1.8747363902728975
0.03205891507768008,3.893511901152015e-05,1.4298145242328987e-07,0.0003103473932079063,3.7573876897343706e-05,0,0.00013679785248818337,10.87545001290809,289.6283194223103,24.266722474201288,0.004147063284095455,4.385590735727677e-06,0.003375167561468916,4.1411477773918465e-05,0.0009448277275525578,1.5582124532209653e-07,0.6782687287081147,-48.01748666668968
0.009260748861681396,1.8847959281159196e-07,1.742851838778765e-05,0.00042166833882813026,2.0530928638910108e-05,0,0.008647932399661145,10.793551694887057,266.71895454066504,23.40624707962167,0.004877440865450561,8.00863301260596e-05,0.004551299013238575,0.004648516203583479,4.411599918814606e-06,1.0013839034906943e-07,0.6065843538981547,-27.479132662405174
0.251865308669055,1.8847959281159196e-07,1.742851838778765e-05,0.00042166833882813026,2.0530928638910108e-05,0,0.00018303556283177192,11.140438615848787,275.1181838106038,23.956709578606358,0.004980815073255228,4.610030853003844e-05,0.004697570244961712,0.004794902325357851,4.515350866481291e-06,1.022607588326109e-07,0.69214180776829,-34.897339624163145
0.009260748861681396,3.563120918741231e-07,1.742851838778765e-05,0.00042166833882813026,2.0530928638910108e-05,0,0.00864793239157475,10.793551694887054,266.71895429509027,23.406244132722744,0.004877686440363196,8.008633005117354e-05,0.004551299013238573,0.004648516199303475,8.339927809846861e-06,1.0014343223007625e-07,0.6875173716692399,-29.476175184969435
0.009260748861681396,1.8847959281159196e-07,3.491393126288481e-06,0.00042166833882813026,2.0530928638910108e-05,0,0.010819382432870919,10.35362573737033,284.2444167259886,25.98170243923674,0.004104594068160906,0.00010019558354930505,0.004365796165525122,0.0009924090027429952,4.897020696299287e-06,8.42711279051053e-08,0.6918526053982316,-39.00598518176384
0.009260748861681396,1.8847959281159196e-07,1.742851838778765e-05,5.952431208334088e-05,2.0530928638910108e-05,0,0.005175723594990559,22.33872708309989,139.98260118747461,2.96737375886153,0.005261332274323319,4.793107639068636e-05,0.001329697362439017,0.002439689338766247,5.592893977900242e-07,1.0802003746972669e-07,0.6927946915129364,0.6176015346590932
0.009260748861681396,1.8847959281159196e-07,1.742851838778765e-05,0.00042166833882813026,0.0019108201488913913,0,0.008649435635056902,10.793575008455294,266.72784111061503,23.407107532468938,0.0035434328664517172,8.01002512115397e-05,0.004551308843832166,0.004648671083331257,4.411762096616893e-06,6.77086291745992e-06,0.6875190070113891,-29.480349640679844
0.251865308669055,3.563120918741231e-07,3.491393126288481e-06,5.952431208334088e-05,0.0019108201488913913,0,1.524727336879616e-07,12.957363052306915,248.28606678231932,26.78796401099244,0.0035881008025036073,3.840259213393307e-08,0.0007712781221026672,0.0008668642669169925,9.54487549380544e-06,6.856215309677264e-06,0.6166551319555792,-19.04542430668227
0.21371239415259963,8.388361261345076e-06,1.6621163559639553e-06,1.1951645320142578e-05,0.001892910122982746,0,7.731733605239562e-05,23.663324673590488,143.36785490988746,2.1824947726387083,0.003588100802503603,1.6523672997258573e-05,0.0002828156635941321,0.0002382940565651912,1.830755460389067e-05,6.791952331341585e-06,0.700217265064735,0.6244496478172996
