gene,ica__wt_glc__1,ica__wt_glc__2,ica__wt_glc__3,ica__wt_glc__4,ica__arg_sbt__1,ica__arg_sbt__2,ica__cytd_rib__1,ica__cytd_rib__2,ica__gth__1,ica__gth__2,ica__leu_glcr__1,ica__leu_glcr__2,ica__met_glc__1,ica__met_glc__2,ica__no3_anaero__1,ica__no3_anaero__2,ica__phe_acgam__1,ica__phe_acgam__2,ica__thm_gal__1,ica__thm_gal__2,ica__tyr_glcn__1,ica__tyr_glcn__2,ica__ura_pyr__1,ica__ura_pyr__2,ica__wt_glc__5,ica__wt_glc__6,ica__bw_delpurR_cytd__1,ica__bw_delpurR_cytd__2,ica__ade_glc__1,ica__ade_glc__2
b0011,4.75043860099191,0.99235311792228,3.4095814301078,2.72974596765557,2.424052483439,2.43599482336358,4.81017971280811,7.6428195273649,9.89686573260113,9.78279756640641,1.99225166679796,1.22271818857818,2.60274514173188,3.02395634288228,7.65714283799859,2.61258779691509,1.09977739616374,3.1692399625772,3.60031009492023,4.56075279278426,3.41715980493043,1.44007216911679,3.10462832153732,3.84775302333448,2.73817645115159,3.80715236714147,3.06006790810008,3.20470583771106,3.80670766242949,3.69678108935206
b0013,1.00391042355937,0.699046777649685,1.12585470560056,1.80274171817155,2.29867045843354,0,0.705927441432225,0.708402380355964,0,0.506715463632323,0.779671560897945,0.358884854200902,0,0,0.561869574011596,0.575123237313512,0.645600031409749,0,0.333707767418714,0.321274704122241,0,0.72459648199754,0,0.521247330747281,0.60276975448688,0,0,0,0,0.591849189181979
b0014,1452.83669301431,1498.74863748409,1650.44273368165,1968.94046864172,980.875522762997,785.204024824585,2249.51765982701,1620.6255696731,1064.80691012734,1015.33203491652,936.766843868943,699.440384862799,1643.04190065238,1518.20863415044,2023.93212910733,1910.97499435909,1574.79990435443,1285.70472019362,1815.98408218401,1748.05332005828,1339.46695904187,1318.92955702342,1405.80203452079,1022.05187384416,1943.1228988419,1935.26027290703,2384.04258791133,2671.5066130954,1291.04770438422,1329.99312976877
b0015,254.442220190231,231.287530801259,307.96170788107,282.333984165701,155.464850086282,131.040525417879,304.709339540685,228.539243903584,524.085180038376,469.427114205203,92.5591363805929,87.6560404581189,246.100819450391,273.54039716352,226.103861120716,217.410809367621,273.227970890267,240.087600157506,314.057922060886,318.373582191554,229.386243393444,224.797737202046,226.600080476556,173.862691822932,254.236780828876,277.541799938974,361.823294490618,359.898091016514,207.58102428357,218.214586917407
b0016,63.5407409496769,70.6984786390501,69.0706134917062,76.8705898533078,44.5207484839874,44.0385150330847,49.5258161446459,43.6322449961796,93.8474147638528,80.7023976558114,59.1038635320553,58.2044224492612,67.1550301694787,73.6144129854067,61.8419678713733,53.2396846720993,73.9988610508228,72.4654256479095,62.0265083677909,67.6776411732118,65.6753506594411,73.9426643388513,68.6356340982194,54.1414081155906,78.2063996719171,79.415352900763,88.1857182115718,91.3254861076977,80.3562347572888,75.063903268531
b0018,0,2.01762790326378,0,1.15626088084937,9.47793032624255,5.5031162676302,6.79162419956122,4.77080465633092,2.16366274233598,2.9250210175553,2.25033166154904,2.76222276408656,0,2.92773024395509,6.48679754640876,11.0663523388287,0.621122305100375,1.3424209557125,1.28422136087202,0,0,0,1.16893588725602,2.00593759510328,3.47949554959725,3.2252534863817,5.18471221396104,2.17190964356721,7.16639278208816,1.13881881899471
b0019,64.6742931999426,55.5233464121052,57.6589265494952,80.8362968728739,58.8994944178073,63.5008025569516,149.437828427982,143.31319799578,194.651843869161,129.811998680643,52.4415903216639,49.650244709431,83.4883985275055,87.9290387800852,125.582660318766,145.537692642363,70.2410623214795,62.0823718696631,116.809718362159,123.848647799534,59.152590068843,55.1599071920628,70.9528070744032,86.607386115979,59.5049347357493,70.8883839194311,70.6212846719107,69.054825790678,78.712516886004,80.6455326683993
b0020,29.5092846369445,32.5430552805737,35.2776083055875,38.465115278796,30.5745980270586,32.0054446656553,60.8288414389587,57.3954325499871,93.8736211742383,71.4485563880239,33.5043867227765,37.5915068230458,37.9578956584988,33.5438156147964,68.1590537488422,70.0242660893117,31.6443666994302,31.5417122240233,42.1244428966962,49.6151574491756,31.4275722596045,34.38118434316,37.7990304711487,44.0985586301675,47.218071726894,40.2664778338378,45.1098544269594,36.8841502093338,51.3483499583623,45.0379614524148
b0021,2.9593821462813,1.96702073473307,4.52571297498838,1.44933294569831,6.33613718443462,5.46088938537858,3.97276393772353,3.98669220786465,5.42415253821257,2.03689582410617,1.88047517064098,3.1738213046757,1.10552244138908,4.28144313893234,4.51720885244966,3.6990104451372,1.55711057080609,4.20669537111888,3.2194539462653,3.87438207545435,1.88150548115256,2.91273437317823,2.93044125399232,1.67624884184868,3.39222107376577,1.34758115965651,2.59954283678205,3.62988463202124,6.58740500880263,1.90329323412185
b0022,2.45239249076478,1.53689345699877,6.0506222806403,6.16533328886106,4.81310059888611,2.6199402808438,4.65606294403132,1.55746227305697,3.29626598290896,6.68425380546031,3.9996869604187,7.36426538367483,3.35913858544818,0,8.23534465879812,5.90072288969314,5.20442191385549,4.60154764422029,3.91293439919128,2.35446804826046,1.47007777408258,2.65510985280687,2.6712506015634,4.58396569566923,4.41741011410963,4.09463589426317,3.15949249717193,16.5441492704939,6.5506521748185,7.807281361989
b0023,1128.42814837132,1197.36952735628,2123.91994552241,2213.23167639832,358.714030709662,559.217849364076,180.616197675425,187.218719653698,829.511553968819,1041.82993883396,1416.69558987673,1545.04669722129,2016.16004938386,1852.67046038444,1528.82802852266,1596.61155562606,1552.89951706114,1424.8050764776,687.652077563538,812.650421967406,1371.20163740589,1141.77538711017,1382.1453820127,1227.4332144437,2183.12741902051,2032.16933946843,3392.55872059774,2600.91507142714,3872.13993941955,3745.81575172591
b0024,0.617557018128949,0,0,0,1.2120262417195,0,0,0.653662196419367,2.07514926651314,3.74048142244951,0.719424213010376,0,0,0,1.03690475931231,2.12272758499351,0,0,0,0,0,0,0,0,0,0,0.994522070132527,0,1.37464443365509,0
b0025,282.530698580266,282.759603103248,327.836632821277,311.755154040674,159.195726722564,189.319162902713,159.867487468187,153.260563762802,335.258738868798,239.323379240181,272.068995592535,275.035955921429,304.305896194448,283.982071918564,370.602736032472,375.630490040155,337.440006236864,330.25904391309,334.762326429221,343.591542106147,285.436723437114,271.724449144074,293.986755848555,280.971657674244,306.230046637937,324.507927575186,455.919290475388,462.64669557013,390.935465766302,421.209590822303
b0026,692.571130018778,705.705334642472,746.580970028696,582.136732561168,1254.92887394502,1148.69301318068,335.32355088972,321.802213746102,676.374947229354,737.417727696571,1147.00421617514,1108.31615366122,705.026210084726,679.131600570644,676.262072052841,651.529726787947,745.228625043255,755.31877194075,756.948689367473,805.629952963281,712.981460340171,756.031318447917,668.253435177836,661.914561079438,707.338970198733,741.787319026325,866.949381022695,912.968153273993,470.374251808467,476.147503261612
b0027,129.288549924415,113.582417051544,152.058481306817,140.676853055919,242.722916512093,256.929514493104,73.9629783797376,62.0451939665802,115.05363876837,103.278010242835,259.746951745762,261.450510518052,162.459048821468,164.09013101667,163.27068891591,157.23591022714,193.150252945538,177.888368842011,192.574948121489,190.39671699296,141.210454573368,144.72061671896,126.306350688708,156.159815241377,170.221692562454,174.705565530469,238.204076475291,246.69127739848,170.721969986197,178.764706508284
b0028,113.87148919646,100.372887317651,169.595490951856,114.14166447072,216.982258883443,175.074749906781,60.3716661109555,55.4815717936438,161.962869581513,163.303945028893,184.242786258755,186.09174382263,130.391183441885,141.425275304312,154.271195897685,154.803792173917,140.355737205531,137.857107213629,153.510012583794,167.746712476065,115.271264693419,112.195169691468,130.158807951714,118.717257915076,113.951550482376,118.199700016435,156.212734918377,128.031906394408,102.595413828892,118.813396652235
b0029,243.610674987548,251.466658109967,285.365535600431,261.14127702788,290.033296350966,266.962557688409,99.0478488044833,101.358837642255,313.62655090957,336.250420308014,289.447334104238,301.669108548079,260.573884544006,263.128218002016,234.349189089954,240.612955563707,228.523422882833,236.984537235795,210.486174299354,224.703307765497,216.723230392063,231.300787301171,232.136915022137,208.291966446998,217.218718142662,217.073336976813,291.649865062604,277.2743807149,244.92351768548,246.853333876166
b0030,31.7408126785053,29.2798337533684,22.4556391608321,18.9104194934545,69.8635213567573,69.5617026138534,339.171933061232,290.594235399448,3.98718636360603,4.71643672808863,31.101745453287,28.6324291976004,31.4900906476457,33.5514370123991,13.4480660923911,10.4514207514418,34.0518776392256,28.4487724806671,93.7747971229768,102.100118907634,37.3425432831371,32.5981402037518,52.5064051104247,68.8478952537687,31.2584813074626,28.4791760724352,27.9465044598376,26.5157920786158,30.7043942277109,28.8558785904664
b0031,520.50376815957,456.41129349825,424.698477937204,328.753207603731,203.791240983165,241.261164097649,122.408504543562,125.808131121297,128.417195800139,134.234652262511,165.196582958324,164.119831709307,1136.92841305333,1330.0788777313,347.583578370692,430.400427834589,520.40539883032,590.421366403076,322.497943678669,319.833457211403,349.980921482016,355.847307312748,213.379800989364,141.941411650589,480.528341239154,477.38976796483,788.512200732535,743.927874705981,691.932203020606,651.091639005565
b0032,955.999744307721,1024.31810622419,700.08713140397,448.694575645428,310.352493390558,324.871683541055,8.47358469698299,7.75300205144362,41.6834330925683,34.8840550050182,184.69809099929,193.727292592792,1057.35050266038,1069.24654580438,338.40964718704,343.346572247515,713.746763768704,658.373431551928,394.085658868116,411.048355010464,773.937997162517,739.174733131433,422.728891937323,199.296877247755,494.34353104978,429.817846429051,279.486645761243,349.48292505494,489.660300697802,429.180211512516
b0033,1057.39250803731,1026.89581228982,774.592462158821,467.276843341279,399.803195434095,402.874468099456,14.4059136450141,13.7871412077532,54.6054636341854,48.2560401940585,176.639514962343,169.080086259019,1131.07042586692,1147.094565577,378.594099492255,346.953665683751,767.513875380199,710.324159487827,405.573283047669,404.627497262349,725.686431346066,760.475361291833,416.228583107583,220.359371097449,488.537872711649,435.175057051286,262.445209770126,308.548640552317,473.478212438471,433.761000484104
b0034,42.0934330241042,37.8893918424834,20.7248014824405,42.403028121627,18.806251005018,20.1082066391211,10.1070316803546,14.4892376032504,2.8748919309376,2.5910135797824,8.37214071563712,4.77127017751225,44.5318548494049,44.3473698287756,59.7591458263618,49.9937101251619,23.438370913624,16.0532581542698,9.55564206553135,9.85674029271761,31.7973749270709,23.7127392798792,22.3658362710245,13.8596645424894,27.1231206401854,29.1410182761994,14.3291341087105,13.8520786335319,43.4207586852264,47.8160475914932
b0035,1.83598032416714,0.719120756061923,1.54424665700617,1.64845301256227,3.37811368046821,1.96141475079387,2.90479602589341,2.67206505968728,4.24143684540693,6.95021885928118,1.0694143706911,0.984508451388961,3.45787002360155,1.82612228476422,1.15600868436845,0.788851467396236,0.221379740500302,1.43539267730745,1.60202276183106,1.76266932261662,1.14642889476598,0.993872201658788,1.24989259566396,1.78738527266382,1.65354405622752,0.766360907237093,2.58710133108799,0.7741096871498,1.02169518717608,1.21768971693184
b0036,1.03580084362162,0.901566047413508,3.09765021922119,1.24000531567581,3.72694219181854,1.84427816466006,2.54923225991154,4.01998097924998,1.45023138066357,2.09124755511789,1.00554845528769,0.925713156325072,1.18231434328989,0.784944195012101,1.73915410710578,0.890089076299692,1.33221658323943,1.07973629601781,0.860770988386265,1.65740190436632,0.34494836376186,1.12142123897459,0.626799166991158,1.61341613430798,1.86575237856422,0.864712179957482,3.05812377346978,3.49382161214242,1.53708653318486,0
b0037,6.4654844084497,9.30833606303175,6.36898299695578,6.43267709339413,10.1171065064432,5.13373507120968,8.66270574753037,10.4501879118877,8.51411724781597,7.54109920217312,5.29274147706669,5.71584713771032,7.89862014394387,6.35628122417516,9.53552286698779,10.2109339779752,6.74247235375841,6.46649785772636,8.0158537161568,8.05273496325946,7.07055413013739,9.08098793644248,5.7101202569754,5.44376633526421,11.4886752305351,9.91981501020464,10.6935106190456,10.0201156160458,9.14072247202165,7.41733569053274
b0038,7.57887858179579,8.03244316205016,4.6247168136537,4.00280633075006,8.96839762125505,5.59622682794183,7.75883171477355,12.1509313952936,14.0442833869839,9.28216267671022,6.23225569269038,4.90073608123726,7.17516410893352,6.71468566820135,6.92403998425119,8.2366706128132,5.69812201635561,4.53108369342008,6.11295688799007,9.09531586485523,6.01296782737962,6.27468454796229,3.84435108450319,3.81934467451577,7.42806173248721,6.51312469153099,10.2307684655143,10.9023093593009,5.20989112673218,6.50500035821178
b0039,10.6884868522318,15.6295616072759,15.1832923059488,13.4354684345547,22.9585740018021,21.6955788955819,18.4139692130936,17.3471890588216,26.7375001646885,23.737670565545,13.696730209236,15.9208097471117,14.6404414222418,14.0397973062392,27.7172618354636,27.9628537638568,14.3200181792154,14.1130217083516,18.7121379933354,16.3046912342037,17.441753170999,14.657877435653,12.9359513397388,13.1341569546513,30.8044850754554,27.7604860104066,29.4531536154633,21.2311761748358,15.0682178304501,22.0546599080662
b0040,0.806571831065513,0.374423471933736,1.90959612994782,0.160930769036422,5.10074368217046,0.574451285852559,0.378108893432036,4.1737797238387,2.40914426719204,3.25688356044416,0.939617375831494,1.53780739636482,1.71856720770027,0.611231281142339,1.3542687489699,2.00230900167593,0.778041726507659,0.934204556910744,2.05551657793928,2.06497408770918,0.984900390859638,0.582162608887206,1.30155922011093,1.39595261400657,2.25998897394685,0.748162363265764,1.29891404938153,3.02290854084882,3.39127320703829,1.1095220287963
b0041,1.58388976152243,1.47053363588483,1.57891886174033,2.21217269561466,5.00824314907411,1.50409006796629,3.34126796760797,6.51968771040042,3.25250079336904,1.06594030173432,2.25518989052475,0.754959848733504,3.13374560782355,1.60039140278374,1.18196397434564,2.7221506595124,0.848813512799087,0.366905209398106,2.4569882772124,3.7171316803366,1.75825364171363,1.90535085292099,0.958466860923655,1.37063741116189,0.634001347983609,2.05686502564152,2.834130251673,0.59361779118223,1.56695220416643,0.933772425419237
b0042,1.58482288851756,1.05338862252407,1.1310283044598,0.258717970158236,5.51388396285966,2.30877027930138,3.19127113767293,4.7274402752705,1.6944484996979,3.70874881229087,1.84624241302769,0.927087491869987,0.592034817498926,1.63772821175643,1.93526232915129,1.48568420582791,1.66774302917725,1.35167412242738,2.29879709135946,2.90475941394085,1.43941867593099,1.09188929047561,2.61554053246045,1.79534605542648,0.259516988676218,1.68388101781045,2.08817995637582,2.42986709858262,0.641403553349142,1.27407619728464
b0043,4.74675037226443,2.64422041980533,4.14037147168321,4.16720730504873,6.5212281483821,2.25379955836563,9.4571257778828,12.5048420184574,2.48115673170049,2.55560842527606,3.56360751475637,3.73318266815504,3.46763250249371,3.71705813775432,3.01088804334475,2.35675500507819,3.35782190249527,4.39830468408909,5.04914361137881,6.17755382165482,6.21777460192331,7.30897320971432,2.29793918209025,2.30028713351518,4.94009124872943,4.93136583787347,5.2660252471303,8.8950492001685,7.04398545195933,4.66402893648842
b0044,0.470112608956293,0.982051874483641,1.58165055527276,0.844190470101095,2.76794920254281,0,2.47929533928619,2.48798759882804,0,4.27113795643023,0.547658570457726,0,1.28786351303688,0,0.789339263144318,3.23183438545724,0,0.490053324663214,0.937614903612443,0.451340933818788,0.469678827475058,0,2.56033362156769,0.732271336620749,2.54039294451564,0,0.757075624322339,1.58571949755253,3.13932638827807,0.831455954352538
b0045,0.713456720118965,1.91621674833605,1.02872545492984,1.28116828283159,4.80082412324004,1.08885740104086,3.01012121312886,5.28618040315137,2.22615412686706,2.16066818851172,0.949877430531329,0.54653882522718,1.25646399002585,0.926858336795985,0.855660341518034,2.10202581559747,1.17980620893785,1.38119305383323,2.23606735077566,3.03343092729371,2.34205188764195,1.87590582098538,1.11018217049222,0.635038008352277,1.10153572537887,0.510523995218709,3.11860634145083,3.437906487567,2.26873049815544,2.34342087059451
b0046,11.2367517584365,11.7366274773816,16.3248932312081,12.8405813610114,10.2748841168326,9.54899286570701,34.2096153525643,31.3561264147035,48.0560882771464,36.7368711133434,13.982793914525,13.1465188696752,14.3420063589981,15.0954211638511,14.1502416402394,20.1898525941112,23.8956958994161,19.1673488338198,28.0138888964658,22.0664994147118,14.288124330557,14.6540104319766,18.0811530380259,14.7183785761009,17.9403313769648,22.1726073011153,12.749324282526,16.36689052831,16.4853975314276,18.066975248713
b0047,22.95960373194,20.4028652850072,24.3588893278255,24.4756360384514,22.3873731236065,22.7372585489024,53.1236909828447,51.1497682241034,33.5541839553144,26.7091243201733,18.0010436130922,18.6824211065077,24.0607311747601,23.0331009455362,21.9062818786045,25.4294565305284,21.6553092080811,21.3501826408664,35.6157850055145,36.3881521106692,22.4286758536534,25.409857104212,21.435926232932,22.1390296004626,29.2776652530757,31.8845606641905,23.7106012857776,21.1434937726237,28.3926023045714,29.5207009200672
b0048,144.618757842089,156.952714758951,180.24130212031,169.410248060246,66.8000325737713,98.9760058862139,128.406880734365,136.929319981737,160.403429789935,193.323010732006,108.586689947096,106.629838427358,206.988583230974,193.930173186389,82.9954952879914,121.361764214805,176.831325027319,173.719318894646,108.726292055699,129.623990186268,271.192164398795,272.473886670148,138.962417815357,157.509889874129,143.985528588427,129.691845840123,216.065605673283,179.117072226661,256.524083918672,217.310780252452
b0049,57.4679244121417,57.6705309016231,59.2131988291528,55.5005222807696,51.3387892671471,59.674417027115,102.383734808385,98.1422672159504,74.9168224533832,55.5753993335507,50.8199900233159,56.9708445092854,61.5176083647373,58.1886385986074,102.437344587038,117.579993600055,60.2488635947363,63.0937849184875,94.2297423539845,99.9918031140266,62.239679029968,55.9441712753622,68.0905154326633,60.1781278530985,47.8430638069622,51.6040557821072,64.5496670638149,53.7547636782884,60.9143386477494,53.2397797880026
b0050,63.0918410077913,66.6473780042051,106.535363039194,106.858030640184,91.4616108527118,72.3808620174224,122.129172578548,109.277141860504,256.573864455952,289.86263687953,80.5982904602126,86.1172141964297,82.4912259696129,68.8653910087035,178.161577642263,165.113480753585,79.5331542652274,81.0889555398526,80.4332573976242,77.7806906370457,74.4942841086562,76.0692475612615,119.09266864015,113.909733302936,67.1539580829921,71.8235868735133,81.9759088943012,68.9223147313531,76.6028771472179,83.6896616006349
b0051,215.267019879505,232.774932460384,283.811145020808,248.121221608948,161.672224563751,200.698249081232,192.580093919174,175.432449508031,337.823206230171,413.952670664279,242.890901369457,239.009463654331,220.918667373331,228.935698480838,335.110483453084,348.973319865883,257.177086631263,271.549086617329,225.699173447399,253.267524590596,232.056152933646,243.606167688235,254.437431235913,232.711915840187,198.336883419874,221.605873812773,254.152954787695,249.460844212784,260.163568634407,239.414862773347
b0052,119.822263820216,117.276912322607,139.296969892125,117.431068491268,97.4023914132605,117.316748676646,61.3123983238693,64.4295896531218,71.1748976476101,85.9442603321648,95.1875911300913,112.037260457963,99.7145544132828,113.919283692704,144.559799744287,163.756330850407,112.80671628545,131.049951290588,111.696805114352,118.065049744345,101.768643377636,97.517817760337,120.709438973103,119.800625161438,99.0257645297588,100.488397305769,107.520781628657,121.157930288277,108.334742955058,109.112862627192
b0053,460.329302768044,463.619980272535,470.819384494262,471.083843984372,540.019797620785,538.99616438314,337.341239512243,324.56764060407,485.243366528282,477.100147893725,557.766017568246,552.624161634465,453.68191907626,474.704295721591,518.404076639416,509.602947636524,503.978541910881,516.910757997571,455.685210926938,479.621227858315,451.262895685349,474.39804239302,476.247895488205,498.998001748971,485.078959923317,501.238113378139,572.97752124421,595.96829641129,469.599030130622,498.118290416964
b0054,604.980453727494,622.979153951541,583.012103766489,626.392553651273,464.027024631151,537.823920758853,519.565593190559,541.224530154124,834.1994356174,822.905912938892,718.544781035219,699.345327720434,576.930055958187,536.73024778368,660.441434600695,676.416695430338,688.215113958441,681.978050016937,618.02253600945,596.989764273068,573.138148549925,583.190371342454,618.707445147339,584.397905067817,577.11775675179,594.258886995896,672.357705138832,706.666202080565,500.099845914454,521.27594634936
b0055,42.4050779890257,36.9964303779617,53.1508151713752,48.6747619033687,30.5157647394983,34.287546475934,28.5904934021431,27.6346294544981,63.7022565534266,51.620474954857,40.1010754718391,43.5159965686147,46.694904424645,50.8491557272481,61.1481900901677,56.0171441033782,50.2090335321225,53.0445235168503,46.9306671491744,52.6859055793119,41.701386127556,40.6891522657076,49.2083377850628,50.5105889538094,51.2214112301177,53.0317995735083,69.3609150014093,68.4324333472547,85.8774196985997,86.1752703142104
b0058,39.0527736123904,42.0781742649405,34.5761732582319,38.0166682655057,43.3652354261214,47.8692023597681,41.4083580736031,44.5993419947253,129.500616102371,91.5031537080311,23.2261916878085,31.7425780877482,44.4829226416717,35.0463926706424,37.617210481557,32.1459956517171,50.1624387491275,47.994087784263,40.9940555437211,42.8213978556394,44.3558715980379,47.1766024194344,35.8214301547019,31.6959382935798,35.5424416806061,41.8681166144416,73.4832948642551,53.3842904372715,39.8043789109811,50.8936579623354
b0059,65.2682166271496,67.4885432525349,64.3414865728861,50.7573874638328,67.0740657083629,61.7413973377474,61.450886675239,59.8860668397688,175.203111387313,160.59116423412,58.4544542813245,55.9179133077758,71.6099500248469,68.6154055420465,43.2233820233281,50.5863210591644,90.6310995950812,96.089042490712,77.8994192477238,84.3268762594305,71.9295034859662,75.7721604527373,50.3808151627738,47.0119205361327,64.5473545690245,70.2058272654613,123.542349592391,133.479083827167,47.9423791132392,48.3390993544057
b0060,13.5689323575294,11.0968105562138,18.1958152632306,18.5596333229068,17.6215119971203,20.0476093313186,46.1030921599369,45.1035249514018,100.600202648174,80.2621789288039,12.2421357794031,14.4282998035261,12.1796968787121,12.5361726053585,25.6912653922259,27.3888693074385,18.6030485888839,19.5013315376816,22.6288754584765,26.165114364791,15.0562704112266,14.6905546849523,17.08593793897,19.6966362796701,16.8488620025971,18.3171004772691,18.783068761874,15.970412517212,23.6487916168118,22.1602623311988
b0061,2.92387110448426,2.64674956415713,1.96741898338806,1.0500905847599,8.79892795279868,4.58132455422156,25.9056127646391,32.3923848842538,5.89497209138597,4.42739910117768,3.17909121387655,3.76288452582524,2.40296484749564,2.21574993355281,2.29100908083351,2.01004333729658,2.63241791860331,3.04789262900292,8.16411025828396,11.4156231309776,2.92117319527171,2.11037425890245,5.30800872764033,6.3761187115514,2.80888975978965,3.25455995038995,0.627818810413647,0,0,1.03425008956047
b0062,4.24570449963652,4.3402252724021,5.26796200014162,4.21758456937475,20.9203465658499,13.9933379494802,96.9012142361199,113.208729337312,14.5701969776455,12.8579048896702,7.15597488473087,6.87846729201809,4.20696372310518,4.51812626078442,5.91532103384283,6.67586534376282,6.62255138603033,4.14329659336265,22.610920044263,24.1968556082066,4.69304083729733,5.67247272542489,7.54367800645409,15.7594139785508,4.55604160173328,3.77065871911868,0,0,4.42372277851772,3.0355881950464
b0063,1.75615509268162,2.08440798858528,2.32756017867597,2.2934998435649,13.1599559030414,7.33398558992491,65.2526643497796,69.6215528595198,8.98581086615854,7.13152891647982,2.1388287413822,3.33876779166691,1.42141692669787,2.54069187445456,2.6805998478109,2.74383119094343,2.61805606156879,3.16202444856135,13.6918218650903,14.3312679708395,3.19006301152272,3.37052311866893,4.78219775732296,8.45510946373146,2.44436947442329,1.59936189336437,0,0,2.30991955361549,0.988269915191061
b0064,40.1412061783817,37.0891977823452,41.5542736794388,53.5072861941236,101.810204304438,93.1894894666952,299.796955902699,287.121119777207,72.3708306696458,61.0166032037076,41.0071801415914,43.04986955619,32.1439025003887,34.92399579927,38.3654760945554,33.4329594636477,36.3384781315769,39.751677811857,95.6095506456941,100.496187789001,34.2427888785736,35.4360615900524,73.9936416633062,113.268229624409,47.2763277894141,47.1729972991123,47.4884288488281,45.3065287806401,63.9209661649618,66.079961972168
b0065,23.0576119040312,19.266678289478,21.4823660274905,39.1755073638167,21.060142659643,20.0852967431164,64.355515783414,56.1330277812871,47.9776677675558,25.7829528858138,14.2569968061325,14.6468124177919,19.1926970405646,18.1454299388731,19.0595548448007,24.9960872279914,22.4131091844379,22.5565275730752,41.2116023267305,42.060143444891,17.0114482891227,19.9708628301985,37.0290199794613,46.137874046119,28.7535337192567,28.7255278963334,41.7024136979853,31.1099120224797,48.1663924272881,43.6036777314567
b0066,37.8474229681884,35.4766239657215,43.3153833734721,40.4294875995273,31.4261089817271,31.1024339054457,10.2359479007673,12.1207647278905,20.5439777384801,22.042122668006,17.6361707075115,15.1951847268662,33.231478148898,32.8731825498943,31.2848978809657,43.6978635710806,39.6914899310714,38.6435049544068,6.7742676785999,5.77651918011789,38.5881414955973,35.5124735826994,41.2250289266992,32.9532562498431,36.708678048251,34.0264242813269,48.1348681944143,43.8632666158709,55.2999817881821,50.8043343993811
b0067,30.3415110644,25.5290842433232,26.8435796059898,23.45875440954,14.2255189164597,16.7474644106246,6.48954017033756,7.85043431927974,11.6115672357001,8.93353193326961,18.7532291753697,18.891324701218,23.3197568747106,23.2806316374549,25.7553762796928,22.1622241038714,39.8373667024366,44.9827607591603,2.85763152695281,3.15574669049104,33.934295285073,27.9221366431285,22.9508814092141,30.1948360702116,27.7820019968153,33.7731258375453,39.7685438218007,49.1818968480979,37.7089186453029,32.6449620390363
b0068,251.862949566255,241.024941704171,147.570405411855,193.938404982504,108.417900667924,103.737931834881,65.1775281559516,75.7717254692013,115.407793725472,73.9362165432405,178.519458014209,168.339950676888,217.269765765384,200.533917057339,195.232849403107,183.481245265327,306.287074393872,323.366039544596,22.5579674982819,20.1284310058799,293.52304145058,289.556846146625,263.422372351263,247.076526625285,193.046652071005,207.497856361933,273.882291110811,295.434836135383,231.805523279301,243.950021124755
b0069,33.2071999488771,29.5460115103776,32.5512656825054,32.3920519547541,23.0921354562973,23.1250444004279,28.8855113964923,30.722517717043,24.6588346757053,22.7205464797552,26.840558146229,25.7647703597048,27.2911258087027,23.9532329419059,36.8955368793324,31.5654844262161,29.1852513897466,31.1969070320453,28.9449699242531,28.4963100870573,32.1935499023143,33.6441035216927,30.0678246147412,24.0107219440425,41.648952764461,36.826023462792,41.7255125622289,38.7194996203835,31.2094891937867,29.8732038542088
b0070,26.2514068045323,24.29246793585,29.3110229880109,31.0132685414258,22.7100849189985,22.0177116856065,26.9604458267667,28.6392674193909,36.1744240781147,33.2997943583323,32.1911851245321,31.9815067446116,22.8677629295807,24.7362191522638,34.2178570573062,43.3360233241471,26.7666867259823,28.3250821655338,42.3678775153113,40.1261214780742,28.6428458507904,29.4186171691001,33.0254106858824,29.7711738161388,34.842135096645,39.793614837484,40.2360030746837,50.4876962059734,62.790961842381,51.5199703511818
b0071,837.334064350061,875.518660636752,962.388763402883,1022.5079747378,487.166659727717,451.694106020547,592.335924155438,556.743584100185,1479.40707346111,1414.66609580187,337.406400263252,341.583884507942,418.486686936041,412.427719551154,656.171097441588,675.111301948923,756.977204538524,698.794242881166,1061.78554685666,1075.51867712935,811.739649982306,797.25906496161,968.703139622855,833.257223916503,1191.36895807338,1307.24252757915,1430.99765412479,1300.83075230278,581.925261403646,575.193558457751
b0072,1150.08321829812,1169.05850728697,1090.7947442049,1022.69460521727,613.456448920525,560.701604480864,655.086063726279,657.998186737983,1931.14693260511,1973.47746489215,338.560418873028,328.516847215688,518.998891261249,526.432314259406,672.316620831142,660.528627838279,927.58679719745,905.109615560565,1407.32753499929,1492.03043265578,939.123150542676,1043.81534313615,1066.97916473598,807.108735996662,1210.88016938049,1349.73100977094,1512.05660075113,1538.90797218541,335.640715070479,327.871786416178
b0073,924.561392667417,994.124463698187,1076.73598929547,850.438869829473,453.395397485684,421.490623062636,505.953633382299,526.541943472522,2046.04401650797,2328.49246316721,323.352551585981,316.743300927745,438.935227575491,435.336478047349,562.471026346082,577.875199373118,812.480256180228,750.23891005691,1220.73171269628,1250.07605254005,787.225975524529,806.791445236758,882.778670896169,699.354634598012,1001.2882478303,1101.63013165772,1258.32064156237,1356.78976851703,340.604945583232,379.672608586656
