"genes_rank_std"	"std_rank_std"	"ll_rank_std"	"genes_rank_ll"	"std_rank_ll"	"ll_rank_ll"
"yeaE"	0.6142555139795101	-3118.8268959838783	"dosC"	0.8737291646995206	-3118.826895983867
"hisS"	0.6143206392378338	-3118.826895983874	"rffA"	0.49404938167995477	-3118.826895983867
"etp"	0.6145215664863914	-3118.8268959838724	"murP"	1.6641767617843393	-3118.826895983867
"ybgI"	0.6146002202268478	-3118.826895983866	"ybhF"	0.5520058948709656	-3118.826895983867
"yidQ"	0.6147270432628064	-3118.8268959838683	"uidR"	0.5162320398767551	-3118.826895983867
"hemL"	0.6149264036228456	-3118.826895983869	"mprA"	0.8023216508693397	-3118.826895983867
"phoA"	0.6154191997009425	-3118.8268959838642	"rnr"	0.5776964342198991	-3118.826895983867
"ybhS"	0.6154805399854675	-3118.8268959838715	"fdnI"	0.6777793462149867	-3118.826895983867
"ydcZ"	0.6157276698139178	-3118.8268959838674	"ygcS"	0.7072972802241253	-3118.826895983867
"pfkA"	0.6159039916915121	-3118.8268959838715	"yohK"	0.6192650977732632	-3118.826895983867
"ppiA"	0.6159094830980282	-3118.826895983872	"yejK"	0.9831974006129062	-3118.826895983867
"ydjA"	0.6162573072309995	-3118.826895983873	"lsrK"	0.7631390813488199	-3118.826895983867
"hyi"	0.6165334045549503	-3118.8268959838715	"ydgI"	0.5986221098548627	-3118.826895983867
"ade"	0.6169838752383542	-3118.826895983869	"amn"	0.6818940393489669	-3118.826895983867
"cybB"	0.617073847517022	-3118.8268959838624	"yniA"	1.2851584453578635	-3118.826895983867
"ydjE"	0.6171413741339526	-3118.8268959838706	"zntR"	0.5888885014599784	-3118.826895983867
"holA"	0.6171746119204057	-3118.826895983869	"bcr"	0.7284679048342653	-3118.826895983867
"ftsK"	0.6172257194586042	-3118.8268959838706	"rpoN"	0.591601383283923	-3118.826895983867
"ompR"	0.6174020706498519	-3118.8268959838724	"ybhK"	0.5789336836454527	-3118.826895983867
"rsmE"	0.6174108100784762	-3118.826895983868	"nfo"	0.839448109985004	-3118.826895983867
"yeeZ"	0.6174888755044456	-3118.8268959838747	"yejF"	0.45903362748139664	-3118.826895983867
"ygbJ"	0.6176608118886359	-3118.8268959838765	"xseB"	0.8299532612832939	-3118.826895983867
"ynjC"	0.617793899309893	-3118.8268959838624	"hlpA"	1.2576251008551902	-3118.826895983867
"yfcS"	0.6178069435483834	-3118.8268959838715	"nuoK"	0.9582648415217527	-3118.826895983867
"yhaH"	0.6179143810906395	-3118.8268959838692	"phnL"	0.8826309422597959	-3118.826895983867
"yfcC"	0.6179319875152716	-3118.8268959838692	"ygjQ"	0.6256625791888833	-3118.826895983867
"cysE"	0.6179782356549409	-3118.8268959838756	"oxc"	0.6556432174083271	-3118.826895983867
"rsxC"	0.6180796028748187	-3118.8268959838683	"spr"	1.067595414780229	-3118.826895983867
"fabR"	0.6181050941391161	-3118.8268959838724	"yqiK"	0.8367590233158072	-3118.826895983867
"hflK"	0.6182976899988122	-3118.8268959838633	"mqsA"	1.0777799513548367	-3118.826895983867
"pgpC"	0.6184262496096778	-3118.826895983867	"flhD"	1.394758423324564	-3118.826895983867
"rodZ"	0.6184467024442695	-3118.8268959838633	"b0725"	1.1369506533096563	-3118.826895983867
"mnmG"	0.6184560377293845	-3118.82689598387	"phnE_1"	0.9033055037470877	-3118.826895983867
"rlmG"	0.6185036451775686	-3118.826895983872	"yehR"	0.7816856905941929	-3118.826895983867
"amiB"	0.618798919320773	-3118.826895983869	"focB"	0.7471466468238178	-3118.826895983867
"trmH"	0.6190426221147772	-3118.826895983868	"purN"	0.7209030045896282	-3118.826895983867
"yohK"	0.6192650977732632	-3118.826895983867	"paaJ"	0.6457998887644437	-3118.826895983867
"yliF"	0.6194068114716177	-3118.8268959838697	"folE"	0.9166238396218476	-3118.826895983867
"ychM"	0.619599438894707	-3118.8268959838742	"dnaA"	0.7888357075239253	-3118.826895983867
"mdoC"	0.6196017187232865	-3118.8268959838783	"clpX"	0.5817075249001546	-3118.826895983867
"pcnB"	0.6199937643029158	-3118.8268959838706	"degP"	0.6963409889876535	-3118.826895983867
"yfjY"	0.6202660005401822	-3118.8268959838742	"yfhH"	0.42886929735918966	-3118.826895983867
"gloA"	0.6203621874684517	-3118.8268959838656	"yjbH"	0.5461507557750436	-3118.826895983867
"smf_1"	0.6206172450353624	-3118.8268959838683	"secD"	0.8888657792334781	-3118.826895983867
"rlmI"	0.6208986143261751	-3118.826895983866	"ilvY"	0.9811114763653171	-3118.826895983867
"eutG"	0.620947257140573	-3118.8268959838724	"menF"	0.5006293706634287	-3118.8268959838674
"yjcC"	0.6212045554711891	-3118.8268959838665	"yeaP"	0.7453089679577205	-3118.8268959838674
"agaV"	0.6212276521944116	-3118.8268959838724	"yfgM"	0.6619281827549138	-3118.8268959838674
"ydcK"	0.621258468637211	-3118.8268959838724	"ydcZ"	0.6157276698139178	-3118.8268959838674
"ygaV"	0.621419232048924	-3118.8268959838715	"ftsX"	0.631874168949486	-3118.8268959838674
"apaH"	0.621571292205136	-3118.8268959838624	"potE"	0.9415016687408417	-3118.8268959838674
"yfiM"	0.6216202653692673	-3118.826895983866	"ubiF"	0.43282910827556126	-3118.8268959838674
"fur"	0.621690596982849	-3118.8268959838697	"yajL"	0.9490633097762344	-3118.8268959838674
"hemB"	0.6226650915144941	-3118.826895983868	"rpiB"	0.6086468490622365	-3118.8268959838674
"mltF"	0.6228182514735121	-3118.826895983868	"yfcL"	0.5066850747424269	-3118.8268959838674
"yidB"	0.6228363794988834	-3118.8268959838715	"yfdX"	0.8412859206504748	-3118.8268959838674
"hofQ"	0.6229691428440665	-3118.8268959838733	"yceG"	0.7813582614903489	-3118.8268959838674
"mdtA"	0.623050459168694	-3118.8268959838647	"ivbL"	1.059113979143036	-3118.8268959838674
"mlaE"	0.6233109680736382	-3118.826895983862	"yqeK"	1.344325148176274	-3118.8268959838674
"puuC"	0.6234597844369008	-3118.8268959838692	"aroE"	0.9068447588136967	-3118.8268959838674
"ccmD"	0.6235597834827522	-3118.8268959838733	"yhhQ"	0.6436407020627042	-3118.8268959838674
"rfaE"	0.6235639320430874	-3118.8268959838715	"yehW"	0.5366370868475427	-3118.8268959838674
"bisC"	0.6240564698998535	-3118.82689598388	"yqgB"	1.1786909767488052	-3118.8268959838674
"ypfH"	0.6241148114303611	-3118.826895983869	"atpE"	0.9994996842195942	-3118.8268959838674
"narV"	0.6241411282061624	-3118.82689598387	"gntX"	0.8966212550791952	-3118.8268959838674
"dacC"	0.6242572207854789	-3118.8268959838674	"yegS"	0.9039585634523541	-3118.8268959838674
"endA"	0.6243488424176606	-3118.8268959838747	"uxuA"	1.5009238426264222	-3118.8268959838674
"sfmH"	0.6244269439434061	-3118.82689598386	"yegR"	0.9543898508938088	-3118.8268959838674
"dxr"	0.6244421954520537	-3118.826895983871	"yhgF"	1.0898429055900252	-3118.8268959838674
"lsrD"	0.6249514600957761	-3118.826895983874	"ygeX"	0.7609463156214673	-3118.8268959838674
"ydhO"	0.6252182586302655	-3118.826895983872	"rem"	0.8224881926343867	-3118.8268959838674
"ygjQ"	0.6256625791888833	-3118.826895983867	"macA"	0.4904927593545779	-3118.8268959838674
"setB"	0.6263560513862233	-3118.8268959838715	"cmoA"	0.5922708147814796	-3118.8268959838674
"yaeF"	0.6270130496367645	-3118.826895983865	"blc"	0.9412626599908341	-3118.8268959838674
"ypfG"	0.6272305346136746	-3118.826895983875	"tolQ"	0.6873309751814359	-3118.8268959838674
"argE"	0.6274462751949014	-3118.8268959838742	"aceE"	1.1392590300495637	-3118.8268959838674
"ppsR"	0.6275505377235737	-3118.826895983868	"rsxG"	0.6399123113374361	-3118.8268959838674
"ycjX"	0.6279637899946807	-3118.826895983866	"ykiB"	1.5901898930179288	-3118.8268959838674
"ddpB"	0.6281423462958964	-3118.8268959838733	"cheB"	1.2153038341474844	-3118.8268959838674
"yfcP"	0.6281780980818527	-3118.8268959838674	"yecF"	0.9952746882626989	-3118.8268959838674
"aroH"	0.6282282129222121	-3118.8268959838615	"uvrC"	0.477827587872138	-3118.8268959838674
"xapR"	0.6283479555399376	-3118.826895983874	"nlpE"	0.4826734485128254	-3118.8268959838674
"yehI"	0.6284461713065613	-3118.826895983875	"yedK"	0.79398840992165	-3118.8268959838674
"sdsP"	0.6285223479973323	-3118.82689598387	"hisA"	0.7535135395392164	-3118.8268959838674
"rsuA"	0.6286802730013665	-3118.826895983866	"yhjY"	0.7121167747684373	-3118.8268959838674
"yaeQ"	0.6290413808449553	-3118.8268959838747	"nrdB"	1.172203968656362	-3118.8268959838674
"allS"	0.6290572773329549	-3118.8268959838656	"arfB"	0.584177034562846	-3118.8268959838674
"rhsC"	0.6290921907824161	-3118.826895983869	"rzpQ"	1.1953692066490627	-3118.8268959838674
"ttcA"	0.6292891444280935	-3118.8268959838665	"wbbK"	1.5095692969325234	-3118.8268959838674
"dsbB"	0.6292966969539121	-3118.8268959838624	"fliC"	2.1939795528709185	-3118.8268959838674
"hcaC"	0.6293908416014445	-3118.826895983868	"flhC"	1.1728302162291853	-3118.8268959838674
"paoC"	0.6299548138556421	-3118.8268959838733	"corA"	0.635882672223698	-3118.8268959838674
"phr"	0.6300156034941916	-3118.826895983877	"melA"	0.9904039169626508	-3118.8268959838674
"ycgM"	0.630154111923901	-3118.826895983869	"yniC"	0.5767072875772201	-3118.8268959838674
"yccT"	0.63016825234509	-3118.826895983871	"smrA"	0.7675559579060819	-3118.8268959838674
"dacB"	0.63034348775382	-3118.826895983876	"ybfA"	1.0731297582804247	-3118.8268959838674
"ytfL"	0.6304565032882232	-3118.8268959838674	"metC"	0.6517001055029232	-3118.8268959838674
"yebZ"	0.6304912025607882	-3118.82689598387	"hinT"	1.0421825250475927	-3118.8268959838674
"mog"	0.6305507938514229	-3118.82689598387	"yagL"	1.4672620631309432	-3118.8268959838674
"emtA"	0.6305769804581575	-3118.8268959838742	"dacA"	0.8660580692183272	-3118.8268959838674
"tusC"	0.630865510553222	-3118.8268959838692	"dnaT"	0.48798932263348965	-3118.8268959838674
"clpS"	0.6310063940737175	-3118.826895983861	"yfcP"	0.6281780980818527	-3118.8268959838674
"yrfF"	0.6311121998794053	-3118.82689598386	"yghG"	0.8017995940731201	-3118.8268959838674
"aslA"	0.6311930919009503	-3118.8268959838724	"lptF"	0.5986928927630507	-3118.8268959838674
"sspA"	0.6313706011929985	-3118.8268959838724	"yjfN"	1.0274305293944401	-3118.8268959838674
"ydhW"	0.6314141902945865	-3118.8268959838715	"yiaV"	1.0891057825713888	-3118.8268959838674
"torC"	0.6316264547839546	-3118.8268959838656	"galT"	1.3718035582592105	-3118.8268959838674
"ftsX"	0.631874168949486	-3118.8268959838674	"yeeX"	0.9381315847093686	-3118.8268959838674
"ybbY"	0.6319616418965913	-3118.8268959838733	"yddA"	1.337390757214174	-3118.8268959838674
"yihL"	0.6319800452677901	-3118.8268959838697	"rplO"	0.7174728779645282	-3118.8268959838674
"yfiC"	0.6320797803306657	-3118.8268959838697	"gldA"	1.1976671132838776	-3118.8268959838674
"ynjA"	0.632229329029448	-3118.8268959838633	"uvrA"	1.1142118172802096	-3118.8268959838674
"yjeP"	0.6327192706933183	-3118.8268959838733	"yqcE"	0.8070476649894022	-3118.8268959838674
"prlF"	0.6327865724739585	-3118.826895983862	"ymdB"	0.6785533093158781	-3118.8268959838674
"ruvC"	0.6329509241901347	-3118.826895983867	"yjcE"	0.5807894565487607	-3118.8268959838674
"yeiL"	0.6330026336352711	-3118.8268959838647	"yfjP"	0.7410293329783006	-3118.8268959838674
"ycjV"	0.6334327895110142	-3118.826895983873	"rlmD"	0.8590713779020851	-3118.8268959838674
"yjeF"	0.633563482130471	-3118.8268959838606	"alaS"	0.7285314629554694	-3118.8268959838674
"ribB"	0.6336329704488534	-3118.8268959838724	"yjgB"	0.8017344907236387	-3118.8268959838674
"yidE"	0.6336892741894582	-3118.8268959838683	"yjbG"	1.1778643710330245	-3118.8268959838674
"bglH"	0.6340503110146662	-3118.8268959838624	"yjhR"	0.6884737410607759	-3118.8268959838674
"ygiB"	0.6342920562973379	-3118.8268959838756	"coaA"	0.7113428588949545	-3118.8268959838674
"yfgI"	0.6344847741968609	-3118.826895983869	"ydaW"	0.8841934329688654	-3118.8268959838674
"cytR"	0.6347445489899082	-3118.8268959838733	"yafP"	0.8817462098569715	-3118.8268959838674
"yheO"	0.6348132243985809	-3118.826895983871	"ydgC"	0.7348765664421285	-3118.8268959838674
"dnaG"	0.6348138635472735	-3118.8268959838756	"yhdZ"	0.470804107810475	-3118.8268959838674
"hofN"	0.6348354577849135	-3118.8268959838647	"rffG"	0.48858759955337405	-3118.8268959838674
"sbmA"	0.6350219002174098	-3118.8268959838674	"wcaL"	0.7722948857924524	-3118.8268959838674
"yciM"	0.6352848964128369	-3118.826895983872	"yhbY"	0.7923339413416299	-3118.8268959838674
"ansP"	0.6353989299804667	-3118.82689598387	"ybiP"	0.6954502070787698	-3118.8268959838674
"pflA"	0.635511694056646	-3118.826895983863	"ymcE"	1.0416965780153398	-3118.8268959838674
"tusA"	0.6356194983445308	-3118.8268959838692	"purB"	0.8972389664729795	-3118.8268959838674
"yhdE"	0.6356742542347678	-3118.826895983872	"ybaL"	0.5395025598550853	-3118.8268959838674
"fabI"	0.6356834694874849	-3118.826895983877	"sapB"	0.5264257655879835	-3118.8268959838674
"yrdD"	0.6357760312767963	-3118.8268959838733	"rnb"	0.8301373351736148	-3118.8268959838674
"corA"	0.635882672223698	-3118.8268959838674	"galF"	1.2163475256331464	-3118.8268959838674
"yjcD"	0.6362200675722572	-3118.8268959838683	"rfaZ"	1.461233253266974	-3118.8268959838674
"folC"	0.6362550727575698	-3118.826895983871	"ybhG"	0.5363477558379792	-3118.8268959838674
"ycdT"	0.6363051664585038	-3118.826895983876	"acrD"	0.5282584540003583	-3118.8268959838674
"eutR"	0.636422222898366	-3118.82689598387	"tldD"	0.4460526539006864	-3118.8268959838674
"rsxA"	0.6364755243844444	-3118.826895983877	"bcp"	0.7820943483785192	-3118.8268959838674
"ydcU"	0.6364978318948248	-3118.8268959838706	"nfsA"	1.1345456235204532	-3118.8268959838674
"yhbW"	0.6367273691424398	-3118.8268959838765	"hcaD"	0.5160129168389757	-3118.8268959838674
"yegQ"	0.6367792793547079	-3118.826895983875	"cmk"	0.9949820642190967	-3118.8268959838674
"yciB"	0.6369407591997441	-3118.826895983872	"csdE"	0.42118061034494036	-3118.8268959838674
"prfH"	0.6369425381806307	-3118.826895983873	"hyaF"	0.9220531456364408	-3118.8268959838674
"nepI"	0.6369773205147791	-3118.826895983865	"araE"	1.263117321100979	-3118.8268959838674
"luxS"	0.6373260962006626	-3118.8268959838633	"ylbG"	0.6951946586786019	-3118.8268959838674
"ybiY"	0.6373407285714341	-3118.826895983873	"ytfL"	0.6304565032882232	-3118.8268959838674
"yghX_1"	0.6374519882512351	-3118.8268959838783	"dam"	1.0552844522455447	-3118.8268959838674
"yebT"	0.6375556150107338	-3118.826895983872	"fimZ"	2.040774729307588	-3118.8268959838674
"yfeX"	0.6377163815172158	-3118.826895983871	"gmk"	0.6435739242018843	-3118.8268959838674
"yjbR"	0.637845709118533	-3118.8268959838774	"bioD"	1.1457031184549538	-3118.8268959838674
"crp"	0.638244967616027	-3118.8268959838642	"yhcC"	0.980758859351752	-3118.8268959838674
"yeeS"	0.6384631155566529	-3118.826895983876	"frvB"	0.5239925835145618	-3118.8268959838674
"hslJ"	0.6386621692214935	-3118.82689598387	"glk"	0.5742966069685737	-3118.8268959838674
"yhaV"	0.6388222567375859	-3118.8268959838747	"yiiE"	0.6782507915847348	-3118.8268959838674
"potH"	0.638841912441131	-3118.8268959838683	"dacC"	0.6242572207854789	-3118.8268959838674
"mtlA"	0.6391600828392546	-3118.826895983859	"glyQ"	0.7320122069144405	-3118.8268959838674
"yqjI"	0.6393158195983359	-3118.8268959838647	"yacG"	0.8985827421116211	-3118.8268959838674
"wzzE"	0.6394393443970413	-3118.8268959838756	"paaZ"	0.5854429420208863	-3118.8268959838674
"accA"	0.6395304486814516	-3118.8268959838774	"deoR"	0.4337351183960864	-3118.8268959838674
"ppiD"	0.639616199358757	-3118.826895983875	"ptsI"	0.9198598331608236	-3118.8268959838674
"yoeE"	0.6396581356236847	-3118.8268959838724	"yhcA"	1.7650227794616382	-3118.8268959838674
"fucR"	0.639803948752427	-3118.8268959838647	"mngR"	0.43425881351966183	-3118.8268959838674
"rsxG"	0.6399123113374361	-3118.8268959838674	"pdxJ"	0.5143189254359183	-3118.8268959838674
"infC"	0.6400876896023436	-3118.826895983866	"fusA"	0.9771815386814037	-3118.8268959838674
"gpp"	0.6401711777271406	-3118.826895983861	"sbmA"	0.6350219002174098	-3118.8268959838674
"fucO"	0.6402852183837038	-3118.826895983873	"ykgI"	0.9754805036692907	-3118.826895983868
"ecpB"	0.6404375382320828	-3118.826895983874	"yebG"	0.9632854076251215	-3118.826895983868
"yhfX"	0.6405043952806271	-3118.826895983875	"glpF"	1.5304885116606146	-3118.826895983868
"truD"	0.6406406890422591	-3118.8268959838706	"yebS"	0.8867940059455361	-3118.826895983868
"ccmC"	0.6407024577296028	-3118.8268959838683	"yecN"	0.5357588500672692	-3118.826895983868
"sgbE"	0.6407900609777304	-3118.826895983877	"yehP"	1.0182563589114693	-3118.826895983868
"rcnB"	0.640806069719376	-3118.826895983869	"yobD"	0.7187321980539462	-3118.826895983868
"emrA"	0.6409629426550046	-3118.8268959838724	"ppsR"	0.6275505377235737	-3118.826895983868
"ybcF"	0.6412422864783747	-3118.8268959838697	"ydgA"	0.6603880537091978	-3118.826895983868
"yjjG"	0.6415758142123824	-3118.826895983873	"yahM"	1.175529598698206	-3118.826895983868
"argR"	0.6416132413525618	-3118.8268959838747	"waaA"	0.8889377672293242	-3118.826895983868
"yfdP"	0.6417926941459365	-3118.826895983871	"deoC"	0.8546354850781861	-3118.826895983868
"rsmF"	0.6419416651668686	-3118.8268959838842	"rffM"	0.4231364939443581	-3118.826895983868
"ygaZ"	0.6421858150677944	-3118.826895983876	"kup"	0.6586332509406683	-3118.826895983868
"dnaN"	0.6423357569139233	-3118.8268959838733	"yehB"	1.1486795939810617	-3118.826895983868
"yqjH"	0.6423422210253495	-3118.8268959838583	"lfhA"	0.9507581636951592	-3118.826895983868
"bglX"	0.6424430876831935	-3118.8268959838724	"dppF"	0.8407362324125957	-3118.826895983868
"mpaA"	0.6425853807134132	-3118.8268959838856	"yegP"	1.6055353362422358	-3118.826895983868
"yfjD"	0.6426556712535408	-3118.826895983867	"nikE"	0.5967404144748133	-3118.826895983868
"mazE"	0.6429432950443105	-3118.8268959838606	"rnhB"	0.9275012088874578	-3118.826895983868
"yebK"	0.6432057977924863	-3118.8268959838724	"nrfC"	1.1700412107008686	-3118.826895983868
"slt"	0.6433809685511598	-3118.8268959838683	"yaiT"	1.109922679615989	-3118.826895983868
"ddlB"	0.6434852630758479	-3118.8268959838656	"lamB"	1.3195297967340531	-3118.826895983868
"hyfH"	0.6435075937288841	-3118.826895983866	"yeaQ"	1.1495287019392828	-3118.826895983868
"arsR"	0.6435198926208242	-3118.8268959838606	"ydhX"	0.722604340469992	-3118.826895983868
"gmk"	0.6435739242018843	-3118.8268959838674	"xylF"	1.1108530865496555	-3118.826895983868
"aegA"	0.6435808577737594	-3118.826895983869	"leuL"	1.8966331680401984	-3118.826895983868
"modB"	0.6436165875006985	-3118.8268959838756	"yaiI"	0.48373551054495334	-3118.826895983868
"yhhQ"	0.6436407020627042	-3118.8268959838674	"yabP"	1.1625155303464025	-3118.826895983868
"ygcO"	0.6437727676658532	-3118.8268959838715	"yiaM"	1.1436548227009555	-3118.826895983868
"ychE"	0.6443854672509517	-3118.8268959838647	"atpB"	1.1615352788546731	-3118.826895983868
"abgR"	0.6446703995479213	-3118.8268959838724	"yajD"	0.5878334337330904	-3118.826895983868
"uspC"	0.6447245529005435	-3118.8268959838774	"yddK"	1.3415805804319523	-3118.826895983868
"pdxA"	0.6448474075169617	-3118.826895983868	"chbB"	0.7211129962612977	-3118.826895983868
"bdcA"	0.6450093328426687	-3118.826895983866	"ydiL"	1.2439086996383553	-3118.826895983868
"fixC"	0.6450310195481394	-3118.826895983872	"asmA"	0.4756401180465176	-3118.826895983868
"ybeZ"	0.6450799822146679	-3118.8268959838792	"yeaC"	0.8824281807117157	-3118.826895983868
"yeeJ"	0.6456337170647881	-3118.826895983869	"ydhL"	0.8724777097369683	-3118.826895983868
"tsaD"	0.6456504066670191	-3118.826895983873	"katG"	0.7098356012660247	-3118.826895983868
"paaJ"	0.6457998887644437	-3118.826895983867	"dcp"	0.7887603056138839	-3118.826895983868
"yedI"	0.6458808438093546	-3118.826895983869	"wbbJ"	1.2923057249006744	-3118.826895983868
"xanQ"	0.6459519529929869	-3118.8268959838642	"ybcJ"	0.5698140676658636	-3118.826895983868
"fsaA"	0.646217295779913	-3118.826895983879	"gspO"	0.6865673345301037	-3118.826895983868
"apbE"	0.6463357129557693	-3118.826895983871	"rpsI"	0.977205780898731	-3118.826895983868
"yneF"	0.6463413189437681	-3118.826895983874	"treA"	0.7355768699262618	-3118.826895983868
"yfeO"	0.6463788448297056	-3118.826895983865	"def"	0.67091566664268	-3118.826895983868
"ubiE"	0.646848096391024	-3118.8268959838724	"ybjM"	0.690668726978335	-3118.826895983868
"nirC"	0.6468673764980907	-3118.826895983863	"hyaB"	1.1179367084939669	-3118.826895983868
