"rank_range"	"range"	"rank_ci_95"	"ci_95"	"rank_iqr"	"iqr"	"rank_best_95"	"best_95"
"bioF"	6.65868	"yihP"	1.6419153208619397	"yfjS"	0.93323	"yfcI"	3.2684239999999978
"yghX_2"	6.6605	"torA"	1.6422465932807393	"mdoH"	0.9335200000000015	"rspB"	3.268641749999997
"yegZ"	6.661060000000001	"trxB"	1.642351236550963	"galF"	0.933724999999999	"htpG"	3.2697737500000006
"iscX"	6.66111	"speE"	1.6424095733468398	"rph"	0.9339399999999998	"yjgN"	3.269946499999998
"ugpB"	6.661309999999999	"yeeT"	1.6426400513825283	"pncB"	0.9342500000000005	"yidK"	3.270237499999997
"ynhG"	6.66215	"deaD"	1.6438686911870093	"yjhR"	0.9343200000000005	"fadH"	3.2706777499999964
"ybcV"	6.664759999999999	"fabB"	1.6438814801866735	"alaS"	0.9345000000000017	"ypjM_1"	3.2708699999999995
"fliO"	6.66534	"sbmC"	1.6440334458450856	"ansP"	0.9345350000000003	"ruvA"	3.2711749999999995
"ybgD"	6.665470000000001	"rnpB"	1.644256369066873	"rpsN"	0.9345999999999997	"cptB"	3.271529000000001
"yedD"	6.66633	"yaiO"	1.6443848419791451	"insN-2"	0.9348625000000013	"yecH"	3.2717049999999963
"gspA"	6.667420000000001	"nuoC"	1.6443899067412313	"yjiU"	0.9349850000000011	"tusB"	3.2724377499999964
"ilvH"	6.6681	"rpoZ"	1.644651875060702	"ygiV"	0.9351350000000007	"ykgC"	3.273205
"ppa"	6.67125	"ribD"	1.6449106822355262	"ssnA"	0.935365	"yedK"	3.2737389999999973
"feoA"	6.6714899999999995	"nfo"	1.6453182955706078	"ispU"	0.9355975000000001	"znuC"	3.274377499999999
"adiA"	6.674740000000001	"frmB"	1.6456864808236658	"yghZ"	0.9357474999999997	"pgpB"	3.275913749999998
"yraI"	6.67496	"hycF"	1.646391054530539	"lepA"	0.9357525000000013	"oppD"	3.276322999999998
"ydiV"	6.67496	"phoB"	1.6465843014071828	"arcB"	0.9359324999999998	"ypjM_2"	3.2778400000000003
"ompG"	6.67543	"hemA"	1.647448973834153	"appC"	0.9368950000000016	"alsA"	3.2780312500000006
"napD"	6.67555	"vsr"	1.647651422264648	"ydfR"	0.9370899999999995	"phnL"	3.278470499999999
"yceD"	6.676349999999999	"yjfK"	1.6477450925852792	"astB"	0.9382300000000008	"ydcF"	3.27848925
"ycaC"	6.677009999999999	"dppF"	1.6478430155286874	"ybgP"	0.9382999999999999	"nadA"	3.280691499999996
"yrbL"	6.6787399999999995	"rpsG"	1.6487210005748754	"hyaB"	0.9383900000000001	"pagB"	3.2813487499999994
"yiaL"	6.6789	"nadD"	1.6487823958106607	"yiiS"	0.9385299999999983	"glcB"	3.281421499999995
"hlpA"	6.68186	"yfdX"	1.6489204044749306	"yidR"	0.9390049999999999	"rlmE"	3.2819249999999993
"rpiR"	6.682080000000001	"mepA"	1.6489241446947107	"gapC_1"	0.9395100000000003	"yegT"	3.283160249999998
"glnH"	6.68286	"yoaI"	1.6492552291345701	"mioC"	0.9402050000000006	"glcC"	3.283810999999999
"agaD"	6.6837800000000005	"idi"	1.6495270160209508	"yhgA"	0.9403550000000003	"deaD"	3.2838147500000012
"yecF"	6.6837800000000005	"b1425"	1.6495377738067245	"endA"	0.9409500000000008	"slyA"	3.2847824999999995
"yhfA"	6.684520000000001	"rffH"	1.6495445379900773	"eutK"	0.9414299999999987	"ypjA"	3.2848165
"pyrC"	6.68668	"nikC"	1.6498224270352302	"citE"	0.941984999999999	"b1425"	3.28549425
"putP"	6.68668	"adiA"	1.6499873584158147	"yjiK"	0.9424000000000001	"dksA"	3.2859097499999983
"yciH"	6.6870400000000005	"ygeQ"	1.6503122298656714	"ynfK"	0.9424400000000013	"mpl"	3.28618025
"dapB"	6.68922	"rsxD"	1.6505776959761194	"ygcR"	0.9426324999999984	"paaA"	3.286543499999997
"ydcV"	6.68955	"yahF"	1.650682808878223	"hypA"	0.9428249999999991	"livH"	3.2871152499999976
"ybaA"	6.68957	"ihfA"	1.6509931713564372	"yjiS"	0.9429699999999999	"hisG"	3.2876405
"yhaL"	6.68969	"paoA"	1.6514920151499144	"rlmD"	0.9430400000000017	"yedS_3"	3.287870749999999
"yajG"	6.689710000000001	"cra"	1.651786517749202	"hsdM"	0.9433574999999994	"idi"	3.290518249999998
"ybiJ"	6.6902800000000004	"queG"	1.6520425461628192	"murB"	0.9434549999999984	"tpx"	3.291161749999997
"purM"	6.692010000000001	"bluR"	1.6528630011374326	"gyrA"	0.9434900000000006	"ydiY"	3.291599999999998
"ybaS"	6.69251	"argH"	1.6534023624038725	"pykA"	0.9440400000000011	"mmuP"	3.2916029999999985
"kefF"	6.6946200000000005	"yjaZ"	1.6534542828439784	"fhuB"	0.9440675000000001	"yoaA"	3.2918714999999974
"ddpD"	6.695059999999999	"dsdX"	1.6536481623217496	"thiD"	0.9445300000000003	"ydfE"	3.2927867499999968
"kefB"	6.695339999999999	"nfi"	1.6537730068766014	"gfcA"	0.9448100000000004	"yegR"	3.293089249999996
"ybbN"	6.69671	"yjdM"	1.6540407627614349	"ydhK"	0.9449899999999998	"yghF"	3.294316999999997
"lyxK"	6.69673	"yfaS_1"	1.6540431728691933	"nadR"	0.9455174999999993	"yciO"	3.2944547500000017
"eutP"	6.69725	"yafY"	1.654101176340988	"queG"	0.9458549999999981	"tam"	3.294749750000001
"ytfI"	6.6988900000000005	"ygfT"	1.6541522711600332	"yijO"	0.9459799999999996	"yqiI"	3.295086249999998
"yaaU"	6.69907	"ydcI"	1.6543739095981962	"fhuA"	0.9465275000000002	"artP"	3.2955439999999996
"yfjJ"	6.69919	"argB"	1.6548131116550666	"yjaZ"	0.946677499999999	"ydgK"	3.2973687500000004
"ybdH"	6.6997	"ybgJ"	1.655231114372684	"spoT"	0.9468300000000003	"csgG"	3.2973867499999994
"fadA"	6.700729999999999	"dgt"	1.655233127869628	"yfcJ"	0.9468999999999994	"ybdH"	3.298313499999999
"hybE"	6.703979999999999	"mcbR"	1.65573207102477	"yieP"	0.947402499999999	"napH"	3.300282499999997
"ugd"	6.705499999999999	"preA"	1.6558849346327413	"preT"	0.9475825000000011	"yidX"	3.3012427499999992
"secG"	6.705520000000001	"chpS"	1.6560065007591884	"tauC"	0.9480425000000015	"yjfM"	3.3032632500000005
"putA"	6.708219999999999	"yihY"	1.656570407138552	"xylE"	0.9480649999999997	"yffN"	3.3040327499999993
"yhhA"	6.708309999999999	"phnK"	1.6568062057609492	"yciT"	0.9483300000000003	"idnT"	3.3043865000000006
"yfgI"	6.7111600000000005	"ydcT"	1.6575850446092204	"rhsD"	0.9486899999999991	"yhcC"	3.3069712499999984
"idnD"	6.7116299999999995	"yffM"	1.658575341530126	"yhaI"	0.9486949999999998	"yahD"	3.3074189999999994
"xdhB"	6.71238	"ygjJ"	1.6589593628829062	"tsaD"	0.949087500000001	"paaC"	3.3077299999999985
"rhaS"	6.715159999999999	"phnM"	1.6608992284953499	"yeeP"	0.9492249999999984	"purB"	3.3079337499999983
"sgcE"	6.71609	"ydfV"	1.6625414483964331	"ychJ"	0.94923	"tolR"	3.3081142499999956
"ykgJ"	6.71863	"livM"	1.6628247821461772	"ydeS"	0.9494249999999997	"trpA"	3.3099322499999975
"lldR"	6.719029999999999	"wecH"	1.6632467088860243	"yagA"	0.94956	"nanS"	3.3106825000000013
"arpA"	6.719899999999999	"molR_1"	1.6649386619502375	"obgE"	0.94956	"metQ"	3.31110975
"ilvL"	6.721439999999999	"thiK"	1.6649398903886992	"rsmG"	0.9496850000000023	"yhjE"	3.3118300000000005
"ffs"	6.721779999999999	"ybiI"	1.6651030256559323	"creA"	0.9499024999999985	"ygbI"	3.3119887499999994
"ykgH"	6.723230000000001	"ydiI"	1.6660044577014268	"ygfI"	0.9507899999999996	"ygfT"	3.312693750000001
"ompF"	6.7238500000000005	"gspE"	1.6660696012859344	"nikA"	0.9510299999999994	"yfdL"	3.3133407499999983
"napG"	6.726850000000001	"gltP"	1.666665107343767	"yaiE"	0.9512499999999999	"recD"	3.3136624999999977
"potC"	6.726850000000001	"puuA"	1.6668914354788822	"hyfI"	0.9514650000000007	"cdsA"	3.3151899999999994
"eutN"	6.727589999999999	"ynaK"	1.6672184547157718	"glgA"	0.9516500000000008	"aspC"	3.3170900000000003
"yjbG"	6.729559999999999	"ycjS"	1.6673708558284719	"galK"	0.9522699999999986	"trxC"	3.3183054999999957
"frlA"	6.731179999999999	"ydiY"	1.6675693333427517	"arnD"	0.9523050000000017	"yggC"	3.318532499999999
"ydjO"	6.733040000000001	"ypjM_2"	1.6678235346661336	"artI"	0.9524349999999995	"bcr"	3.3186227499999994
"ygbE"	6.7339899999999995	"napF"	1.6682810843173963	"mrr"	0.9525625000000009	"yfaT"	3.318997999999998
"dnaK"	6.73399	"dosP"	1.6694753434672844	"rmuC"	0.9526850000000007	"cra"	3.320037499999998
"yecH"	6.733999999999999	"yjhC"	1.6698214600169097	"yhcB"	0.952774999999999	"gph"	3.3226787500000015
"ascB"	6.73439	"pgk"	1.6698275620622656	"yncI"	0.95303	"yqjD"	3.3231474999999993
"yeeL_2"	6.73743	"yigP"	1.6705128565395724	"yajC"	0.9538250000000001	"rpmE"	3.3236985000000008
"yncD"	6.738569999999999	"ves"	1.6706066599269411	"yidP"	0.9539349999999995	"lpcA"	3.3237429999999986
"ybjM"	6.73918	"yiiS"	1.6706195091672054	"argB"	0.9539600000000004	"ybbD"	3.3292640000000002
"yiaV"	6.7392	"ogt"	1.6707222327491094	"hisH"	0.9542200000000012	"murQ"	3.3305572499999982
"ompX"	6.73928	"yffQ"	1.6709007408402596	"hns"	0.9547000000000008	"ydfR"	3.3314797500000015
"yhjC"	6.740189999999999	"nfrA"	1.6709126883205707	"era"	0.9550699999999992	"ybbP"	3.3317049999999986
"cysJ"	6.7414000000000005	"waaG"	1.671129603533282	"yphE"	0.9554475	"metF"	3.3327409999999897
"glpA"	6.741889999999999	"eno"	1.671374821804793	"rimK"	0.9557449999999985	"pbpG"	3.3336187500000003
"sgcA"	6.743709999999999	"yjdF"	1.671749555618459	"hybA"	0.9558325000000014	"yebC"	3.3353824999999997
"psuG"	6.744259999999999	"yfeD"	1.6718061309490042	"dinI"	0.9563450000000007	"ppc"	3.3354169999999996
"yfeD"	6.74447	"mmuM"	1.671812334912339	"ddpC"	0.95641	"ves"	3.338244999999998
"yfbP"	6.74447	"yceK"	1.6719894509749995	"rplC"	0.9573999999999998	"tatA"	3.338672749999999
"rlmN"	6.74676	"yfgG"	1.6724002986224145	"gspJ"	0.9576899999999995	"yeaJ"	3.3388337499999983
"yaiX"	6.747809999999999	"ybgP"	1.6727690321902118	"nirB"	0.9578375000000001	"nuoI"	3.339125750000001
"ygeY"	6.749459999999999	"yagH"	1.6738591982482875	"cysM"	0.9580350000000006	"dcuA"	3.3392757500000005
"rpsQ"	6.74997	"fadJ"	1.6742497313799125	"yqfA"	0.9581199999999992	"nfo"	3.3393875
"rplV"	6.75076	"rsd"	1.6748213176224602	"yeeR"	0.9581374999999994	"lomR_2"	3.3399949999999983
"msbA"	6.75231	"tgt"	1.674847724334126	"ygjK"	0.9581499999999998	"rsd"	3.3402895
"glnB"	6.7530399999999995	"cdsA"	1.6750385557969283	"uxuB"	0.95824	"ais"	3.3412609999999967
"ynfA"	6.7530399999999995	"deoC"	1.6750855507532447	"idi"	0.9582899999999999	"pykF"	3.3417029999999954
"rhaM"	6.7555000000000005	"rhaT"	1.6756535559966828	"malX"	0.9585999999999997	"secD"	3.3420700000000005
"mukB"	6.75587	"yjgZ"	1.676384067478657	"tynA"	0.9589550000000004	"yqiK"	3.3433049999999973
"ada"	6.75667	"chbG"	1.6763884317101743	"cspC"	0.9597250000000006	"yggE"	3.343392749999996
"rem"	6.757000000000001	"nusB"	1.6767582452374818	"uspD"	0.9599200000000003	"phoU"	3.343539
"gfcA"	6.757409999999999	"molR_3"	1.677032846016608	"cycA"	0.9603149999999996	"nikC"	3.3441237499999987
"lsrF"	6.75821	"ydeJ"	1.6774235311739618	"yieE"	0.9607450000000011	"yedN_2"	3.3455834999999983
"yfiM"	6.760330000000001	"xylH"	1.6779102503068857	"guaC"	0.9613200000000006	"xylE"	3.3455987499999997
"arsB"	6.76178	"hybO"	1.6783858659660302	"hslR"	0.9613999999999994	"ycfZ"	3.3458117499999993
"hycD"	6.762340000000001	"mrdB"	1.6798898303572436	"yacC"	0.9615150000000003	"yfjP"	3.346414999999997
"ygaP"	6.763050000000001	"minD"	1.6801036860272807	"agaI"	0.962202500000001	"ubiD"	3.346587249999999
"lldP"	6.763600000000001	"pagB"	1.6805008888218973	"yghR"	0.9624874999999999	"yfjL"	3.3472402499999996
"yfdS"	6.763909999999999	"pheS"	1.6806655161254336	"yggE"	0.962489999999999	"yqcE"	3.3474412499999993
"yehX"	6.7642999999999995	"ssuE"	1.6816509605382426	"yobF"	0.9626000000000001	"osmF"	3.3481834999999984
"rpmE"	6.766659999999999	"ybbW"	1.681743336908064	"glyQ"	0.9628249999999987	"yraH"	3.348952749999997
"ymgC"	6.768459999999999	"proB"	1.6817566440066247	"msrC"	0.9629975000000002	"fliP"	3.3496712499999974
"fliQ"	6.7690600000000005	"bamC"	1.681778632119926	"ynfN"	0.9631299999999996	"ppa"	3.3497442500000023
"yebB"	6.769070000000001	"lysS"	1.6822069871766017	"bglF"	0.9633050000000001	"yagA"	3.3500539999999974
"aceE"	6.76945	"ttdA"	1.6826143363311483	"yqiG"	0.9633349999999998	"lfhA"	3.3503370000000006
"ybfB"	6.769779999999999	"gntK"	1.6829321044832035	"cynS"	0.9633524999999992	"araH_1"	3.350424999999989
"yfaE"	6.770379999999999	"thrC"	1.6832462907050654	"glnL"	0.9640225000000004	"ycaM"	3.3520739999999973
"ygbL"	6.77042	"speF"	1.6836083536183202	"yiaD"	0.9640275000000003	"sgcA"	3.3531817499999965
"b2651"	6.770590000000001	"yjdJ"	1.6837190793979917	"yjjW"	0.9641675000000021	"gapC_1"	3.353227499999999
"yehB"	6.772309999999999	"rlmD"	1.6837799006880867	"ygdR"	0.9645875000000004	"malQ"	3.354449749999999
"marC"	6.7747399999999995	"ynjF"	1.6840505210694638	"narU"	0.9648125000000007	"queG"	3.354882749999999
"trpA"	6.7750200000000005	"yjeJ"	1.684890008754509	"fadM"	0.9651125000000009	"lsrA"	3.355005999999997
"rpsP"	6.77634	"proQ"	1.6849781029869815	"yciM"	0.9653700000000001	"hisP"	3.3556554999999992
"yaeI"	6.7786100000000005	"purR"	1.6853440672541489	"ygfZ"	0.9656499999999983	"ybgO"	3.356369749999999
"asnB"	6.77887	"truA"	1.685458009545755	"yeeX"	0.9657	"melR"	3.3576622499999953
"livJ"	6.77887	"nuoJ"	1.6863100930623214	"yaaU"	0.9659349999999982	"ydhL"	3.3581057499999982
"cybC"	6.779260000000001	"bamA"	1.6875995712318463	"yrbG"	0.9660050000000009	"ygaQ_4"	3.3584532499999993
"cysI"	6.78	"trxC"	1.6878686116721389	"vsr"	0.9663250000000012	"malT"	3.359488999999998
"ybhB"	6.78046	"pka"	1.6882563299256397	"cheY"	0.9665200000000009	"rpoZ"	3.360766500000002
"sdaC"	6.781300000000001	"sbp"	1.688263025508343	"hisA"	0.9665899999999983	"truA"	3.3612080000000004
"ylaB"	6.784519999999999	"spoT"	1.6882638604667717	"yobD"	0.9668625000000004	"purE"	3.3628725
"ygcU"	6.78561	"yjfY"	1.6896534493092576	"folP"	0.966917500000001	"metA"	3.3665537499999996
"rutG"	6.785699999999999	"yagA"	1.690138645624108	"fes"	0.9669375000000002	"mscS"	3.3672587499999977
"btuE"	6.7862100000000005	"hybA"	1.6910147095377064	"yqjH"	0.9669599999999985	"pbpC"	3.3673125000000006
"yidZ"	6.7883	"yifO"	1.691151774448164	"livM"	0.9672474999999991	"yafY"	3.369892
"flhB"	6.789230000000001	"rihB"	1.6913916444276642	"kdgR"	0.9673324999999995	"lar"	3.3699764999999964
"yegP"	6.789339999999999	"nuoA"	1.6915928748125715	"yhhL"	0.9673999999999978	"eutN"	3.3703654999999992
"fliR"	6.78977	"yecH"	1.692426100247221	"yfcG"	0.9675550000000008	"yigB"	3.371382249999998
"grpE"	6.791119999999999	"ydjH"	1.6935272426215335	"fadJ"	0.9676649999999984	"yohJ"	3.372427499999998
"ynjH"	6.791460000000001	"recD"	1.6949003466075852	"yoaB"	0.9678725000000004	"malG"	3.3727314999999987
"yjhF"	6.791729999999999	"yihG"	1.6951373264515668	"yaiX"	0.9679400000000005	"ygjK"	3.3749547500000006
"yahN"	6.79274	"pdxB"	1.6953790684307777	"dgoK"	0.9680225	"deoC"	3.3750374999999995
"nrfB"	6.793290000000001	"uspD"	1.6955327411154586	"epd"	0.9680749999999989	"deoA"	3.377215249999999
"yjhP"	6.79495	"ymgD"	1.6957756469005878	"yceH"	0.9681374999999992	"yebE"	3.3777364999999993
"mhpC"	6.79531	"mscS"	1.6958234645626855	"fecD"	0.968655	"yhjD"	3.3783752499999977
"ulaR"	6.79746	"malG"	1.6958933758941253	"ynfE"	0.9688125000000003	"sixA"	3.3787395
"yfcZ"	6.79772	"yddL"	1.6959300120065168	"ynfG"	0.9689224999999997	"mltB"	3.3796417499999993
"nikD"	6.7986699999999995	"ilvN"	1.6959733791330935	"rlmC"	0.96922	"dinF"	3.380374999999999
"yfcT"	6.799719999999999	"lldD"	1.6965390444933073	"ynaI"	0.9697824999999991	"puuD"	3.381153499999998
"recA"	6.80027	"dacA"	1.6974738156679212	"yadI"	0.9702999999999999	"arnF"	3.3812042499999935
"yafT"	6.800400000000001	"araF"	1.6980088423750175	"gcl"	0.9707250000000007	"hycF"	3.3818394999999972
"ycjZ"	6.80183	"yceH"	1.6980840251351756	"yejM"	0.9711125000000003	"dnaE"	3.3820040000000002
"yidX"	6.80195	"yifN"	1.6985857534256805	"yeaP"	0.9727674999999998	"lpd"	3.3821872499999976
"ygfT"	6.80344	"dgoA"	1.698859035398315	"tktA"	0.9733999999999998	"rplS"	3.3823244999999993
"ydfJ"	6.80472	"gatR_2"	1.6989238728234455	"ybgD"	0.9737300000000007	"rpsG"	3.3826949999999982
"insH-5"	6.80483	"yaiY"	1.699435845798753	"yjdM"	0.9737749999999998	"mnmA"	3.382815499999996
"ynfE"	6.80506	"yjdI"	1.699922324780892	"ydiF"	0.9740625000000005	"pitA"	3.3839489999999977
"ebgC"	6.80699	"gntU_1"	1.700285121516979	"yfbV"	0.9743499999999994	"metN"	3.3845454999999998
"tusA"	6.807110000000001	"ackA"	1.700683252198175	"cobB"	0.9746249999999996	"yafP"	3.385579749999999
"sgrR"	6.807690000000001	"ybbB"	1.700888953899943	"ygjR"	0.9750524999999985	"yahF"	3.3864199999999975
"zapB"	6.8097900000000005	"ykgF"	1.7009699908284637	"aroL"	0.9750674999999998	"mhpA"	3.386502499999997
"kdpC"	6.810240000000001	"rspB"	1.7012439702829816	"yafK"	0.9752349999999996	"yggS"	3.38697
"dxs"	6.8118	"rplE"	1.7020222469655584	"phoU"	0.9755500000000001	"mhpR"	3.3870710000000006
"wbbJ"	6.81621	"yaiP"	1.7021284869965434	"xylR"	0.9761075000000003	"fumB"	3.387451249999998
"stfR"	6.8199	"gltF"	1.7025709746927093	"nrdD"	0.9764124999999986	"sthA"	3.3885402499999984
"cueO"	6.82121	"ygeA"	1.7036362244346852	"yegI"	0.9764224999999982	"ydeH"	3.3887740000000006
"yggW"	6.82265	"mnmA"	1.70406133683316	"pykF"	0.9768250000000016	"rpsI"	3.3891665000000017
"ycjW"	6.82353	"cysB"	1.704217341007372	"pyrG"	0.9768999999999988	"ykgF"	3.3909682499999967
"nuoH"	6.82432	"dpiA"	1.7048591303544758	"fnr"	0.9769750000000013	"insH-5"	3.393021249999995
"ybeZ"	6.82484	"yeiP"	1.7049250176499255	"ptsI"	0.9773999999999994	"feoC"	3.393112249999999
"ndk"	6.8263300000000005	"ycjG"	1.705001727702019	"xseB"	0.9776999999999987	"fxsA"	3.3934127499999853
"yqgD"	6.826359999999999	"hisQ"	1.705105042355478	"purE"	0.9780924999999989	"mdh"	3.3937099999999987
"ycjM"	6.82757	"thiG"	1.7051775336615003	"mliC"	0.97879	"pka"	3.3941779999999984
"sieB"	6.82766	"rbsK"	1.706223535088534	"ybiA"	0.978882500000001	"hemA"	3.3942274999999977
"fliN"	6.8292600000000006	"ybaA"	1.7063158136368919	"yahG"	0.9802749999999989	"yhfU"	3.396561499999999
"deoA"	6.8312800000000005	"malT"	1.7064452803608579	"rnhB"	0.9808425000000014	"yraK"	3.3984479999999984
"panD"	6.83257	"yfcI"	1.706513619509395	"betT"	0.9808450000000004	"waaP"	3.3986649999999967
"hlyE"	6.833009999999999	"ybdK"	1.7074059838037807	"ratA"	0.9809350000000006	"yeeT"	3.3993654999999947
"ysgA"	6.833209999999999	"cvrA"	1.709129052210072	"yhjG"	0.9809824999999979	"ydiI"	3.3994097500000002
"infA"	6.83378	"ynfG"	1.7095467481706983	"lpd"	0.9817	"hofP"	3.3996312499999997
"exbD"	6.834279999999999	"ydhL"	1.7100563110844578	"metJ"	0.9821024999999999	"yaaU"	3.4008224999999985
"moaA"	6.838169999999999	"allB"	1.7100901825714132	"ftsN"	0.9822400000000009	"yafW"	3.402504999999998
"cbrC"	6.83834	"ycbJ"	1.710100607158322	"yhfU"	0.9837299999999995	"ihfA"	3.4029697500000005
"rpsF"	6.83882	"yebC"	1.710346179758847	"feoA"	0.9838074999999993	"yehQ"	3.402991749999999
"yifO"	6.840310000000001	"yifB"	1.7104355931379591	"intZ"	0.9840774999999997	"yibD"	3.403052749999998
"pbl"	6.84036	"sthA"	1.7105387774003973	"ebgC"	0.9843375000000005	"lldD"	3.403070249999999
"kptA"	6.84175	"ydhV"	1.7109290778520836	"intD"	0.984775	"yeaC"	3.4037612500000005
"yqeC"	6.84177	"umuD"	1.711012839272114	"pdxH"	0.9855824999999978	"bamC"	3.404029249999999
"sdsP"	6.841829999999999	"tsgA"	1.71112436680312	"uhpT"	0.985619999999999	"ada"	3.4049144999999985
"yobA"	6.841959999999999	"dosC"	1.7125091628110602	"yhfW"	0.9858224999999985	"tolC"	3.40672
"fes"	6.842829999999999	"recX"	1.7128678230923235	"dsbA"	0.9858700000000002	"yqcA"	3.4073237499999998
"trpC"	6.84294	"emrD"	1.7134708985073923	"yqcA"	0.9871800000000004	"lsrR"	3.408933499999999
"folP"	6.84524	"ykfG"	1.7135677756686836	"bamE"	0.9872650000000007	"yggM"	3.4091725000000013
"arnC"	6.845440000000001	"rpmE"	1.71422298226648	"lexA"	0.9872674999999997	"asnB"	3.4108562499999993
"ybbW"	6.845749999999999	"ygaQ_4"	1.7146487266739388	"araB"	0.987449999999999	"yaeI"	3.412655
"dusB"	6.84687	"ihfB"	1.7153087638638005	"ecpA"	0.9878200000000001	"amyA"	3.413815500000001
"arcB"	6.846909999999999	"yedN_2"	1.7179231618324593	"dinG"	0.9890050000000006	"yceH"	3.415519999999999
"abgT"	6.847709999999999	"yafT"	1.7186165484846638	"yzcX"	0.9890700000000008	"ybeM_2"	3.4156344999999977
"rplL"	6.847799999999999	"sgcR"	1.7187983852378024	"iscU"	0.9895500000000013	"preA"	3.4156855000000004
"uraA"	6.84797	"efeO"	1.7211798720288447	"fecI"	0.9895700000000005	"ybgJ"	3.4173454999999997
"glgS"	6.849959999999999	"lpd"	1.7213147896219663	"pagB"	0.9896274999999992	"pfkB"	3.418588999999997
"aceK"	6.85095	"acrR"	1.7214278189051617	"ybcO"	0.9896724999999993	"argH"	3.419122249999999
"lomR_1"	6.85393	"ilvB"	1.72244533040819	"yoaC"	0.989889999999999	"nuoA"	3.4206339999999997
"lsrD"	6.85439	"glcB"	1.7227341525960376	"yihD"	0.98996	"ybfH"	3.42067675
"yfbL"	6.85708	"yqhG"	1.7228843120167117	"xylA"	0.990005	"trpC"	3.4207020000000004
"rhsD"	6.85713	"dapA"	1.7230193953807218	"cysW"	0.9901	"ygfF"	3.4216074999999986
"ydjM"	6.8571599999999995	"ydhR"	1.7240123077326648	"recX"	0.9901674999999983	"yhgE"	3.4216764999999985
"thiE"	6.85763	"yafW"	1.7242537638032445	"rpsD"	0.990499999999999	"yigP"	3.422556750000001
"leuS"	6.858089999999999	"yidR"	1.724715979729895	"yffQ"	0.9906899999999998	"pepP"	3.4226975
"rbfA"	6.8583300000000005	"yjjI"	1.7249241037172354	"yeaJ"	0.9908024999999991	"yoeA"	3.423586999999997
"rbsA"	6.8583300000000005	"ynfE"	1.725035636926084	"ompX"	0.9911999999999992	"glnS"	3.42428475
"yeaJ"	6.858490000000001	"ydeH"	1.7262799658258348	"ybjN"	0.9913724999999989	"deoB"	3.4244204999999983
"yccA"	6.8627199999999995	"ylaB"	1.7264327334054632	"yfjX"	0.9916100000000005	"hybD"	3.42489925
"cysE"	6.8656299999999995	"pfkB"	1.7267840160704182	"glcC"	0.9916900000000002	"greA"	3.4255682499999995
"ymfP"	6.86622	"ppc"	1.7270328246304574	"tqsA"	0.991857500000001	"srmB"	3.4267974999999993
"yegS"	6.86976	"ydeQ"	1.727047766203529	"frdD"	0.9918624999999999	"livM"	3.4275199999999995
"ldhA"	6.872890000000001	"hisF"	1.7271627369232072	"yoaI"	0.9918725000000004	"cbtA"	3.42801975
"hipA"	6.875249999999999	"intZ"	1.727444510360338	"queA"	0.992072499999999	"ugpB"	3.4285629999999996
"folA"	6.8764	"topA"	1.7276591467284041	"atoS"	0.9924625000000002	"htgA"	3.429324499999998
"ilvD"	6.877400000000001	"yafP"	1.7282225713196642	"ygaH"	0.9929150000000018	"yjeN"	3.4298200000000003
"ais"	6.878329999999999	"relA"	1.7287206597528808	"ileS"	0.99315	"ynbA"	3.430015000000001
"ymgD"	6.8788599999999995	"dcuB"	1.7289339357701565	"bcsG"	0.9934550000000009	"dsbG"	3.4300475000000006
"pinE"	6.879110000000001	"paaA"	1.7293604195131913	"ydcV"	0.9935399999999994	"ymdE"	3.4309054999999997
"ycfJ"	6.879429999999999	"yeaC"	1.7295592341949628	"purK"	0.9937525000000011	"argC"	3.4320179999999993
"nrfA"	6.880120000000001	"phnL"	1.7299566468291998	"prc"	0.9944100000000002	"yjhU"	3.4320774999999992
"thiM"	6.88202	"yggI"	1.7312661004844314	"yebE"	0.9950399999999995	"aroE"	3.433804499999998
"dhaM"	6.88377	"rpoC"	1.731445676282369	"yjdC"	0.9952974999999995	"yghE"	3.4340699999999957
