"genes_rank_std"	"std_rank_std"	"r_rank_std"	"genes_rank_r, ""std_rank_r"	"r_rank_r"
"epmC"	0.6562987498521964	0.9770918364574224	"csdE"	0.42118061034494036	0.9943822283343409
"cysZ"	0.6563833514766441	0.9985538634599099	"lsrF"	0.8209305711072802	0.9943810713799754
"alkA"	0.6563876742467332	0.9706636035620501	"hyuA"	0.7074178360076314	0.9943767599196724
"yadS"	0.6564279527336906	0.9613720486271367	"bdcA"	0.6450093328426687	0.9943699238529852
"gapA"	0.6567454443035371	0.9905242266832641	"elaA"	0.585283903055801	0.9943576088240208
"ygcE"	0.6568547295767743	0.9839282857446042	"chbR"	0.5721894881684795	0.9943545891037804
"galM"	0.6568619757597435	0.996259830806393	"yfbU"	0.7320059965322949	0.9943544949455134
"rayT"	0.6574762401058716	0.9930634189718488	"ibpA"	1.3394444075755978	0.9943273173900596
"queA"	0.6575009738968371	0.994755318677018	"moaB"	0.7965591916725484	0.9943218498180459
"hcaR"	0.6580241434913384	0.991008956438637	"lpxH"	0.5767883216981706	0.9943136361732972
"ycbU"	0.658070586948675	0.9765657372350011	"adiY"	1.2369981919541484	0.9943049576598064
"rihC"	0.6582276484995436	0.9982428464112695	"rluB"	0.6761559885810526	0.9942991907126024
"adrA"	0.6582364465920557	0.979468395363334	"ansP"	0.6353989299804667	0.9942844651926047
"yobA"	0.6584141286414547	0.992003858353166	"yciU"	0.7602687479753846	0.9942749897324835
"cbpM"	0.6584396568734582	0.9685585094143782	"sdaB"	0.8102486245281086	0.9942671158839752
"yfaD"	0.65851556171081	0.9818143091046649	"rnc"	0.6628299280533587	0.9942607856897258
"kup"	0.6586332509406683	0.9933416960632082	"groL"	0.9723291474901223	0.994256946366231
"tauB"	0.6590544239286228	0.9901198616018813	"narV"	0.6241411282061624	0.994255976853163
"fhlA"	0.6593012148692545	0.9880828882402978	"gspL"	0.6980742786211824	0.9942550050435566
"scpA"	0.6593429180671673	0.9917774301569594	"glpK"	1.7061535560406458	0.9942541161405589
"dapD"	0.6595638672853582	0.9904258328329262	"hybA"	0.862762606906993	0.99425305960667
"phoQ"	0.6595770341958033	0.9984503440177691	"ybcJ"	0.5698140676658636	0.9942528758740512
"fadI"	0.6597513656169414	0.9885204657325876	"yfbV"	0.749540191309929	0.9942426407026955
"thiD"	0.659788729206713	0.9834319160581303	"paaG"	0.47283260907625024	0.9942308559235375
"mdoH"	0.6598568004559925	0.9993331203833814	"yjgB"	0.8017344907236387	0.9942150662502808
"ydgJ"	0.6600674324602973	0.9794421077076186	"ydbH"	0.5016713806767926	0.9942148968826091
"norV"	0.6601346162890064	0.9821464664886885	"yfgD"	0.3503037127676569	0.994206570584811
"ydgA"	0.6603880537091978	0.9952878531666218	"alaC"	0.5080290905304947	0.9942055184070292
"caiC"	0.660497633612191	0.9829860216097396	"frvB"	0.5239925835145618	0.9942055114085456
"mscK"	0.6605733494853246	0.9768168110550385	"cspB"	1.7975891015833005	0.9941862009562509
"yjjB"	0.6607241508042019	0.997806459209383	"yjfY"	0.8620680863822743	0.9941821295071822
"yihQ"	0.660734565077073	0.987788215286356	"shiA"	0.9943282299558728	0.994177611773238
"yfcE"	0.6608691899778704	0.9880296183954929	"pdxJ"	0.5143189254359183	0.9941769181929477
"yfcQ"	0.6609547591311925	0.9804867475613451	"nrdD"	0.7442444799850102	0.994155283270647
"hcaB"	0.6610470778019594	0.973203204523277	"pabA"	0.5442443899341028	0.9941508348621223
"gcd"	0.661220892564715	0.9980689380065043	"sufS"	1.0106665573858093	0.9941391290519915
"hisM"	0.6614001724568713	0.9990745404559552	"yijO"	0.7401421646935021	0.9941179596823329
"trmJ"	0.6616011148699042	0.9990258992605798	"lptC"	0.5413710445505485	0.9941095157083001
"iscA"	0.6616756438720824	0.9982764454785843	"yghG"	0.8017995940731201	0.9941089893560173
"ydhQ"	0.661685493401227	0.9991224934510493	"cpdA"	0.5403042302383926	0.9941080071917889
"yfgM"	0.6619281827549138	0.9711813256277712	"amiC"	0.47548735491631505	0.9940858904754158
"ynfA"	0.6621470951525747	0.9949920119191867	"yhbP"	0.543368154544329	0.9940823822503365
"yieF"	0.6621974586643059	0.9974020885268617	"ydjI"	0.5635978842273098	0.9940798889124071
"yfiL"	0.6623157282760722	0.9934594895430543	"selD"	0.4927543816256404	0.994078552040762
"yidI"	0.6624198293843059	0.9931500575483964	"yeaE"	0.6142555139795101	0.9940717018071346
"ycgH_2"	0.6624960373057193	0.9653470403607446	"gadA"	2.3905579874764498	0.9940690015885454
"hemY"	0.6626100923396685	0.9917265814539458	"dacA"	0.8660580692183272	0.9940686538931572
"rnc"	0.6628299280533587	0.9942607856897258	"ydhS"	0.701018507052469	0.9940671812240267
"idnO"	0.6632716882463446	0.9954328742763795	"rppH"	0.5451465594571919	0.9940638910683612
"mdtI"	0.6636455604356335	0.9875935638136445	"gatD"	1.9338605272455434	0.994060751803159
"yehU"	0.6636783735947371	0.9980938091315317	"dmsC"	0.6011968101841358	0.9940504063251324
"bdcR"	0.6637265077178263	0.9945055099062045	"aceK"	0.9449970051679359	0.9940481161808382
"lipA"	0.6637802906167208	0.9981191476736961	"ytjC"	0.6014624910838997	0.9940360695642205
"rcnR"	0.6639906113739659	0.9902674880584715	"yjgR"	0.607639849409263	0.9940332001635739
"yaiZ"	0.664115484168031	0.999772244836126	"rpsO"	1.1802630794200217	0.994029659715614
"yaiE"	0.6641563285919553	0.9993081975982705	"pstB"	0.6494763655532125	0.994027537909524
"ychQ"	0.6644573061086846	0.9905228015418408	"nhaR"	0.7770312435523009	0.9940272119831783
"yebB"	0.6646323519082159	0.9929340573409644	"ygcO"	0.6437727676658532	0.9940224265892957
"ftsH"	0.6646477174420192	0.993421805481849	"ycbX"	0.44449912914805567	0.9940159101858933
"iap"	0.664760075870906	0.9932171653939529	"sfmH"	0.6244269439434061	0.994014750152394
"fdhF"	0.6648851691188621	0.9812214464508447	"fdoH"	1.0687541088943902	0.9940110845216978
"yfcO"	0.6653510397366822	0.9907668979554025	"yohJ"	0.7831164637659235	0.9939970581491008
"ydiS"	0.6654473701171811	0.9599834063132641	"pepB"	0.5799411070625727	0.9939744272363495
"yqeF"	0.6656081074813	0.9962079483985292	"yaaY"	0.6967221496188296	0.9939690435486754
"rffE"	0.665646392703291	0.9994572714912172	"ulaD"	0.3656356420050743	0.9939678702991069
"ykgD"	0.665947110462869	0.9906520064483847	"betT"	0.8885029523819917	0.9939588281368427
"waaF"	0.6660659784912892	0.9980009453415687	"yaaW"	0.5581260415352257	0.9939493823038579
"aroD"	0.6663907477333089	0.997882382725259	"ribC"	0.6098544430381762	0.9939466734924653
"rssB"	0.6667172759101556	0.9949127628026903	"yeiB"	0.8153348487578884	0.9939347447529194
"glcA"	0.666828731419682	0.9810055940086574	"yiaA"	1.0040336618763004	0.9939222463597455
"ampH"	0.6669615355743546	0.9575566138968782	"proA"	0.7260351349026722	0.993920352971069
"yffN"	0.6669822928029108	0.9838961355447668	"nudG"	0.40731074905864634	0.9939173347126053
"ykfC"	0.6671077955842903	0.993050157462152	"mhpT"	0.5514116619537153	0.9939140085914662
"ydbA_2"	0.6677273801089006	0.9861651376939289	"ilvA"	0.6504064346053162	0.9938926277525668
"yjhQ"	0.6680093534898306	0.9894219835448147	"ndh"	1.11661100574115	0.9938904993866127
"nudC"	0.6681924705660534	0.9905891628361005	"aroM"	0.8258148219009981	0.9938769567122311
"dmlR"	0.6682157566102284	0.9993489931635267	"acpT"	0.5861477663074292	0.9938710365765654
"yoaF"	0.6683062688262768	0.9703611245260956	"yfhM"	0.49896989923812135	0.9938703034321356
"malX"	0.6683530941924334	0.9965169979721069	"tgt"	0.8545141450684316	0.9938677803858491
"dcuD"	0.6685233173210282	0.9895602484059692	"lptG"	0.6141461557564174	0.9938574907196489
"yjjK"	0.6686244653448086	0.9698273799161118	"dnaQ"	0.5603136805773163	0.9938564055743099
"polA"	0.6688747593005813	0.9962060990911716	"yjeJ"	0.859637759568627	0.9938530792963202
"molR_2"	0.6689137898187617	0.9756555224120528	"ycbV"	0.5127982570718569	0.9938335797467225
"yfcU"	0.6689490424767457	0.9738878418481738	"uxaB"	0.5254650935511532	0.993827036508788
"cmtA"	0.6689645765022625	0.9716897909023228	"cspF"	1.0334737968995655	0.9938216257506872
"miaA"	0.6690917003083666	0.996914697993999	"leuS"	0.4904607067353852	0.9938081627260449
"yfbT"	0.6692374841086953	0.9861116638179065	"sucB"	1.1295453219614817	0.99380524841333
"uhpB"	0.6692550271053287	0.986888074813173	"yfeC"	0.7940999423734191	0.9938017239509539
"eutT"	0.6696780154682389	0.9731412057588497	"tnaC"	3.066835128283026	0.9938015691092175
"tamB"	0.6699171073049902	0.9967447928029597	"fadH"	0.7820733904555053	0.9937980948909314
"rpiR"	0.670042451149502	0.9852321773357062	"yeiH"	0.410455504461469	0.9937957862100982
"hycD"	0.670244480576006	0.9816768146911204	"acrD"	0.5282584540003583	0.9937938925067862
"glnE"	0.67032490579335	0.9729612838390278	"ampG"	0.49684246705833285	0.9937928005107375
"ugd"	0.6703315371920644	0.9923430380750704	"ycbJ"	0.8725003097746541	0.9937835518422016
"rho"	0.670515254087566	0.9926441055189014	"moaA"	0.6136674649521469	0.9937830751941227
"pdxH"	0.670582229666415	0.9924407980516212	"gadW"	1.9488019866266073	0.9937805159279023
"napB"	0.6707193323021753	0.987235639359569	"acrB"	0.5943040835612012	0.993767725295268
"bamB"	0.6707593742976817	0.9804461215835298	"betI"	1.2023267336325478	0.9937676669848338
"yjhP"	0.6707870673868841	0.9877682383909979	"ydiR"	0.5334227239995565	0.9937673948589006
"def"	0.67091566664268	0.9990876782501211	"efeO"	0.878152995933084	0.9937646076409521
"chaC"	0.6711493507463601	0.9913377848753236	"yebA"	0.6494641631908595	0.9937614565350128
"dipZ"	0.6715237202557285	0.9990729949828376	"yagJ"	0.7801991083197415	0.9937556886304404
"yneG"	0.6716659018519483	0.9839096531031278	"yggT"	0.5426314134880815	0.9937439265738103
"sgbU"	0.6716793198126664	0.9802354121116623	"yiaF"	0.7577084776283369	0.9937430245589052
"panC"	0.6717524617463563	0.9917991333743804	"gutQ"	0.5809914388041164	0.9937410100206314
"alsE"	0.67194907669753	0.989070342332019	"yhhW"	0.43251935320174106	0.9937385327394657
"sgcQ"	0.6725128690979757	0.9679099926500495	"pyrG"	0.8049905239135761	0.9937330376952922
"selA"	0.6728260505346921	0.9950194751772654	"yoeE"	0.6396581356236847	0.9937224809480981
"fecD"	0.6728266390725167	0.9987333207269793	"treF"	0.6933022903145409	0.9937202773134897
"metI"	0.6728698504709567	0.9857465054251207	"rcsA"	1.3527076854060498	0.9937201872846475
"mdoG"	0.6728814355450328	0.9878555477333062	"hemG"	0.5984117044559518	0.9937048063568737
"chiP"	0.6728941430457206	0.9794472566897229	"hcaC"	0.6293908416014445	0.9936879086467202
"agaC"	0.672949854176948	0.9703677376284345	"yobD"	0.7187321980539462	0.9936844636229399
"fklB"	0.6733275395954822	0.9847326907768215	"mglA"	1.1511494890778864	0.9936840058231797
"ampD"	0.6734556213133471	0.9962929830868629	"ubiE"	0.646848096391024	0.9936823514518585
"yadI"	0.6738757116414915	0.9975434592270598	"yebO"	0.7893620174589188	0.9936727578540114
"efeB"	0.6739188030612768	0.9946411737434425	"qseB"	0.5198433631468229	0.9936695936007879
"pstC"	0.6740846365594906	0.9973081243286053	"yidC"	0.8914563784916126	0.9936522592573124
"abrB"	0.6741369879384644	0.9876544725191967	"dhaL"	0.7327128829637127	0.9936503619842547
"ybfC"	0.674319521269138	0.9806597389080951	"yhdN"	0.6895012624795047	0.9936484911664873
"yphG"	0.6743912317540033	0.9659308805035455	"rbfA"	0.9211630020248304	0.9936389795567687
"glgB"	0.674450644160578	0.9992350634385184	"yfgG"	0.8532654584808237	0.9936377829103181
"rsmB"	0.6744673719603639	0.993613233320194	"ppdC"	0.4186006905793982	0.9936356758069026
"pnp"	0.6745984682949683	0.9972429933368684	"ddpA"	0.730982382497536	0.9936356201472105
"yjfJ"	0.674908317580079	0.9904979365444122	"mazG"	0.6470894111871128	0.9936331941557276
"eutM"	0.6751646322446268	0.9899850864048232	"ygdQ"	0.7071181305824421	0.9936239927852986
"paoD"	0.6754800538355896	0.9817994995739018	"ybdH"	0.7727232946367218	0.9936235631428251
"gshB"	0.6756055968651713	0.9670316420337082	"spoT"	0.8613591124830468	0.993620663266256
"wzb"	0.675838180974894	0.9891188290243906	"rsmB"	0.6744673719603639	0.993613233320194
"fkpA"	0.6758807713926542	0.9932413229392868	"ybiV"	0.7061888646377951	0.9936124769081534
"yehM"	0.6759794758248137	0.9772724695859385	"artP"	0.7810424799279547	0.9936080577422662
"yedS_1"	0.6760863337912227	0.9872833804393683	"eutB"	0.5198545571764095	0.9936072440439883
"rluB"	0.6761559885810526	0.9942991907126024	"ydbK"	0.7506546390063459	0.9935982505573344
"yieH"	0.6764008898953164	0.9864244842884797	"ridA"	0.8866341932270627	0.9935972603968967
"erfK"	0.6764024840798235	0.9949995814261421	"yqjI"	0.6393158195983359	0.9935939409626453
"rph"	0.6767187062515944	0.9998193135084172	"dppC"	0.7160384031691046	0.9935865344529243
"hslO"	0.6769902147617882	0.9986103162928901	"bioA"	0.7430452607538701	0.9935859598423717
"ymfA"	0.6770734966338814	0.9967222216252567	"yceB"	0.48716571658618457	0.9935793058280188
"yfgH"	0.6771715073250343	0.981314044927285	"ykgJ"	0.7714399382361232	0.993564027592749
"fdhD"	0.6772619874146891	0.9694094965113607	"mazE"	0.6429432950443105	0.9935574694299577
"ygdB"	0.6774413083635807	0.9680560420735652	"ydeN"	1.2516057860554046	0.9935571197196735
"rlmB"	0.6776859700683927	0.9883213648970498	"menC"	0.685529835606877	0.9935562835130529
"fdnI"	0.6777793462149867	0.9895387038460064	"hha"	0.9804746947076108	0.9935546990730328
"paaE"	0.6779324591735943	0.9818752770871482	"nfsB"	0.694700896554125	0.9935344619300529
"sseA"	0.6779486315710058	0.9972024342660124	"htpG"	0.7807667314687537	0.9935314425152735
"trmA"	0.6781658083576879	0.9992176705131548	"btuE"	0.589781509310163	0.9935187414793895
"ddpC"	0.6782468477874632	0.9929352457115853	"fbaA"	0.9635160379004453	0.9935177001954956
"yiiE"	0.6782507915847348	0.9962203804097524	"ymcE"	1.0416965780153398	0.9935157493435306
"ymdB"	0.6785533093158781	0.9986480888938088	"ydjL"	0.5082861642933905	0.9935011226522705
"paaB"	0.6786696747517642	0.992385329087735	"mppA"	0.792810861629643	0.9934991170037338
"yliL"	0.6787966692934383	0.9903484978372048	"dhaM"	0.7601253769577687	0.9934978908322537
"yijE"	0.6788277559037736	0.9891185978723974	"betA"	0.8108635136952413	0.9934881570306603
"nth"	0.6788294176589407	0.9977743783115842	"asd"	0.7905910665107355	0.9934878090198691
"eda"	0.679091562618887	0.9907737787598835	"nlpA"	1.1507615096437545	0.9934830731549927
"ydfN"	0.6797364809779064	0.9868933259165353	"yeaO"	0.7657850767241543	0.9934829051833287
"rluF"	0.6798182656180232	0.9608934013979855	"yidE"	0.6336892741894582	0.9934707444258358
"elfC"	0.6798854197579485	0.9802518773058165	"plsX"	0.7384164341561203	0.9934704576679709
"yhhM"	0.6804290833498824	0.9953065910818547	"ltaE"	0.5148905069707744	0.9934674384288422
"yhjC"	0.6804966728456121	0.974865123016837	"curA"	0.7956363904044603	0.9934644513025941
"tfaS"	0.6807531327398426	0.984113857548828	"yfiL"	0.6623157282760722	0.9934594895430543
"secF"	0.6808446951984469	0.9902142144434702	"yacC"	0.7835413251266192	0.9934589885718985
"narW"	0.6811113883372577	0.9954867157261923	"rffH"	0.8416043561173864	0.9934557369213979
"ribE"	0.6812002359540607	0.9838483884985013	"ftsL"	0.6841630419452963	0.9934528799452094
"eutD"	0.6812741926552024	0.9869886934222986	"loiP"	0.5797270001920245	0.9934505899724241
"ycaN"	0.6813373559004157	0.9818092172016986	"greA"	0.8849798200946205	0.9934484258009516
"holE"	0.6813608474022946	0.9976888506849891	"ftsH"	0.6646477174420192	0.993421805481849
"cas3"	0.681543407483652	0.979024426138605	"ydcV"	0.8967358416718849	0.9934199195529638
"yjhG"	0.681584332476222	0.9850723175293198	"ychE"	0.6443854672509517	0.9934185503278642
"wcaK"	0.6816149899729967	0.9821274189029257	"trpB"	1.2291302289763908	0.9933856480513591
"frwC"	0.6817548082402708	0.9854404412494696	"cra"	0.8427482233414296	0.9933839668096833
"pqiB"	0.6818364965430374	0.9784398692415791	"folX"	0.8166537837238657	0.9933727862447185
"amn"	0.6818940393489669	0.9987163836500914	"ybjQ"	0.6933343088164516	0.993369801920793
"alsK"	0.6818978720676888	0.9731882966291077	"yncE"	1.1399587692303992	0.9933689248808991
"yecA"	0.6819275625662226	0.99918027116104	"pitB"	0.5832753423300145	0.9933679849577745
"zraS"	0.6819888289895221	0.9915549107568244	"galP"	1.0070772040782845	0.993360929539074
"arnD"	0.6822135826532075	0.9827616679067248	"ydcF"	0.7976883129381047	0.9933565584791063
"ydhK"	0.682286111197559	0.990725058476097	"marC"	0.4746250439036946	0.9933426775417011
"intD"	0.6823210593017104	0.9976437238435427	"kup"	0.6586332509406683	0.9933416960632082
"ahpF"	0.6824986479889543	0.9907651174492392	"yliI"	0.7578764999209123	0.9933339664666015
"frmR"	0.6825437462672118	0.998999480843857	"yjaA"	1.0644471687269406	0.9933124221314733
"mlaA"	0.6825531213156542	0.9953290153002294	"yehD"	0.9118722079887588	0.993308324152114
"tyrB"	0.6826757949067285	0.9997389287696485	"ycdX"	0.6899432701571161	0.9933082096680185
"eutP"	0.6827248067616695	0.9826065438739572	"lolC"	0.6918608604224937	0.9933079280376909
"dnaX"	0.6828265388543976	0.9908013395354506	"nrfF"	0.5744035663677736	0.9932975085802026
"tpiA"	0.6828568357728534	0.9960550322837379	"xylR"	0.6937433006627348	0.9932869902690005
"clpP"	0.6829160220245606	0.9771752585389688	"yccM"	0.5325976599859215	0.9932830291877605
"yiiF"	0.6830298645436479	0.9984133577304196	"hcaF"	0.5543960147485759	0.993278859939269
"ygaY"	0.6830691900387145	0.982821497965257	"yidB"	0.6228363794988834	0.99326454333031
"ycjM"	0.6831662408932804	0.9861439072281374	"fucU"	0.49313975262026655	0.9932631912997893
"yhdW"	0.6831786090059132	0.987664216835094	"yaeF"	0.6270130496367645	0.9932581697285348
"yjbE"	0.68319547997956	0.9922540789848048	"rpoE"	0.8069696516631338	0.993245863360701
"hflC"	0.6835627615064487	0.9751668988839113	"kdpE"	0.4812335940540419	0.9932436071492776
"secA"	0.6837840767919179	0.992517882740959	"fkpA"	0.6758807713926542	0.9932413229392868
"hybC"	0.6839055029942733	0.9891142255193022	"ybjH"	0.4188176379979137	0.9932394379777264
"cysS"	0.6839155159715246	0.9781460145168884	"mcrC"	1.4889492083053646	0.9932388607965217
"ftsL"	0.6841630419452963	0.9934528799452094	"malG"	0.8652517223949618	0.9932357288878731
"ygbM"	0.6842275892154389	0.9693910307688358	"ygfI"	0.5969824859769336	0.9932283231060082
"ycgJ"	0.6843629988216785	0.996817170326496	"iap"	0.664760075870906	0.9932171653939529
"yjgX_1"	0.6846330786278872	0.9895307526735968	"ascF"	0.42857896572709503	0.9932054231495081
"pssR"	0.6847005836907679	0.9969674237635721	"dsbA"	0.7609568886230188	0.9932028613319568
"ydjK"	0.6847018206580904	0.9814847696526411	"potF"	1.1165711502648668	0.9931998501759844
"ydhI"	0.6848586557515133	0.9992243237502363	"ygiB"	0.6342920562973379	0.9931936946480353
"yibH"	0.6850505793077853	0.9955921534887051	"rspB"	0.8679816174913172	0.9931887200757546
"ydbD"	0.6850831757382331	0.9945992252936557	"rhtA"	0.5240267805267943	0.9931866830616844
"arsC"	0.6850944259277846	0.9781848908088131	"galR"	0.46868063200927546	0.9931856527722529
"gyrB"	0.6854264252970087	0.9994082899408683	"iscU"	0.9000682041487521	0.993181831625704
"rrfH"	0.6854622312811505	0.8771393268861057	"glmU"	1.195677185505826	0.9931767294578426
"menC"	0.685529835606877	0.9935562835130529	"sspA"	0.6313706011929985	0.993171108174161
"phnF"	0.685547834259708	0.9916814907562314	"uidB"	0.5895951651142944	0.9931681046481283
"dnaJ"	0.6856795970522225	0.9997450371949704	"melA"	0.9904039169626508	0.9931651829665578
"yrbG"	0.6864613236277058	0.9981308072915969	"frlC"	0.45426158735502287	0.9931505382150447
"ycjF"	0.686472097659	0.9862082132237858	"yidI"	0.6624198293843059	0.9931500575483964
"gspO"	0.6865673345301037	0.9945581107597823	"ydaN"	1.0726878281297347	0.9931453628533337
"mdtL"	0.6866519888055963	0.9945791674000215	"phr"	0.6300156034941916	0.9931399154204648
"rrlG"	0.6869310192746102	0.6430430028505557	"selB"	0.5248207144739915	0.9931363283235863
"yheS"	0.6870128614532351	0.997315772016925	"yihS"	0.5018514890483035	0.9931336071182442
