"gene"	"num_peaks"	"peaks"	"areas"	"standard_devs"
"copA"	3	"[4.22, 8.52, 12.22]"	"[14, 1805, 11]"	"[0.0417, 0.0615, 0.0336]"
"flhC"	3	"[4.42, 8.72, 13.22]"	"[38, 1794, 3]"	"[0.0753, 0.0979, 0.0378]"
"yjdF"	3	"[6.72, 8.52, 12.72]"	"[2, 1804, 10]"	"[0.0238, 0.0555, 0.0471]"
"entF"	3	"[8.27, 10.77, 12.47]"	"[1723, 93, 2]"	"[0.0506, 0.0304, 0.0743]"
"yiaT"	3	"[5.61, 7.41, 11.91]"	"[3, 1810, 9]"	"[0.0478, 0.0752, 0.0447]"
"ynaK"	3	"[4.82, 9.12, 13.02]"	"[28, 1786, 25]"	"[0.0493, 0.0648, 0.0372]"
"lsrC"	3	"[7.8, 9.1, 12.3]"	"[444, 1380, 14]"	"[0.0418, 0.0536, 0.0266]"
"hscC"	3	"[4.78, 5.88, 8.68]"	"[3, 7, 1808]"	"[0.0466, 0.0731, 0.0314]"
"yneG"	3	"[8.9, 11.3, 12.5]"	"[1806, 5, 4]"	"[0.0452, 0.087, 0.0671]"
"rhaM"	3	"[4.42, 7.72, 10.52]"	"[9, 1805, 7]"	"[0.031, 0.0505, 0.0492]"
"rsmJ"	3	"[8.48, 9.98, 12.58]"	"[585, 1266, 13]"	"[0.0391, 0.0411, 0.0278]"
"murR"	3	"[3.9, 5.2, 9.0]"	"[4, 12, 1804]"	"[0.0299, 0.0499, 0.0538]"
"yhiS_1"	3	"[4.71, 7.01, 8.41]"	"[1459, 202, 213]"	"[0.0261, 0.0478, 0.0595]"
"miaA"	3	"[8.57, 9.77, 12.27]"	"[3, 12, 1802]"	"[0.0555, 0.0278, 0.0581]"
"yhiD"	3	"[7.25, 9.35, 11.25]"	"[942, 760, 136]"	"[0.034, 0.0631, 0.0327]"
"mutL"	3	"[5.22, 8.82, 11.72]"	"[91, 1719, 8]"	"[0.0381, 0.0652, 0.0444]"
"xapR"	3	"[5.44, 7.84, 11.14]"	"[39, 1773, 3]"	"[0.0313, 0.0425, 0.0471]"
"hdeA"	3	"[9.44, 12.64, 13.94]"	"[784, 613, 434]"	"[0.0618, 0.0728, 0.0328]"
"yiiG"	3	"[6.56, 8.46, 13.06]"	"[988, 889, 9]"	"[0.038, 0.0903, 0.0718]"
"citE"	3	"[4.38, 7.88, 12.18]"	"[12, 1807, 5]"	"[0.0191, 0.0651, 0.0217]"
"lsrG"	3	"[7.12, 8.52, 10.72]"	"[1247, 544, 54]"	"[0.0436, 0.0485, 0.0658]"
"ybfD"	3	"[6.45, 12.25, 13.35]"	"[1730, 69, 23]"	"[0.1377, 0.0615, 0.0256]"
"ybgA"	3	"[3.61, 4.91, 8.51]"	"[2, 11, 1802]"	"[0.0326, 0.0223, 0.0762]"
"fdhD"	3	"[9.11, 12.51, 13.71]"	"[1800, 16, 10]"	"[0.0422, 0.0805, 0.0355]"
"hspQ"	3	"[7.28, 10.38, 12.98]"	"[4, 1743, 74]"	"[0.0399, 0.0581, 0.0177]"
"yhjG"	3	"[5.54, 8.64, 11.74]"	"[54, 1756, 15]"	"[0.016, 0.0541, 0.042]"
"hupA"	3	"[7.07, 9.97, 12.37]"	"[3, 220, 1622]"	"[0.032, 0.0607, 0.0458]"
"yhhZ"	3	"[4.52, 7.22, 12.72]"	"[1171, 641, 6]"	"[0.0361, 0.1114, 0.0528]"
"araF"	3	"[5.17, 8.67, 12.97]"	"[7, 1800, 24]"	"[0.0608, 0.0794, 0.0479]"
"dcuD"	3	"[4.72, 7.62, 10.92]"	"[10, 1805, 11]"	"[0.0504, 0.0481, 0.035]"
"ppdD"	3	"[5.64, 8.24, 11.34]"	"[4, 1808, 4]"	"[0.039, 0.0501, 0.0343]"
"yacL"	3	"[6.94, 9.04, 10.64]"	"[67, 535, 1238]"	"[0.0514, 0.0292, 0.0561]"
"era"	3	"[5.88, 9.38, 12.08]"	"[2, 1808, 4]"	"[0.0689, 0.0574, 0.0437]"
"fliP"	3	"[5.48, 7.68, 9.78]"	"[4, 1471, 352]"	"[0.0437, 0.0443, 0.0394]"
"fliO"	3	"[5.33, 7.43, 10.03]"	"[6, 1494, 326]"	"[0.022, 0.0593, 0.0446]"
"tdcE"	3	"[8.74, 11.94, 13.44]"	"[1779, 31, 20]"	"[0.0526, 0.0504, 0.0375]"
"yadE"	3	"[6.99, 8.59, 10.89]"	"[1183, 645, 7]"	"[0.0293, 0.0347, 0.0247]"
"ung"	3	"[5.5, 7.3, 9.5]"	"[3, 63, 1755]"	"[0.0667, 0.0192, 0.0292]"
"ymfE"	3	"[6.65, 8.65, 11.75]"	"[1330, 499, 7]"	"[0.0771, 0.0476, 0.0714]"
"ygiN"	3	"[5.76, 6.86, 10.36]"	"[2, 4, 1807]"	"[0.0102, 0.023, 0.0482]"
"rrlG"	3	"[3.81, 13.21, 14.81]"	"[12, 26, 1786]"	"[0.4301, 0.0458, 0.0103]"
"hsdS"	3	"[4.17, 6.97, 9.27]"	"[12, 242, 1597]"	"[0.0317, 0.0364, 0.0814]"
"exbB"	3	"[4.67, 6.57, 10.27]"	"[18, 56, 1754]"	"[0.0384, 0.0567, 0.0802]"
"ymfD"	3	"[3.75, 6.45, 11.35]"	"[38, 1800, 21]"	"[0.0303, 0.1075, 0.0233]"
"fliG"	3	"[7.48, 9.18, 10.68]"	"[387, 1082, 364]"	"[0.0533, 0.0422, 0.0447]"
"mcrB"	3	"[4.93, 9.43, 12.53]"	"[6, 1806, 8]"	"[0.0344, 0.0827, 0.0612]"
"mcrC"	3	"[6.4, 8.4, 12.4]"	"[1146, 677, 12]"	"[0.0637, 0.0656, 0.0679]"
"b0165"	3	"[7.32, 9.52, 12.92]"	"[51, 1761, 25]"	"[0.0118, 0.0562, 0.0395]"
"intG"	3	"[7.15, 11.65, 13.35]"	"[1795, 27, 13]"	"[0.0752, 0.0755, 0.038]"
"glcA"	3	"[3.9, 8.5, 10.8]"	"[6, 1800, 11]"	"[0.0878, 0.0496, 0.0028]"
"yedM"	3	"[4.45, 6.55, 10.35]"	"[1314, 518, 14]"	"[0.0488, 0.0708, 0.0553]"
"ansB"	3	"[8.59, 12.09, 14.59]"	"[1608, 215, 11]"	"[0.0417, 0.0758, 0.0415]"
"rpsP"	3	"[6.67, 8.67, 12.57]"	"[8, 31, 1779]"	"[0.0525, 0.0291, 0.0751]"
"lit"	3	"[5.55, 8.55, 12.55]"	"[1286, 527, 19]"	"[0.064, 0.0536, 0.0585]"
"galP"	3	"[5.88, 8.78, 10.88]"	"[4, 1519, 304]"	"[0.0376, 0.0642, 0.0352]"
"argG"	3	"[5.41, 8.81, 10.31]"	"[1, 1048, 793]"	"[0.0, 0.0295, 0.0817]"
"yphD"	3	"[8.67, 11.27, 12.37]"	"[1806, 9, 4]"	"[0.043, 0.039, 0.0536]"
"livG"	3	"[4.07, 9.07, 10.67]"	"[20, 1493, 365]"	"[0.039, 0.0948, 0.0501]"
"livF"	3	"[4.07, 9.07, 10.57]"	"[16, 1505, 329]"	"[0.0283, 0.0784, 0.0334]"
"yoeA"	3	"[7.61, 11.81, 13.81]"	"[1801, 62, 5]"	"[0.073, 0.0828, 0.05]"
"ugpC"	3	"[5.62, 9.72, 12.42]"	"[5, 1808, 4]"	"[0.0404, 0.0532, 0.0902]"
"yaaI"	3	"[3.96, 5.06, 7.96]"	"[1, 3, 1810]"	"[0.0, 0.0536, 0.0473]"
"yfgO"	3	"[6.98, 9.08, 12.98]"	"[2, 1808, 10]"	"[0.0543, 0.0459, 0.0533]"
"malQ"	3	"[5.52, 9.52, 12.32]"	"[9, 1797, 15]"	"[0.0501, 0.0592, 0.0098]"
"bioH"	3	"[6.7, 9.6, 13.2]"	"[44, 1766, 6]"	"[0.0389, 0.0433, 0.0697]"
"yjiY"	3	"[5.63, 8.23, 11.63]"	"[10, 1660, 182]"	"[0.0279, 0.0807, 0.046]"
"yeeL_2"	3	"[5.41, 6.81, 10.31]"	"[406, 1411, 15]"	"[0.0414, 0.0478, 0.0617]"
"insL-1"	3	"[6.74, 10.74, 14.44]"	"[8, 1799, 7]"	"[0.0196, 0.0713, 0.0173]"
"yjiX"	3	"[5.81, 6.91, 9.91]"	"[8, 10, 1800]"	"[0.0434, 0.0291, 0.0608]"
"intE"	3	"[5.41, 8.21, 12.81]"	"[1059, 760, 17]"	"[0.0428, 0.0874, 0.0598]"
"insA-1"	3	"[4.42, 9.52, 13.72]"	"[17, 1800, 11]"	"[0.0988, 0.0902, 0.0241]"
"zinT"	3	"[5.11, 8.91, 12.81]"	"[1175, 550, 130]"	"[0.0466, 0.0646, 0.0831]"
"nirB"	3	"[6.2, 8.8, 11.7]"	"[3, 1630, 186]"	"[0.0391, 0.0563, 0.0631]"
"yedX"	3	"[7.06, 9.06, 12.76]"	"[1100, 682, 42]"	"[0.0344, 0.0743, 0.0327]"
"rlmN"	3	"[7.61, 9.91, 12.91]"	"[4, 1807, 4]"	"[0.0219, 0.0484, 0.0717]"
"yabI"	3	"[7.3, 9.8, 13.5]"	"[42, 1764, 17]"	"[0.0067, 0.0544, 0.0493]"
"fruL"	3	"[5.02, 7.62, 9.72]"	"[4, 1241, 603]"	"[0.0618, 0.0573, 0.0497]"
"nanE"	3	"[8.37, 9.97, 13.37]"	"[522, 1302, 6]"	"[0.0635, 0.0537, 0.0545]"
"yaiW"	3	"[9.08, 11.78, 13.08]"	"[1805, 13, 3]"	"[0.0393, 0.044, 0.0392]"
"yphC"	3	"[4.13, 7.23, 8.63]"	"[301, 311, 1215]"	"[0.0575, 0.0446, 0.0205]"
"b0105"	3	"[5.57, 8.17, 13.07]"	"[5, 1783, 30]"	"[0.0462, 0.0816, 0.0504]"
"livK"	3	"[6.09, 9.09, 11.59]"	"[7, 1443, 379]"	"[0.0579, 0.0476, 0.0337]"
"tsf"	3	"[5.68, 8.08, 12.08]"	"[4, 19, 1792]"	"[0.0758, 0.0436, 0.0839]"
"bamE"	3	"[5.75, 9.75, 13.25]"	"[1, 1809, 8]"	"[0.0, 0.0621, 0.0528]"
"lhgO"	3	"[4.45, 8.55, 12.35]"	"[3, 1657, 158]"	"[0.0762, 0.0774, 0.0394]"
"fimZ"	3	"[5.04, 6.94, 12.34]"	"[1256, 672, 13]"	"[0.0369, 0.1249, 0.0447]"
"yqaE"	3	"[5.18, 9.08, 13.18]"	"[3, 1807, 10]"	"[0.0794, 0.0847, 0.0311]"
"ygaP"	3	"[5.29, 8.79, 11.39]"	"[5, 1807, 10]"	"[0.0755, 0.0311, 0.0376]"
"envY"	3	"[3.61, 6.41, 10.51]"	"[2, 1809, 3]"	"[0.0653, 0.0846, 0.0177]"
"yjiL"	3	"[8.41, 11.71, 12.81]"	"[1810, 3, 1]"	"[0.0444, 0.0371, 0.0]"
"cusR"	3	"[6.86, 9.16, 12.26]"	"[9, 1805, 3]"	"[0.0259, 0.0397, 0.0513]"
"ftnA"	3	"[5.11, 8.41, 11.11]"	"[5, 249, 1606]"	"[0.0575, 0.0636, 0.0849]"
"gudP"	3	"[4.71, 7.91, 12.01]"	"[6, 1809, 3]"	"[0.0511, 0.0515, 0.0778]"
"yecR"	3	"[6.96, 9.66, 12.96]"	"[1474, 331, 22]"	"[0.0784, 0.0526, 0.0619]"
"yjiJ"	3	"[7.3, 12.1, 13.2]"	"[1804, 10, 5]"	"[0.0822, 0.0575, 0.0537]"
"b1903"	3	"[7.5, 11.0, 12.3]"	"[1801, 18, 4]"	"[0.055, 0.0372, 0.0536]"
"recA"	3	"[8.03, 10.93, 12.83]"	"[30, 1507, 292]"	"[0.0412, 0.0468, 0.0407]"
"ftnB"	3	"[5.5, 8.8, 13.0]"	"[7, 1809, 6]"	"[0.0616, 0.0591, 0.0495]"
"ybdO"	3	"[4.64, 6.64, 11.34]"	"[1324, 495, 42]"	"[0.0305, 0.0755, 0.0508]"
"uspC"	3	"[4.07, 5.17, 8.47]"	"[1, 8, 1810]"	"[0.0, 0.0506, 0.0561]"
"ydhS"	3	"[4.31, 7.81, 12.11]"	"[6, 1810, 9]"	"[0.0715, 0.0628, 0.051]"
"cysN"	3	"[6.43, 8.53, 11.13]"	"[9, 1046, 783]"	"[0.0449, 0.0345, 0.0762]"
"ycgR"	3	"[7.0, 9.6, 11.8]"	"[1457, 296, 66]"	"[0.0566, 0.0558, 0.015]"
"motB"	3	"[5.21, 7.91, 11.41]"	"[28, 1370, 435]"	"[0.0567, 0.0576, 0.0462]"
"iraD"	3	"[5.27, 7.17, 11.97]"	"[5, 1809, 4]"	"[0.034, 0.0815, 0.0403]"
"yjiC"	3	"[4.5, 7.2, 11.0]"	"[321, 1488, 6]"	"[0.0434, 0.0534, 0.0487]"
"cheW"	3	"[5.12, 8.72, 12.02]"	"[43, 1400, 384]"	"[0.0762, 0.0616, 0.0473]"
"mltA"	3	"[4.82, 6.22, 9.62]"	"[129, 127, 1616]"	"[0.0435, 0.0469, 0.0454]"
"recN"	3	"[4.97, 8.37, 11.17]"	"[8, 1574, 241]"	"[0.0667, 0.0659, 0.0456]"
"argA"	3	"[8.32, 10.62, 13.12]"	"[1441, 380, 7]"	"[0.0369, 0.045, 0.0431]"
"lysA"	3	"[5.38, 8.78, 11.98]"	"[5, 1805, 11]"	"[0.0849, 0.0484, 0.051]"
"hlpA"	3	"[7.63, 9.33, 11.83]"	"[16, 41, 1756]"	"[0.0403, 0.0478, 0.0386]"
"ssrA"	3	"[4.07, 9.37, 14.17]"	"[8, 6, 1803]"	"[0.015, 0.2816, 0.0426]"
"yfjH"	3	"[5.76, 8.56, 14.06]"	"[1209, 609, 14]"	"[0.0423, 0.0594, 0.148]"
"yfjI"	3	"[4.99, 7.49, 12.39]"	"[1180, 630, 7]"	"[0.0218, 0.0985, 0.0496]"
"fliT"	3	"[5.68, 8.88, 10.68]"	"[2, 1246, 581]"	"[0.0462, 0.0621, 0.0567]"
"yfjK"	3	"[7.32, 9.02, 12.12]"	"[1229, 602, 7]"	"[0.0502, 0.0337, 0.0703]"
"umuD"	3	"[4.69, 7.89, 13.19]"	"[5, 1808, 18]"	"[0.0337, 0.0776, 0.0733]"
"yfjM"	3	"[3.83, 6.73, 11.63]"	"[2, 1809, 7]"	"[0.055, 0.0671, 0.079]"
"ybaO"	3	"[6.27, 8.97, 12.17]"	"[2, 1809, 1]"	"[0.0, 0.0416, 0.0]"
"rnlB"	3	"[4.02, 9.22, 13.52]"	"[7, 1807, 24]"	"[0.0599, 0.076, 0.0583]"
"idi"	3	"[5.08, 8.68, 11.98]"	"[24, 1794, 2]"	"[0.0474, 0.0577, 0.052]"
"guaD"	3	"[7.03, 8.73, 12.23]"	"[1240, 636, 4]"	"[0.0369, 0.0382, 0.0133]"
"xanQ"	3	"[4.42, 8.22, 12.52]"	"[5, 1807, 12]"	"[0.0605, 0.049, 0.102]"
"mocA"	3	"[4.02, 5.12, 8.22]"	"[1, 6, 1810]"	"[0.0, 0.0443, 0.0852]"
"ypjM_2"	3	"[4.82, 7.82, 12.22]"	"[1, 1809, 13]"	"[0.1267, 0.059, 0.0426]"
"yqeA"	3	"[8.17, 11.07, 12.57]"	"[1806, 7, 4]"	"[0.0412, 0.0928, 0.0157]"
"yfjW"	3	"[5.71, 8.31, 11.21]"	"[1305, 513, 21]"	"[0.0546, 0.046, 0.0591]"
"xdhC"	3	"[8.28, 11.28, 12.48]"	"[1806, 2, 5]"	"[0.0363, 0.0149, 0.0459]"
"fliC"	3	"[6.79, 8.39, 12.99]"	"[192, 1144, 481]"	"[0.0461, 0.0665, 0.0723]"
"pinH"	3	"[4.65, 8.75, 12.35]"	"[1691, 126, 11]"	"[0.0968, 0.0752, 0.0492]"
"ypjB"	3	"[4.58, 6.28, 10.68]"	"[319, 1505, 10]"	"[0.036, 0.0567, 0.0375]"
"ypjC"	3	"[4.15, 5.65, 10.45]"	"[193, 1641, 20]"	"[0.0257, 0.0652, 0.0639]"
"araE"	3	"[5.45, 8.45, 12.45]"	"[4, 1588, 223]"	"[0.0629, 0.0516, 0.0228]"
"fliY"	3	"[6.41, 9.81, 11.41]"	"[51, 612, 1200]"	"[0.0505, 0.0465, 0.0593]"
"yaaX"	3	"[5.09, 8.79, 13.49]"	"[7, 1808, 4]"	"[0.0363, 0.0625, 0.0483]"
"eutT"	3	"[5.39, 8.49, 12.19]"	"[10, 1804, 5]"	"[0.0213, 0.045, 0.0772]"
"thrL"	3	"[5.24, 9.04, 10.54]"	"[76, 1159, 610]"	"[0.035, 0.0915, 0.0694]"
"yehM"	3	"[4.67, 8.47, 11.87]"	"[2, 1809, 4]"	"[0.0805, 0.05, 0.0898]"
"glnA"	3	"[7.3, 10.6, 12.9]"	"[19, 1706, 103]"	"[0.0358, 0.0704, 0.0208]"
"molR_3"	3	"[7.34, 8.54, 12.64]"	"[569, 1249, 4]"	"[0.0492, 0.0359, 0.1091]"
"alaT"	3	"[9.03, 11.43, 12.83]"	"[439, 1102, 324]"	"[0.0504, 0.0593, 0.038]"
"hemG"	3	"[6.68, 9.88, 12.48]"	"[8, 1808, 10]"	"[0.0745, 0.0361, 0.0392]"
"molR_1"	3	"[6.58, 8.28, 10.18]"	"[1325, 506, 11]"	"[0.0323, 0.045, 0.0255]"
"adiC"	3	"[6.9, 11.3, 12.9]"	"[1781, 29, 3]"	"[0.0918, 0.0374, 0.0611]"
"elaB"	3	"[7.29, 9.19, 10.49]"	"[8, 925, 921]"	"[0.0259, 0.0446, 0.0836]"
"yehE"	3	"[3.9, 5.2, 7.5]"	"[2, 6, 1809]"	"[0.0654, 0.0404, 0.0851]"
"melA"	3	"[5.18, 8.48, 12.88]"	"[4, 1798, 16]"	"[0.0265, 0.0828, 0.0265]"
"cadA"	3	"[4.26, 8.16, 13.06]"	"[16, 1808, 5]"	"[0.0451, 0.0876, 0.0416]"
"cadB"	3	"[5.44, 7.64, 13.14]"	"[70, 1739, 51]"	"[0.0223, 0.0908, 0.0594]"
"wzxE"	3	"[6.3, 8.6, 12.3]"	"[76, 1737, 13]"	"[0.0449, 0.0609, 0.0354]"
"aspA"	3	"[6.11, 9.51, 11.41]"	"[5, 896, 1043]"	"[0.0449, 0.0625, 0.0614]"
"ygfQ"	3	"[8.22, 12.02, 13.12]"	"[1807, 9, 1]"	"[0.0413, 0.0742, 0.0]"
"ulaA"	3	"[3.74, 7.74, 11.64]"	"[2, 1809, 12]"	"[0.0238, 0.0568, 0.058]"
"ytfE"	3	"[8.43, 11.13, 12.53]"	"[1765, 45, 15]"	"[0.0538, 0.0405, 0.0244]"
"atpF"	3	"[7.41, 10.11, 12.91]"	"[10, 74, 1738]"	"[0.0478, 0.0547, 0.058]"
"ytfQ"	3	"[6.4, 8.9, 11.5]"	"[58, 1638, 131]"	"[0.0395, 0.0626, 0.0553]"
"atpA"	3	"[5.64, 8.44, 12.24]"	"[11, 137, 1675]"	"[0.0618, 0.053, 0.0621]"
"atpD"	3	"[6.49, 11.89, 14.09]"	"[7, 1808, 3]"	"[0.0469, 0.0768, 0.03]"
"mdtA"	3	"[8.6, 11.6, 13.1]"	"[1809, 6, 2]"	"[0.0447, 0.0366, 0.0898]"
"ymfQ"	3	"[5.49, 7.19, 9.19]"	"[28, 569, 1227]"	"[0.0365, 0.0441, 0.0461]"
"yehP"	3	"[6.65, 8.45, 10.45]"	"[498, 1330, 2]"	"[0.0867, 0.0311, 0.0029]"
"glmS"	3	"[4.69, 7.79, 10.49]"	"[36, 55, 1759]"	"[0.064, 0.0704, 0.0721]"
"fdoI"	3	"[7.24, 9.34, 11.34]"	"[3, 494, 1341]"	"[0.0457, 0.029, 0.0584]"
"fdoG"	3	"[5.14, 10.04, 12.24]"	"[9, 857, 982]"	"[0.0482, 0.0957, 0.0508]"
"aceA"	3	"[9.45, 11.05, 12.55]"	"[744, 428, 682]"	"[0.0581, 0.0333, 0.0675]"
"thiC"	3	"[5.56, 8.36, 10.76]"	"[2, 1399, 419]"	"[0.0272, 0.0528, 0.0589]"
"thiE"	3	"[9.01, 10.71, 13.41]"	"[1381, 447, 2]"	"[0.0428, 0.0515, 0.0068]"
"malG"	3	"[5.94, 8.54, 13.24]"	"[7, 1808, 5]"	"[0.0523, 0.0821, 0.0594]"
"yejE"	3	"[5.16, 7.86, 10.56]"	"[34, 1787, 5]"	"[0.0483, 0.0382, 0.0847]"
"yeiS"	3	"[5.83, 9.03, 11.93]"	"[7, 1806, 5]"	"[0.0306, 0.0474, 0.0442]"
"murI"	3	"[7.65, 10.15, 13.05]"	"[64, 1749, 3]"	"[0.0254, 0.0509, 0.03]"
"malK"	3	"[8.49, 9.99, 12.29]"	"[953, 671, 230]"	"[0.0507, 0.053, 0.0553]"
"yohH"	3	"[5.44, 8.24, 12.24]"	"[300, 1512, 10]"	"[0.0496, 0.0597, 0.0597]"
"plsB"	3	"[6.79, 9.59, 12.19]"	"[1, 1809, 6]"	"[0.0, 0.0419, 0.0269]"
"katG"	3	"[7.6, 9.9, 13.8]"	"[13, 1806, 5]"	"[0.0472, 0.0617, 0.035]"
"metF"	3	"[8.74, 10.84, 12.64]"	"[1415, 389, 28]"	"[0.0415, 0.0422, 0.0492]"
"acs"	3	"[5.45, 8.65, 11.15]"	"[15, 1422, 397]"	"[0.0582, 0.0567, 0.0699]"
"glpF"	3	"[8.77, 9.97, 12.57]"	"[503, 878, 475]"	"[0.0404, 0.0686, 0.0542]"
"napF"	3	"[5.48, 7.78, 10.48]"	"[4, 1687, 127]"	"[0.0414, 0.0485, 0.0505]"
"glpK"	3	"[6.56, 9.66, 12.26]"	"[106, 1286, 435]"	"[0.0569, 0.0699, 0.0534]"
"cdh"	3	"[5.7, 9.0, 13.4]"	"[13, 1810, 1]"	"[0.0331, 0.0553, 0.0]"
"rcsD"	3	"[5.13, 9.23, 10.93]"	"[47, 667, 1118]"	"[0.0748, 0.0558, 0.0288]"
"alsE"	3	"[8.47, 11.57, 13.87]"	"[1806, 5, 4]"	"[0.0484, 0.0143, 0.0963]"
"alsA"	3	"[7.46, 9.06, 13.36]"	"[241, 1581, 14]"	"[0.0367, 0.047, 0.0789]"
"rhaB"	3	"[3.81, 8.61, 12.21]"	"[78, 1748, 1]"	"[0.0444, 0.066, 0.0]"
"bluF"	3	"[6.87, 9.07, 12.77]"	"[1180, 640, 16]"	"[0.0448, 0.0711, 0.071]"
"tfaE"	3	"[4.81, 7.31, 11.91]"	"[25, 1784, 21]"	"[0.023, 0.0545, 0.075]"
"fdoH"	3	"[6.21, 8.91, 11.61]"	"[6, 517, 1314]"	"[0.0519, 0.0442, 0.06]"
"yjfF"	3	"[8.02, 11.02, 12.62]"	"[1799, 23, 4]"	"[0.0467, 0.0322, 0.0806]"
"yegK"	3	"[5.21, 6.51, 8.21]"	"[318, 216, 1290]"	"[0.0383, 0.0217, 0.0315]"
"yegJ"	3	"[4.02, 7.12, 11.82]"	"[10, 1810, 9]"	"[0.0406, 0.0697, 0.0537]"
"hisL"	3	"[3.95, 9.85, 13.25]"	"[129, 1742, 26]"	"[0.09, 0.1474, 0.0172]"
"yjjU"	3	"[6.95, 10.05, 12.25]"	"[78, 1757, 32]"	"[0.0602, 0.0695, 0.0174]"
"osmY"	3	"[6.95, 9.45, 13.75]"	"[4, 1584, 232]"	"[0.0538, 0.0895, 0.0337]"
"betI"	3	"[5.03, 7.33, 9.23]"	"[43, 100, 1671]"	"[0.0327, 0.0509, 0.0697]"
"zipA"	3	"[5.48, 9.58, 12.58]"	"[28, 1808, 5]"	"[0.0287, 0.0496, 0.0569]"
"yeeD"	3	"[8.41, 10.51, 13.11]"	"[1031, 760, 47]"	"[0.0479, 0.0606, 0.0247]"
"xylF"	3	"[4.54, 5.64, 7.94]"	"[1, 6, 1810]"	"[0.0, 0.0425, 0.0831]"
"yeeX"	3	"[5.19, 6.89, 11.39]"	"[7, 7, 1804]"	"[0.0479, 0.1112, 0.0708]"
"proK"	3	"[5.06, 9.26, 13.66]"	"[10, 1806, 13]"	"[0.0512, 0.0821, 0.0308]"
"holD"	3	"[5.83, 10.13, 13.23]"	"[4, 1808, 3]"	"[0.0592, 0.0621, 0.0097]"
"dppB"	3	"[5.51, 9.31, 12.91]"	"[2, 1808, 5]"	"[0.0083, 0.0741, 0.0255]"
"eutL"	3	"[5.18, 8.68, 11.68]"	"[2, 1809, 9]"	"[0.0964, 0.0356, 0.0691]"
"cbtA"	3	"[7.61, 10.81, 12.61]"	"[1804, 12, 3]"	"[0.0522, 0.0476, 0.0983]"
"kdgK"	3	"[5.78, 10.08, 12.68]"	"[4, 1746, 82]"	"[0.0384, 0.0557, 0.0427]"
"yffM"	3	"[4.77, 7.17, 11.87]"	"[65, 1746, 5]"	"[0.0272, 0.0519, 0.1205]"
"yffN"	3	"[4.67, 7.27, 10.27]"	"[100, 1761, 11]"	"[0.0495, 0.0441, 0.0481]"
"yffP"	3	"[4.92, 8.42, 13.72]"	"[65, 1748, 24]"	"[0.0454, 0.0442, 0.0766]"
"prpR"	3	"[5.22, 8.22, 10.32]"	"[94, 1709, 12]"	"[0.035, 0.0497, 0.0079]"
"ymfI"	3	"[4.13, 7.53, 9.43]"	"[19, 1087, 736]"	"[0.0147, 0.0761, 0.0599]"
"ymfH"	3	"[5.24, 7.64, 9.54]"	"[347, 1295, 188]"	"[0.0488, 0.0574, 0.0555]"
"gor"	3	"[8.66, 10.76, 13.56]"	"[14, 1788, 18]"	"[0.0164, 0.0377, 0.0534]"
"glcF"	3	"[4.51, 8.81, 12.31]"	"[3, 1796, 16]"	"[0.1041, 0.0582, 0.0289]"
"nikB"	3	"[5.5, 9.3, 13.0]"	"[64, 1761, 8]"	"[0.0455, 0.076, 0.067]"
"ymfM"	3	"[4.61, 8.31, 11.31]"	"[23, 1617, 177]"	"[0.0337, 0.0632, 0.0549]"
"wcaM"	3	"[4.04, 6.74, 8.34]"	"[19, 1270, 566]"	"[0.0627, 0.034, 0.0553]"
"yjjL"	3	"[5.26, 7.96, 11.36]"	"[4, 1808, 9]"	"[0.05, 0.0575, 0.0296]"
"yjjW"	3	"[5.63, 6.93, 9.43]"	"[2, 3, 1807]"	"[0.0066, 0.0054, 0.0639]"
"yfcP"	3	"[4.71, 7.51, 11.61]"	"[3, 1810, 18]"	"[0.0235, 0.0487, 0.0353]"
"treC"	3	"[8.7, 10.5, 12.4]"	"[1067, 301, 470]"	"[0.0487, 0.0272, 0.0471]"
"tnaA"	3	"[3.9, 7.9, 12.7]"	"[7, 1258, 558]"	"[0.1262, 0.0947, 0.0824]"
"mgtA"	3	"[9.29, 13.29, 14.39]"	"[1800, 29, 5]"	"[0.0943, 0.065, 0.0218]"
"pyrI"	3	"[5.79, 9.49, 12.99]"	"[2, 1340, 480]"	"[0.0861, 0.0662, 0.0599]"
"yegH"	3	"[4.78, 6.98, 9.98]"	"[3, 6, 1805]"	"[0.0465, 0.0606, 0.0527]"
"pyrB"	3	"[6.74, 9.94, 13.04]"	"[10, 1492, 694]"	"[0.0386, 0.0879, 0.091]"
"argI"	3	"[5.48, 8.88, 13.58]"	"[4, 1807, 14]"	"[0.0507, 0.0779, 0.0719]"
"spoT"	3	"[4.64, 6.84, 9.84]"	"[3, 18, 1803]"	"[0.1064, 0.0322, 0.0695]"
"dinJ"	3	"[3.74, 10.34, 14.54]"	"[7, 1809, 3]"	"[0.1836, 0.0671, 0.0586]"
"dut"	3	"[7.94, 10.64, 13.24]"	"[188, 1696, 10]"	"[0.0385, 0.0664, 0.0184]"
"hycB"	3	"[4.77, 7.17, 8.67]"	"[237, 356, 1227]"	"[0.0431, 0.0416, 0.0512]"
"ymfP"	3	"[5.04, 7.24, 8.84]"	"[26, 560, 1246]"	"[0.0266, 0.0509, 0.0459]"
