variant,reaction id,stoichiometry,average flux,average substrate concentrations,average transporter concentrations
0,TRANS-RXN0-288-CPD-13398/PROTON//CPD-13398/PROTON.35.,"{u'CPD-13398[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD-13398[c]': 1}",0.0,"{u'CPD-13398[p]': 0.0, u'CPD-13398[c]': 0.0, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
1,TRANS-RXN0-288-CPD-13398/PROTON//CPD-13398/PROTON.35.,"{u'CPD-13398[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD-13398[c]': 1}",0.0,"{u'CPD-13398[p]': 0.0, u'CPD-13398[c]': 0.0, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
2,TRANS-RXN0-288-CPD-13398/PROTON//CPD-13398/PROTON.35.,"{u'CPD-13398[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD-13398[c]': 1}",0.0,"{u'CPD-13398[p]': 0.0, u'CPD-13398[c]': 0.0, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
0,TRANS-RXN0-556 (reverse),"{u'CARBON-MONOXIDE[c]': 1, u'CARBON-MONOXIDE[p]': -1}",0.0,"{u'CARBON-MONOXIDE[c]': 1.858220881403197e-05, u'CARBON-MONOXIDE[p]': 0.0}",{}
1,TRANS-RXN0-556 (reverse),"{u'CARBON-MONOXIDE[c]': 1, u'CARBON-MONOXIDE[p]': -1}",-2.5577026526533646e-13,"{u'CARBON-MONOXIDE[c]': 1.8759169281887425e-05, u'CARBON-MONOXIDE[p]': 0.0}",{}
2,TRANS-RXN0-556 (reverse),"{u'CARBON-MONOXIDE[c]': 1, u'CARBON-MONOXIDE[p]': -1}",0.0,"{u'CARBON-MONOXIDE[c]': 3.6459089921234044e-05, u'CARBON-MONOXIDE[p]': 0.0}",{}
0,TRANS-RXN-62B,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'GLY[p]': -1, u'GLY[c]': 1}",0.0,"{u'PROTON[c]': 0.0, u'GLY[c]': 3.773129315747169e-08, u'GLY[p]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'CYCA-MONOMER[i]': 0.0}
1,TRANS-RXN-62B,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'GLY[p]': -1, u'GLY[c]': 1}",0.0,"{u'PROTON[c]': 0.0, u'GLY[c]': 3.941164830539599e-08, u'GLY[p]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'CYCA-MONOMER[i]': 0.0}
2,TRANS-RXN-62B,"{u'PROTON[c]': 1, u'PROTON[p]': -1, u'GLY[p]': -1, u'GLY[c]': 1}",8.70112870110738e-05,"{u'PROTON[c]': 0.0, u'GLY[c]': 1.4106838488225999e-08, u'GLY[p]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'CYCA-MONOMER[i]': 0.0}
0,TRANS-RXN-62A,"{u'D-ALANINE[c]': 1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'D-ALANINE[p]': -1}",3.7301933495445156e-05,"{u'D-ALANINE[c]': 4.294271081535389e-09, u'D-ALANINE[p]': 1.1918334718646296e-08, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'CYCA-MONOMER[i]': 0.0}
1,TRANS-RXN-62A,"{u'D-ALANINE[c]': 1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'D-ALANINE[p]': -1}",2.9942244691608967e-06,"{u'D-ALANINE[c]': 2.747840731338596e-08, u'D-ALANINE[p]': 1.2644981982040628e-08, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'CYCA-MONOMER[i]': 0.0}
2,TRANS-RXN-62A,"{u'D-ALANINE[c]': 1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'D-ALANINE[p]': -1}",5.6458310539947714e-05,"{u'D-ALANINE[c]': 4.247038006148457e-09, u'D-ALANINE[p]': 1.144601797274036e-08, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'CYCA-MONOMER[i]': 0.0}
0,TRIPHOSPHATASE-RXN[CCO-PERI-BAC]-P3I/WATER//Pi/PPI.32.,"{u'P3I[p]': -1, u'PI[p]': 1, u'PPI[p]': 1, u'WATER[p]': -1}",0.0,"{u'P3I[p]': 1.5666295627322594e-07, u'PI[p]': 4.921408838106017e-07, u'PPI[p]': 3.0816343186258616e-09, u'WATER[p]': 0.0}",{u'ALKAPHOSPHA-CPLX[p]': 0.0}
1,TRIPHOSPHATASE-RXN[CCO-PERI-BAC]-P3I/WATER//Pi/PPI.32.,"{u'P3I[p]': -1, u'PI[p]': 1, u'PPI[p]': 1, u'WATER[p]': -1}",0.0,"{u'P3I[p]': 1.759150958628146e-07, u'PI[p]': 5.622386269709809e-07, u'PPI[p]': 1.7225705620863007e-09, u'WATER[p]': 0.0}",{u'ALKAPHOSPHA-CPLX[p]': 0.0}
2,TRIPHOSPHATASE-RXN[CCO-PERI-BAC]-P3I/WATER//Pi/PPI.32.,"{u'P3I[p]': -1, u'PI[p]': 1, u'PPI[p]': 1, u'WATER[p]': -1}",0.0,"{u'P3I[p]': 1.514952606609637e-07, u'PI[p]': 4.1944245173232393e-07, u'PPI[p]': 4.890264779848689e-09, u'WATER[p]': 0.0}",{u'ALKAPHOSPHA-CPLX[p]': 0.0}
0,TRANS-RXN-1 (reverse),"{u'FORMATE[p]': -1, u'FORMATE[c]': 1}",4.671367459143744e-24,"{u'FORMATE[p]': 1.8725715089628424e-07, u'FORMATE[c]': 0.0}",{u'CPLX0-7843[i]': 0.0}
1,TRANS-RXN-1 (reverse),"{u'FORMATE[p]': -1, u'FORMATE[c]': 1}",1.2317052149652777e-21,"{u'FORMATE[p]': 2.2143547032517905e-07, u'FORMATE[c]': 0.0}",{u'CPLX0-7843[i]': 0.0}
2,TRANS-RXN-1 (reverse),"{u'FORMATE[p]': -1, u'FORMATE[c]': 1}",-3.9687668584207746e-24,"{u'FORMATE[p]': 1.6025377988738233e-07, u'FORMATE[c]': 0.0}",{u'CPLX0-7843[i]': 0.0}
0,TRANS-RXN-108-CPD0-1311/PROTON//CPD0-1311/PROTON.35.,"{u'CPD0-1311[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD0-1311[c]': 1}",0.0,"{u'CPD0-1311[p]': 0.0, u'CPD0-1311[c]': 1.0150879802002907e-07, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'NUPG-MONOMER[i]': 0.0}
1,TRANS-RXN-108-CPD0-1311/PROTON//CPD0-1311/PROTON.35.,"{u'CPD0-1311[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD0-1311[c]': 1}",0.0,"{u'CPD0-1311[p]': 0.0, u'CPD0-1311[c]': 1.1901269021111569e-07, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'NUPG-MONOMER[i]': 0.0}
2,TRANS-RXN-108-CPD0-1311/PROTON//CPD0-1311/PROTON.35.,"{u'CPD0-1311[p]': -1, u'PROTON[p]': -1, u'PROTON[c]': 1, u'CPD0-1311[c]': 1}",0.0,"{u'CPD0-1311[p]': 0.0, u'CPD0-1311[c]': 8.423634037619508e-08, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'NUPG-MONOMER[i]': 0.0}
0,SAMDECARB-RXN,"{u'CARBON-DIOXIDE[c]': 1, u'S-ADENOSYLMETHIONINE[c]': -1, u'S-ADENOSYLMETHIONINAMINE[c]': 1, u'PROTON[c]': -1}",6.132979783170135e-05,"{u'CARBON-DIOXIDE[c]': 0.0, u'S-ADENOSYLMETHIONINE[c]': 9.997828809348108e-05, u'PROTON[c]': 0.0}",{}
1,SAMDECARB-RXN,"{u'CARBON-DIOXIDE[c]': 1, u'S-ADENOSYLMETHIONINE[c]': -1, u'S-ADENOSYLMETHIONINAMINE[c]': 1, u'PROTON[c]': -1}",1.429268096726004e-05,"{u'CARBON-DIOXIDE[c]': 0.0, u'S-ADENOSYLMETHIONINE[c]': 9.999077973936313e-05, u'PROTON[c]': 0.0}",{}
2,SAMDECARB-RXN,"{u'CARBON-DIOXIDE[c]': 1, u'S-ADENOSYLMETHIONINE[c]': -1, u'S-ADENOSYLMETHIONINAMINE[c]': 1, u'PROTON[c]': -1}",9.240930716672748e-05,"{u'CARBON-DIOXIDE[c]': 0.0, u'S-ADENOSYLMETHIONINE[c]': 9.99623463900117e-05, u'PROTON[c]': 0.0}",{}
0,TRANS-RXN-145 (reverse),"{u'WATER[c]': 1, u'WATER[p]': -1}",0.4070172260480635,"{u'WATER[c]': 0.0, u'WATER[p]': 0.0}",{u'CPLX0-7653[i]': 0.0}
1,TRANS-RXN-145 (reverse),"{u'WATER[c]': 1, u'WATER[p]': -1}",0.21914023655538686,"{u'WATER[c]': 0.0, u'WATER[p]': 0.0}",{u'CPLX0-7653[i]': 0.0}
2,TRANS-RXN-145 (reverse),"{u'WATER[c]': 1, u'WATER[p]': -1}",0.9299724487560961,"{u'WATER[c]': 0.0, u'WATER[p]': 0.0}",{u'CPLX0-7653[i]': 0.0}
0,RXN-14808-CPD-15699//ARABINOSE.21. (reverse),"{u'CPD-15699[c]': 1, u'ARABINOSE[c]': -1}",0.0,"{u'CPD-15699[c]': 0.000168811708873717, u'ARABINOSE[c]': 4.483315183056971e-08}",{}
1,RXN-14808-CPD-15699//ARABINOSE.21. (reverse),"{u'CPD-15699[c]': 1, u'ARABINOSE[c]': -1}",0.0,"{u'CPD-15699[c]': 9.290952461755598e-05, u'ARABINOSE[c]': 5.021231917003937e-08}",{}
2,RXN-14808-CPD-15699//ARABINOSE.21. (reverse),"{u'CPD-15699[c]': 1, u'ARABINOSE[c]': -1}",0.0,"{u'CPD-15699[c]': 0.0001465934167500759, u'ARABINOSE[c]': 4.794404084756156e-08}",{}
0,TRANS-RXN0-589,"{u'DEOXYCHOLATE[c]': -1, u'PROTON[c]': 1, u'DEOXYCHOLATE[p]': 1, u'PROTON[p]': -1}",0.0,"{u'DEOXYCHOLATE[c]': 2.6222009351710712e-08, u'PROTON[c]': 0.0, u'DEOXYCHOLATE[p]': 1.3147866100261713e-08, u'PROTON[p]': 8.129924402836882e-07}",{u'YJIO-MONOMER[i]': 9.997828841615624e-05}
1,TRANS-RXN0-589,"{u'DEOXYCHOLATE[c]': -1, u'PROTON[c]': 1, u'DEOXYCHOLATE[p]': 1, u'PROTON[p]': -1}",0.0,"{u'DEOXYCHOLATE[c]': 3.324289199217625e-08, u'PROTON[c]': 0.0, u'DEOXYCHOLATE[p]': 1.770999989521166e-08, u'PROTON[p]': 9.335027643025821e-07}",{u'YJIO-MONOMER[i]': 9.999077824553556e-05}
2,TRANS-RXN0-589,"{u'DEOXYCHOLATE[c]': -1, u'PROTON[c]': 1, u'DEOXYCHOLATE[p]': 1, u'PROTON[p]': -1}",0.0,"{u'DEOXYCHOLATE[c]': 2.1977270651236886e-08, u'PROTON[c]': 0.0, u'DEOXYCHOLATE[p]': 1.0912449712511533e-08, u'PROTON[p]': 6.736072455419057e-07}",{u'YJIO-MONOMER[i]': 9.996234614958231e-05}
0,TRANS-RXN0-588,"{u'CHOLATE[c]': -1, u'PROTON[c]': 1, u'CHOLATE[p]': 1, u'PROTON[p]': -1}",0.0,"{u'CHOLATE[c]': 0.0, u'PROTON[c]': 0.0, u'CHOLATE[p]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'YJIO-MONOMER[i]': 9.997828841615624e-05}
1,TRANS-RXN0-588,"{u'CHOLATE[c]': -1, u'PROTON[c]': 1, u'CHOLATE[p]': 1, u'PROTON[p]': -1}",0.0,"{u'CHOLATE[c]': 0.0, u'PROTON[c]': 0.0, u'CHOLATE[p]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'YJIO-MONOMER[i]': 9.999077824553556e-05}
2,TRANS-RXN0-588,"{u'CHOLATE[c]': -1, u'PROTON[c]': 1, u'CHOLATE[p]': 1, u'PROTON[p]': -1}",0.0,"{u'CHOLATE[c]': 0.0, u'PROTON[c]': 0.0, u'CHOLATE[p]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'YJIO-MONOMER[i]': 9.996234614958231e-05}
0,PMPOXI-RXN,"{u'OXYGEN-MOLECULE[c]': -1, u'PYRIDOXAL_PHOSPHATE[c]': 1, u'HYDROGEN-PEROXIDE[c]': 1, u'AMMONIUM[c]': 1, u'WATER[c]': -1, u'PYRIDOXAMINE-5P[c]': -1}",1.1744878577154321e-05,"{u'OXYGEN-MOLECULE[c]': 3.7033392909599183e-07, u'PYRIDOXAL_PHOSPHATE[c]': 4.714177660889937e-08, u'HYDROGEN-PEROXIDE[c]': 0.0, u'AMMONIUM[c]': 1.8536798622925465e-09, u'WATER[c]': 0.0, u'PYRIDOXAMINE-5P[c]': 1.8410961809748197e-07}",{u'PDXH-CPLX[c]': 5.198868367999633e-07}
1,PMPOXI-RXN,"{u'OXYGEN-MOLECULE[c]': -1, u'PYRIDOXAL_PHOSPHATE[c]': 1, u'HYDROGEN-PEROXIDE[c]': 1, u'AMMONIUM[c]': 1, u'WATER[c]': -1, u'PYRIDOXAMINE-5P[c]': -1}",-1.000845197543645e-42,"{u'OXYGEN-MOLECULE[c]': 4.987848282322641e-07, u'PYRIDOXAL_PHOSPHATE[c]': 5.6485835489758795e-08, u'HYDROGEN-PEROXIDE[c]': 0.0, u'AMMONIUM[c]': 1.2807934883744556e-08, u'WATER[c]': 0.0, u'PYRIDOXAMINE-5P[c]': 2.0969690439033398e-07}",{u'PDXH-CPLX[c]': 5.199509023182795e-07}
2,PMPOXI-RXN,"{u'OXYGEN-MOLECULE[c]': -1, u'PYRIDOXAL_PHOSPHATE[c]': 1, u'HYDROGEN-PEROXIDE[c]': 1, u'AMMONIUM[c]': 1, u'WATER[c]': -1, u'PYRIDOXAMINE-5P[c]': -1}",1.0122588754422198e-05,"{u'OXYGEN-MOLECULE[c]': 2.9671829436205834e-07, u'PYRIDOXAL_PHOSPHATE[c]': 4.350326402542272e-08, u'HYDROGEN-PEROXIDE[c]': 0.0, u'AMMONIUM[c]': 1.902629205946746e-09, u'WATER[c]': 0.0, u'PYRIDOXAMINE-5P[c]': 1.8228626849065494e-07}",{u'PDXH-CPLX[c]': 5.198046082717001e-07}
0,TRANS-RXN0-584,"{u'NI+2[c]': -1, u'NI+2[p]': 1}",2.880366455691101e-12,"{u'NI+2[c]': 4.428832736329289e-09, u'NI+2[p]': 5.91546448805533e-09}",{u'G7138-MONOMER[i]': 0.0}
1,TRANS-RXN0-584,"{u'NI+2[c]': -1, u'NI+2[p]': 1}",5.664292175405417e-10,"{u'NI+2[c]': 4.898336082851329e-09, u'NI+2[p]': 6.0109643705661645e-09}",{u'G7138-MONOMER[i]': 0.0}
2,TRANS-RXN0-584,"{u'NI+2[c]': -1, u'NI+2[p]': 1}",2.806367794434338e-14,"{u'NI+2[c]': 3.96509315210829e-09, u'NI+2[p]': 5.341045073767645e-09}",{u'G7138-MONOMER[i]': 0.0}
0,TRANS-RXN0-270,"{u'LEU[p]': 1, u'LEU[c]': -1, u'PROTON[c]': 1, u'PROTON[p]': -1}",0.0,"{u'LEU[p]': 9.448050555010019e-05, u'LEU[c]': 1.2060600507161863e-07, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}","{u'B4141-MONOMER[i]': 0.0, u'G6984-MONOMER[i]': 0.0}"
1,TRANS-RXN0-270,"{u'LEU[p]': 1, u'LEU[c]': -1, u'PROTON[c]': 1, u'PROTON[p]': -1}",0.0,"{u'LEU[p]': 5.193457195307501e-05, u'LEU[c]': 1.5396822260985833e-07, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}","{u'B4141-MONOMER[i]': 0.0, u'G6984-MONOMER[i]': 0.0}"
2,TRANS-RXN0-270,"{u'LEU[p]': 1, u'LEU[c]': -1, u'PROTON[c]': 1, u'PROTON[p]': -1}",0.0,"{u'LEU[p]': 8.206590986425632e-05, u'LEU[c]': 1.0236757902772994e-07, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}","{u'B4141-MONOMER[i]': 0.0, u'G6984-MONOMER[i]': 0.0}"
0,TRANS-RXN0-288-CPD-3569/PROTON//CPD-3569/PROTON.33.,"{u'CPD-3569[p]': -1, u'PROTON[c]': 1, u'CPD-3569[c]': 1, u'PROTON[p]': -1}",0.0,"{u'CPD-3569[p]': 1.422070677320519e-08, u'PROTON[c]': 0.0, u'CPD-3569[c]': 0.0002843862690371853, u'PROTON[p]': 8.129924402836882e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
1,TRANS-RXN0-288-CPD-3569/PROTON//CPD-3569/PROTON.33.,"{u'CPD-3569[p]': -1, u'PROTON[c]': 1, u'CPD-3569[c]': 1, u'PROTON[p]': -1}",0.0,"{u'CPD-3569[p]': 1.6600092129605606e-08, u'PROTON[c]': 0.0, u'CPD-3569[c]': 0.0002844128124881061, u'PROTON[p]': 9.335027643025821e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
2,TRANS-RXN0-288-CPD-3569/PROTON//CPD-3569/PROTON.33.,"{u'CPD-3569[p]': -1, u'PROTON[c]': 1, u'CPD-3569[c]': 1, u'PROTON[p]': -1}",0.0,"{u'CPD-3569[p]': 1.1169799206515084e-08, u'PROTON[c]': 0.0, u'CPD-3569[c]': 0.0002856874950144424, u'PROTON[p]': 6.736072455419057e-07}","{u'B1634-MONOMER[i]': 0.0, u'B0709-MONOMER[i]': 0.0, u'YHIP-MONOMER[i]': 0.0, u'YJDL-MONOMER[i]': 0.0}"
0,TRANS-RXN0-277,"{u'NADH[c]': -1, u'NAD[c]': 1, u'NADP[c]': -1, u'PROTON[c]': 1, u'NADPH[c]': 1, u'PROTON[p]': -1}",1.0232593153804937e-07,"{u'NADH[c]': 2.6384370181254153e-05, u'PROTON[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07, u'NAD[c]': 0.0, u'NADP[c]': 0.0}",{u'PYRNUTRANSHYDROGEN-CPLX[i]': 0.00011997394428461767}
1,TRANS-RXN0-277,"{u'NADH[c]': -1, u'NAD[c]': 1, u'NADP[c]': -1, u'PROTON[c]': 1, u'NADPH[c]': 1, u'PROTON[p]': -1}",0.0,"{u'NADH[c]': 3.5314202749075166e-05, u'PROTON[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07, u'NAD[c]': 0.0, u'NADP[c]': 0.0}",{u'PYRNUTRANSHYDROGEN-CPLX[i]': 0.00011998893438851004}
2,TRANS-RXN0-277,"{u'NADH[c]': -1, u'NAD[c]': 1, u'NADP[c]': -1, u'PROTON[c]': 1, u'NADPH[c]': 1, u'PROTON[p]': -1}",0.0,"{u'NADH[c]': 2.0872757577637215e-05, u'PROTON[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07, u'NAD[c]': 0.0, u'NADP[c]': 0.0}",{u'PYRNUTRANSHYDROGEN-CPLX[i]': 0.00011995481469377008}
0,TRANS-RXN0-517-ENOL-OXALOACETATE/PROTON//ENOL-OXALOACETATE/PROTON.51.,"{u'PROTON[c]': 2, u'ENOL-OXALOACETATE[p]': -1, u'ENOL-OXALOACETATE[c]': 1, u'PROTON[p]': -2}",0.0,"{u'PROTON[c]': 0.0, u'ENOL-OXALOACETATE[p]': 0.0, u'ENOL-OXALOACETATE[c]': 2.094827591930528e-08, u'PROTON[p]': 8.129924402836882e-07}",{}
1,TRANS-RXN0-517-ENOL-OXALOACETATE/PROTON//ENOL-OXALOACETATE/PROTON.51.,"{u'PROTON[c]': 2, u'ENOL-OXALOACETATE[p]': -1, u'ENOL-OXALOACETATE[c]': 1, u'PROTON[p]': -2}",0.0,"{u'PROTON[c]': 0.0, u'ENOL-OXALOACETATE[p]': 0.0, u'ENOL-OXALOACETATE[c]': 2.2100772112164874e-08, u'PROTON[p]': 9.335027643025821e-07}",{}
2,TRANS-RXN0-517-ENOL-OXALOACETATE/PROTON//ENOL-OXALOACETATE/PROTON.51.,"{u'PROTON[c]': 2, u'ENOL-OXALOACETATE[p]': -1, u'ENOL-OXALOACETATE[c]': 1, u'PROTON[p]': -2}",0.0,"{u'PROTON[c]': 0.0, u'ENOL-OXALOACETATE[p]': 0.0, u'ENOL-OXALOACETATE[c]': 1.988615526727912e-08, u'PROTON[p]': 6.736072455419057e-07}",{}
0,TRANS-RXN-30-CPD-15377/PROTON//CPD-15377/PROTON.35.,"{u'PROTON[c]': 1, u'CPD-15377[p]': -1, u'CPD-15377[c]': 1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'CPD-15377[c]': 0.0, u'PROTON[p]': 8.129924402836882e-07}",{u'XYLE-MONOMER[i]': 0.0}
1,TRANS-RXN-30-CPD-15377/PROTON//CPD-15377/PROTON.35.,"{u'PROTON[c]': 1, u'CPD-15377[p]': -1, u'CPD-15377[c]': 1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'CPD-15377[c]': 0.0, u'PROTON[p]': 9.335027643025821e-07}",{u'XYLE-MONOMER[i]': 0.0}
2,TRANS-RXN-30-CPD-15377/PROTON//CPD-15377/PROTON.35.,"{u'PROTON[c]': 1, u'CPD-15377[p]': -1, u'CPD-15377[c]': 1, u'PROTON[p]': -1}",0.0,"{u'PROTON[c]': 0.0, u'CPD-15377[c]': 0.0, u'PROTON[p]': 6.736072455419057e-07}",{u'XYLE-MONOMER[i]': 0.0}
0,RXN0-4083,"{u'SER[p]': -1, u'SER[c]': 1, u'NA+[p]': -1, u'NA+[c]': 1}",0.0,"{u'SER[p]': 0.0, u'SER[c]': 9.358435473369324e-07, u'NA+[p]': 2.434449006790825e-07, u'NA+[c]': 2.4175416791784198e-08}",{u'YGJU-MONOMER[i]': 0.0}
1,RXN0-4083,"{u'SER[p]': -1, u'SER[c]': 1, u'NA+[p]': -1, u'NA+[c]': 1}",0.0,"{u'SER[p]': 0.0, u'SER[c]': 1.2691872160155315e-06, u'NA+[p]': 2.818059609864847e-07, u'NA+[c]': 2.3602330342305722e-08}",{u'YGJU-MONOMER[i]': 0.0}
2,RXN0-4083,"{u'SER[p]': -1, u'SER[c]': 1, u'NA+[p]': -1, u'NA+[c]': 1}",0.0003868445386475352,"{u'SER[p]': 0.0, u'SER[c]': 7.147767745258573e-07, u'NA+[p]': 2.0544898216443312e-07, u'NA+[c]': 1.5683520645294646e-08}",{u'YGJU-MONOMER[i]': 0.0}
0,ARABISOM-RXN-ARABINOSE//L-RIBULOSE.22.,"{u'L-RIBULOSE[c]': -1, u'ARABINOSE[c]': 1}",0.0,"{u'L-RIBULOSE[c]': 1.2239527003062737e-07, u'ARABINOSE[c]': 4.483315183056971e-08}",{u'ARABISOM-CPLX[c]': 0.0}
1,ARABISOM-RXN-ARABINOSE//L-RIBULOSE.22.,"{u'L-RIBULOSE[c]': -1, u'ARABINOSE[c]': 1}",0.0,"{u'L-RIBULOSE[c]': 1.4356265341461353e-07, u'ARABINOSE[c]': 5.021231917003937e-08}",{u'ARABISOM-CPLX[c]': 0.0}
2,ARABISOM-RXN-ARABINOSE//L-RIBULOSE.22.,"{u'L-RIBULOSE[c]': -1, u'ARABINOSE[c]': 1}",0.0,"{u'L-RIBULOSE[c]': 1.1414758498109808e-07, u'ARABINOSE[c]': 4.794404084756156e-08}",{u'ARABISOM-CPLX[c]': 0.0}
0,TRANS-RXN0-497,"{u'CA+2[p]': -1, u'CA+2[c]': 1}",5.139411478114837e-05,"{u'CA+2[p]': 0.00010180886225791962, u'CA+2[c]': 7.624070006556821e-09}",{}
1,TRANS-RXN0-497,"{u'CA+2[p]': -1, u'CA+2[c]': 1}",1.2008766323178851e-05,"{u'CA+2[p]': 1.932427377555043e-05, u'CA+2[c]': 6.189305505882018e-09}",{}
2,TRANS-RXN0-497,"{u'CA+2[p]': -1, u'CA+2[c]': 1}",7.743834062224117e-05,"{u'CA+2[p]': 8.840916835870155e-05, u'CA+2[c]': 4.807618693787061e-09}",{}
0,SUPEROX-DISMUT-RXN[CCO-PERI-BAC]-SUPER-OXIDE/PROTON//HYDROGEN-PEROXIDE/OXYGEN-MOLECULE.68.,"{u'SUPER-OXIDE[p]': -2, u'OXYGEN-MOLECULE[p]': 1, u'HYDROGEN-PEROXIDE[p]': 1, u'PROTON[p]': -2}",0.0,"{u'PROTON[p]': 8.129924402836882e-07, u'OXYGEN-MOLECULE[p]': 2.621487086448901e-08, u'HYDROGEN-PEROXIDE[p]': 4.769096830612294e-07, u'SUPER-OXIDE[p]': 0.0}",{u'G6886-MONOMER[p]': 0.0}
1,SUPEROX-DISMUT-RXN[CCO-PERI-BAC]-SUPER-OXIDE/PROTON//HYDROGEN-PEROXIDE/OXYGEN-MOLECULE.68.,"{u'SUPER-OXIDE[p]': -2, u'OXYGEN-MOLECULE[p]': 1, u'HYDROGEN-PEROXIDE[p]': 1, u'PROTON[p]': -2}",0.0,"{u'PROTON[p]': 9.335027643025821e-07, u'OXYGEN-MOLECULE[p]': 3.256254691014785e-08, u'HYDROGEN-PEROXIDE[p]': 5.736124340780548e-07, u'SUPER-OXIDE[p]': 0.0}",{u'G6886-MONOMER[p]': 0.0}
2,SUPEROX-DISMUT-RXN[CCO-PERI-BAC]-SUPER-OXIDE/PROTON//HYDROGEN-PEROXIDE/OXYGEN-MOLECULE.68.,"{u'SUPER-OXIDE[p]': -2, u'OXYGEN-MOLECULE[p]': 1, u'HYDROGEN-PEROXIDE[p]': 1, u'PROTON[p]': -2}",0.0,"{u'PROTON[p]': 6.736072455419057e-07, u'OXYGEN-MOLECULE[p]': 2.0689015112368114e-08, u'HYDROGEN-PEROXIDE[p]': 3.8194904980665414e-07, u'SUPER-OXIDE[p]': 0.0}",{u'G6886-MONOMER[p]': 0.0}
0,RXN-15127,"{u'CPD-16015[c]': -1, u'WATER[c]': -1, u'PROTON[c]': -1, u'PYRUVATE[c]': 1, u'AMMONIUM[c]': 1}",0.0006557125771709453,"{u'CPD-16015[c]': 0.0, u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'PYRUVATE[c]': 1.3216054781679078e-08, u'AMMONIUM[c]': 1.8536798622925465e-09}",{}
1,RXN-15127,"{u'CPD-16015[c]': -1, u'WATER[c]': -1, u'PROTON[c]': -1, u'PYRUVATE[c]': 1, u'AMMONIUM[c]': 1}",0.000549291031887124,"{u'CPD-16015[c]': 0.0, u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'PYRUVATE[c]': 1.2836583129462316e-08, u'AMMONIUM[c]': 1.2807934883744556e-08}",{}
2,RXN-15127,"{u'CPD-16015[c]': -1, u'WATER[c]': -1, u'PROTON[c]': -1, u'PYRUVATE[c]': 1, u'AMMONIUM[c]': 1}",0.00030315355769767506,"{u'CPD-16015[c]': 0.0, u'WATER[c]': 0.0, u'PROTON[c]': 0.0, u'PYRUVATE[c]': 1.1759114336919448e-08, u'AMMONIUM[c]': 1.902629205946746e-09}",{}
