lambda_sec,lambda_eff,lambda_kin,lambda_div,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div,,,
0.000208074,1.43E-09,2.01E-09,0.003174267,0.001647695,4.68E-12,109.4123394,132.507309,7.864387447,0.003438542,,,
7.31E-08,1.08E-07,1.97E-09,5.49314E-05,1.38225E-05,7.00E-12,109.283629,118.5673701,8.545825921,0.003438542,,,
4.91E-09,3.03E-07,1.97E-09,0.003303518,4.75421E-05,3.61E-12,109.2825771,118.5668809,8.546708175,0.003438542,,,
2.08E-06,7.30E-08,1.94E-09,5.86E-08,2.57319E-05,3.15E-12,108.6837107,125.4838141,7.878465039,0.012162699,,,
1.22E-09,1.97E-10,1.92E-09,3.18E-09,4.93717E-05,9.61E-12,109.275582,249343.6034,11.5682677,0.008181589,,,
2.76383E-05,2.00E-07,1.80E-09,0.008177555,0.000270978,1.16E-12,108.6672527,126.2589057,7.864387447,0.003438542,,,
7.13E-10,3.64E-09,1.78E-09,7.51E-10,6.47E-07,4.87E-12,109.3957504,122.5015495,9.033849246,0.012245275,,,
8.17E-09,5.23E-07,0.002435009,0.000534018,0.048544076,0.011741077,15.03878849,346.7100307,31.43800335,0.003577794,,,
2.26E-10,3.69678E-05,2.01E-08,0.000140649,0.004308959,0.000132485,109.2541631,112.9012065,8.546447883,0.004050342,,,
0.000468807,1.65E-09,1.74E-09,2.75E-08,0.003687147,1.24E-12,104.8288348,138.0078774,7.86408655,0.004747732,,,
1.33E-10,3.13E-06,1.69E-09,2.55E-07,0.00037175,2.06E-12,109.2829681,118.5532293,8.546425295,0.012249559,,,
4.42E-06,4.09E-07,0.004434905,1.77E-10,0.073549705,0.019302018,12.17970827,301.8858999,24.50626022,0.011917706,,,
7.1403E-05,2.66E-06,0.007015518,6.07396E-05,0.107287862,0.019530568,12.14736714,300.5097522,24.32994112,0.004115497,,,
7.88E-10,2.28E-06,1.67E-09,4.33E-10,0.000269959,2.53E-12,109.2829728,118.5532291,8.546426551,0.012325809,,,
0.000356702,3.27E-06,1.64E-09,0.007528013,0.003243624,3.92E-12,108.6547525,126.2589057,7.864387447,0.003438542,,,
3.58E-08,1.12E-09,1.61E-09,2.87E-07,6.27E-07,3.88E-12,110.071048,134.694107,8.273725886,0.003439921,,,
0.000130984,3.3893E-05,0.000316323,0.003053896,0.021925451,8.24338E-05,33.62661889,271.2784337,15.27798763,0.003448193,,,
2.89808E-05,1.61E-07,1.60E-09,0.002393958,0.000256686,3.63E-12,108.6672969,126.2589057,7.864387447,0.003438542,,,
1.57E-06,9.56E-10,1.59E-09,2.16619E-05,1.7151E-05,5.05E-12,109.0250115,4729.744558,7.864387447,0.003438542,,,
7.50E-07,5.93198E-05,4.07E-07,9.28E-06,0.006880219,0.000132487,109.2541074,112.8919772,8.546356138,0.012239908,,,
1.08E-09,3.05E-10,1.58E-09,2.48E-07,7.52052E-05,1.72E-11,104.7835876,245934.019,8.515229122,0.003438542,,,
2.07E-10,1.23809E-05,1.56E-09,4.355E-05,0.00146826,2.10E-12,109.2955807,118.5622928,8.546491474,0.004076538,,,
0.00013708,1.18E-09,1.56E-09,6.26E-07,0.001078346,7.88E-13,109.4109084,135.1934197,7.86408655,0.004732107,,,
5.17E-09,3.79E-06,1.53E-09,0.003588837,0.000461379,7.35E-12,109.2967431,118.5668808,8.546708139,0.003438542,,,
5.99E-06,1.45808E-05,1.49E-09,0.002235203,0.001787853,4.99E-12,109.2968156,118.5668821,8.546662526,0.003438542,,,
2.38E-08,2.33E-09,1.49E-09,1.38E-09,6.64E-07,2.07E-12,109.1835743,129.3142643,8.408168936,0.012232056,,,
1.57E-08,4.62E-10,1.47E-09,7.51E-06,0.000115443,8.51E-12,110.0810097,249323.8165,9.279001031,0.003438542,,,
2.97876E-05,4.54E-09,1.42E-09,1.08E-10,0.000235013,1.61E-12,111.4085839,132.4275228,7.86408655,0.012294098,,,
9.89E-08,4.17E-08,1.39E-09,0.000410884,7.35E-06,7.83E-12,109.3079616,118.6278064,8.494410019,0.003438542,,,
1.63E-08,1.14E-09,1.37E-09,2.46E-09,4.43E-07,6.58E-12,110.0681203,123.6125034,9.273002035,0.012016974,,,
3.18017E-05,8.22E-09,1.36E-09,7.69E-10,0.000251288,2.09E-12,108.6215187,127.6168109,7.86408655,0.012296856,,,
7.17E-08,4.43055E-05,9.18E-09,7.33E-06,0.005135929,0.000132487,109.2540759,112.8919861,8.546377415,0.012239908,,,
3.21E-06,6.87E-08,1.31E-09,0.000124906,3.45084E-05,7.44E-13,108.7100395,125.6181229,7.875116218,0.003438542,,,
0.000207911,2.00069E-05,1.31E-09,0.000108365,0.004098087,1.38E-12,108.5429583,120.478725,8.114548049,0.004051329,,,
2.88E-10,1.55096E-05,1.24E-09,9.80E-09,0.001838855,9.03E-13,109.2813464,118.5532291,8.546426551,0.012266597,,,
1.87E-07,1.75E-09,1.24E-09,0.004294041,1.65955E-05,5.96E-12,109.4355094,127.7430464,7.875125322,0.003438542,,,
9.73735E-05,6.40E-08,1.21E-09,0.004950671,0.000791013,4.90E-12,108.6672969,126.2589057,7.864387447,0.003438542,,,
4.82E-08,6.39E-07,1.18E-09,4.36E-07,7.6285E-05,1.94E-12,109.2814755,118.5533122,8.546374473,0.012087112,,,
9.52E-10,1.79E-07,1.12E-09,5.30E-09,2.13326E-05,2.66E-12,109.2954642,118.5532291,8.546426551,0.012284765,,,
2.49E-09,2.72114E-05,2.82E-07,1.67E-08,0.003235289,0.000132486,109.2539419,112.8919924,8.546426551,0.012270092,,,
7.91E-06,1.04E-08,1.11E-09,3.66E-09,6.3629E-05,3.62E-12,109.4429825,128.4241743,7.86408655,0.012262388,,,
6.80E-10,2.50E-06,1.06E-09,1.50E-06,0.000297074,1.04E-12,109.2829754,118.5532717,8.546424621,0.012147533,,,
6.19E-06,4.76E-08,1.03E-09,1.09E-08,5.48291E-05,3.72E-12,108.6518957,126.2455233,7.86408655,0.012256946,,,
1.94E-07,9.83947E-05,0.003283664,5.74E-09,0.087534766,0.020158104,12.45369522,269.1028857,23.74119178,0.011949417,,,
1.44E-09,6.87E-06,1.03E-09,6.68E-09,0.00081494,1.36E-12,109.2954626,118.5532291,8.546426551,0.012275437,,,
1.55E-06,2.61E-08,9.89E-10,4.95E-10,1.55681E-05,2.47E-12,108.6921361,125.7951742,7.871178662,0.012312022,,,
6.70E-10,1.45687E-05,9.81E-10,1.15E-08,0.001727274,3.20E-12,109.2813478,118.5532291,8.546426551,0.012259703,,,
1.62E-07,2.54E-07,9.80E-10,3.43287E-05,3.17167E-05,5.05E-12,109.2835848,118.5673701,8.545825921,0.003438542,,,
0.000212722,1.44485E-05,9.79E-10,3.92E-08,0.003466846,1.69E-12,108.5286411,120.4696724,8.114480453,0.012245423,,,
1.31205E-05,9.14398E-05,1.59E-06,1.68E-10,0.010741498,0.000132487,109.2541024,112.8919756,8.546353656,0.012309264,,,
3.02497E-05,8.74316E-05,3.48E-08,2.55435E-05,0.010265456,0.000132487,109.254107,112.8919778,8.546355831,0.012235772,,,
3.93E-06,1.69E-06,9.79E-10,0.000769381,0.000237106,5.41E-12,109.3079826,118.6278064,8.494410019,0.003438542,,,
2.45E-10,5.77E-07,9.03E-10,0.008007767,9.60133E-05,3.86E-12,109.296699,118.5668808,8.546708139,0.003438542,,,
7.62E-10,1.12E-06,8.96E-10,1.45E-10,0.000132665,2.97E-12,109.2813526,118.5532291,8.546426551,0.012327188,,,
0.000114553,3.95914E-05,1.92E-07,3.24E-06,0.005593786,0.000138332,108.9318676,113.4380413,8.234746723,0.012242665,,,
2.76588E-05,2.50E-07,8.90E-10,0.000123612,0.000249649,3.27E-12,108.6531347,126.2587601,7.864373978,0.0034413,,,
5.00E-10,1.48E-07,0.002790548,9.14E-06,0.053296448,0.018910183,12.30630195,302.6670878,25.42507633,0.003566764,,,
6.02E-09,1.04E-09,8.62E-10,4.78E-10,2.89E-07,2.52E-12,110.0201107,138.059186,8.311657067,0.012164498,,,
4.68E-09,3.46E-10,3.54E-10,4.91E-10,8.67977E-05,9.00E-12,910.1318523,250123.9698,9.296681813,0.00877559,,,
4.56E-10,6.22E-07,8.46E-10,4.74E-10,7.38206E-05,1.94E-12,109.2829741,118.5532291,8.546426551,0.012327188,,,
0.000715439,8.19835E-05,1.45E-10,7.80E-10,0.015161115,0.000767217,108.3040435,106.9478674,7.86359168,0.012328566,,,
4.37E-08,8.13355E-05,9.92E-09,9.10E-10,0.00931607,0.000132487,109.2541073,112.8919756,8.546353656,0.012320294,,,
1.0844E-05,2.73301E-05,8.87E-10,0.009824719,0.003344767,0.00013248,109.2843153,112.9059111,8.546662526,0.003438542,,,
5.95E-10,2.70E-10,2.89E-10,0.001121672,7.18506E-05,9.03E-12,1311.03683,250732.8986,12.49245395,0.003438542,,,
0.000361154,4.92E-08,8.35E-10,3.63E-09,0.002846452,3.32E-12,108.6519005,126.2455233,7.86408655,0.012291341,,,
8.27E-10,7.74E-09,8.17E-10,6.89E-08,1.03E-06,2.86E-12,110.4210893,120.7606084,8.678126433,0.003575496,,,
3.03E-08,3.15E-06,7.40E-10,8.68283E-05,0.000373609,6.63E-12,109.2840812,118.5664735,8.546682893,0.003448193,,,
1.38E-09,1.26802E-05,7.35E-10,0.002700475,0.001512827,1.09E-12,109.2842443,118.5668808,8.546708139,0.003438542,,,
1.06E-07,4.21E-09,7.35E-10,1.46E-08,1.45E-06,1.74E-12,108.307695,122.380082,8.063716891,0.00478796,,,
4.85E-09,5.95E-06,7.22E-10,7.19E-09,0.00070586,8.94E-13,109.2813505,118.5532291,8.546426551,0.012270733,,,
1.36E-06,2.48E-08,7.04E-10,0.001085763,1.76086E-05,6.51E-12,108.5657853,125.6181229,7.875116218,0.003438542,,,
1.31E-06,3.61E-07,7.01E-10,0.000508849,5.57487E-05,5.02E-12,108.974623,119.36276,8.235014622,0.003438542,,,
9.76E-07,1.45E-07,6.82E-10,5.62E-08,2.53887E-05,2.44E-12,108.9340769,119.3848457,8.22771318,0.012223363,,,
3.50E-07,3.25E-08,6.81E-10,5.79E-10,6.83E-06,4.29E-12,108.5286912,120.4696724,8.114480453,0.012312022,,,
0.000270119,6.02E-06,6.71E-10,0.000488569,0.002884902,1.15E-12,108.7099109,125.6177366,7.875086814,0.003449572,,,
8.27E-10,1.36E-09,0.003395746,0.000623925,0.060663889,0.019302018,12.17970827,316.5300098,24.99055335,0.003564006,,,
1.62E-07,4.24E-08,6.45E-10,0.001653582,1.21488E-05,3.01E-12,108.9605466,119.3627561,8.235015995,0.003438542,,,
8.36E-10,2.70E-07,6.40E-10,3.61732E-05,3.21915E-05,5.19E-12,109.296699,118.5668808,8.546708139,0.003438542,,,
2.15E-10,1.86E-09,6.37E-10,5.09E-10,3.16E-07,2.42E-12,109.609664,130.9284491,10.00318354,0.012236192,,,
0.00048338,3.60E-06,0.007082918,2.02545E-05,0.118411243,0.019530568,12.14736714,300.5095906,24.32990597,0.004195463,,,
1.94E-07,3.28E-08,6.34E-10,0.007636889,3.18376E-05,3.71E-12,108.9605067,119.3627607,8.235014561,0.003438542,,,
1.55347E-05,1.28924E-05,6.25E-10,4.47E-06,0.001661295,2.40E-12,109.3067494,118.6141377,8.49414421,0.012224742,,,
1.88162E-05,7.91E-09,0.007826825,0.002494327,0.11507497,0.019530568,12.14736714,301.5206224,24.3309469,0.003562628,,,
9.25E-09,1.32E-07,6.09E-10,2.77E-09,1.57896E-05,2.46E-12,109.281354,118.5532291,8.546426551,0.012303182,,,
8.85E-09,8.61E-07,0.00625183,3.08E-08,0.09570642,0.019302018,12.17970827,300.3233404,25.10124242,0.011884617,,,
2.30E-10,2.08E-08,5.96E-10,1.66E-07,2.54E-06,5.14E-12,109.129497,118.8890578,8.432157797,0.003585958,,,
9.21E-09,3.05E-06,5.94E-10,0.005889664,0.000381458,5.17E-12,109.296699,118.5668808,8.546708139,0.003438542,,,
2.09E-08,3.11E-06,5.69E-10,7.59702E-05,0.000369384,6.59E-12,109.2965418,118.5663647,8.546669658,0.00345233,,,
0.000580261,1.49E-09,5.65E-10,1.40E-06,0.004563495,1.32E-12,111.3944297,136.4086745,7.86408655,0.004732107,,,
6.55E-09,1.35E-10,0.002818037,0.00030362,0.053624738,0.018910183,12.30630195,249526.928,26.89696034,0.003566764,,,
1.63E-06,6.61E-07,5.60E-10,0.002073929,9.94265E-05,5.43E-12,109.3079771,118.6278064,8.494410019,0.003438542,,,
2.35E-07,8.56E-10,0.009474408,1.75E-06,0.134629601,0.019530568,12.14736714,4912.189387,24.33091381,0.003566764,,,
1.42E-10,2.28132E-05,5.57E-10,2.95E-09,0.00270464,3.83E-12,109.2954661,118.5532291,8.546426551,0.012307886,,,
1.03E-10,2.98E-09,5.56E-10,4.89E-09,4.30E-07,9.55E-12,110.2210586,123.3421323,9.551846132,0.011950901,,,
2.94E-07,4.54E-08,0.005536736,0.000318598,0.086759905,0.019302018,12.17970827,301.830493,24.51758615,0.003564006,,,
2.2646E-05,5.66E-07,5.32E-10,0.001154715,0.000253477,6.51E-12,108.7100782,125.6181229,7.875116218,0.003438542,,,
5.85E-09,6.55E-06,0.002414988,2.38E-06,0.050332038,0.011740359,15.03906875,346.6989779,31.43749123,0.011866693,,,
0.000418959,1.25E-09,5.29E-10,1.13E-10,0.003294957,1.74E-12,111.3945061,136.4007672,7.86408655,0.012276175,,,
5.29E-10,8.24E-07,5.22E-10,3.24471E-05,9.79157E-05,7.21E-12,109.2966355,118.5666531,8.546689266,0.003442678,,,
1.35E-06,3.20E-08,5.15E-10,0.000155167,1.52507E-05,3.71E-12,108.5657908,125.6181229,7.875116218,0.003438542,,,
0.000204877,2.65109E-05,1.85E-06,0.000838407,0.005037012,0.000138495,108.9075156,113.4809753,8.227806132,0.003455087,,,
8.34E-06,1.42E-09,5.13E-10,0.000902936,6.89495E-05,1.42E-12,109.0368105,133.7277529,7.864387447,0.003438542,,,
0.000146978,1.15E-09,5.10E-10,9.13E-06,0.001156102,1.46E-12,109.4342713,135.1705548,7.864101345,0.004406728,,,
1.48898E-05,1.35E-07,5.04E-10,9.62084E-05,0.000134576,4.31E-12,108.6531697,126.2589057,7.864387447,0.003438542,,,
6.99E-10,4.17E-07,4.87E-10,1.55888E-05,4.95892E-05,4.16E-12,109.296681,118.5666531,8.546689266,0.003442678,,,
0.000297106,7.52E-08,4.56E-10,7.10E-10,0.002346018,1.59E-12,108.6535262,126.2455233,7.86408655,0.012329945,,,
2.29E-07,7.42E-06,4.43E-10,0.000102447,0.000882341,7.12E-12,109.2840112,118.5657376,8.54659025,0.003486798,,,
7.42E-07,5.23468E-05,4.68702E-05,2.78E-07,0.011090203,0.000138751,104.3733166,115.6382627,8.301122127,0.012242518,,,
4.77E-10,9.21E-08,0.009888269,5.53E-09,0.139674562,0.019530568,12.14736714,298.9687839,24.91329405,0.011901161,,,
5.60E-07,5.25E-06,4.39E-10,0.000257508,0.00062782,4.57E-12,109.2842545,118.5666544,8.546643653,0.003442678,,,
5.43E-10,2.57E-08,4.11E-10,1.64E-07,3.11E-06,8.39E-12,110.6240209,118.9475604,8.77637901,0.003622297,,,
7.91E-08,7.01E-09,3.99E-10,3.96E-08,1.54E-06,4.22E-12,107.9187281,122.1136966,8.114550295,0.004088946,,,
0.000979949,2.32E-09,3.64E-10,1.07E-09,0.007706754,4.84E-12,111.4103637,132.4311025,7.86408655,0.01227066,,,
0.000356106,1.77E-08,3.57E-10,1.47E-06,0.00280272,4.63E-13,108.6355065,126.2838449,7.86408655,0.004732107,,,
0.000515421,7.34E-06,3.57E-10,0.000375132,0.004981685,6.00E-12,108.6528537,126.2576471,7.864308714,0.003504721,,,
1.57E-06,2.11E-09,3.47E-10,2.75E-06,1.26715E-05,4.62E-12,101.7596574,135.3509753,7.864369232,0.003442678,,,
7.70E-07,7.19E-08,3.45E-10,3.62E-09,1.49423E-05,1.87E-12,108.5286457,120.4696724,8.114480453,0.012279743,,,
2.32E-07,6.23E-08,3.43E-10,2.97E-07,9.40E-06,2.42E-12,109.1261171,119.0342002,8.34924967,0.003999404,,,
3.67963E-05,4.40E-07,3.40E-10,2.37192E-05,0.000345027,4.26E-12,108.6528507,126.2576321,7.864306964,0.003507479,,,
1.18E-09,5.15E-07,3.39E-10,9.48E-08,6.11252E-05,2.69E-12,109.2813493,118.5532306,8.546425295,0.012239908,,,
6.00E-06,7.07E-07,3.26E-10,4.40144E-05,0.00013395,5.10E-12,108.9491764,119.3993165,8.227822922,0.003442678,,,
2.45E-08,3.53E-09,3.06E-10,5.77E-09,6.74E-07,6.97E-13,108.6576022,125.9062855,8.012266001,0.011901834,,,
3.78198E-05,8.36E-09,3.06E-10,3.19E-06,0.000298539,1.85E-12,107.9853721,128.3300372,7.864104383,0.004367234,,,
1.44E-09,2.22E-09,3.02E-10,4.56E-09,3.25E-07,1.75E-12,110.3462725,125.1157886,9.35997278,0.011846932,,,
2.55E-10,1.24E-10,6.30E-10,7.30E-07,3.20467E-05,1.20E-11,1310.074414,250924.4049,9.497916882,0.003438542,,,
2.92E-10,1.43E-07,2.95E-10,3.33E-06,1.70414E-05,8.10E-12,109.2965914,118.5663647,8.546669658,0.00345233,,,
2.06E-06,5.87E-06,2.82E-10,1.83E-10,0.000713299,6.07E-13,109.2814777,118.5532305,8.546377629,0.0123134,,,
1.16E-08,1.49E-07,2.71E-10,2.03E-06,1.77514E-05,6.64E-12,109.2963852,118.5657364,8.546635864,0.003486798,,,
7.11E-09,2.20E-09,0.00781641,3.84E-10,0.114480216,0.019530568,12.14736714,301.4296999,25.59834482,0.011869451,,,
3.97276E-05,1.08E-07,2.67E-10,3.44E-06,0.000326138,1.18E-12,108.665965,126.2539275,7.864104383,0.004367234,,,
6.89E-10,1.82E-08,2.59E-10,5.88E-08,2.20E-06,1.06E-12,109.0924435,118.9639814,8.404583518,0.00416778,,,
2.18938E-05,3.07E-10,2.14E-10,0.000768895,0.000252102,1.32E-11,1308.721076,250929.7181,7.864387447,0.003438542,,,
6.33E-10,1.62E-06,2.59E-10,1.44E-08,0.000191574,3.10E-12,109.2813464,118.5532291,8.546426551,0.012257193,,,
5.21E-09,3.58195E-05,2.22E-07,0.001131763,0.004204897,0.000132481,109.2551471,112.9055218,8.546638506,0.003446815,,,
3.69E-06,7.75E-07,2.56E-10,0.000704207,0.000125301,5.04E-12,108.974623,119.36276,8.235014622,0.003438542,,,
9.10631E-05,3.77953E-05,0.000243672,5.36E-10,0.019822137,0.000109012,37.0383172,254.1820222,11.87118755,0.012124515,,,
0.000132442,1.28E-10,0.004587196,0.001013837,0.078454068,0.019302018,12.17970827,249511.0971,24.50726807,0.003568142,,,
1.36E-08,1.12E-07,2.53E-10,2.88E-07,1.3422E-05,3.17E-12,109.2954382,118.5618511,8.546457159,0.004221551,,,
5.20E-07,5.14722E-05,1.69E-09,2.53E-07,0.005947917,0.000132486,109.2830904,112.8919856,8.546377629,0.01225921,,,
8.83176E-05,1.96359E-05,2.46E-10,0.000348761,0.003072305,1.12E-12,108.9618322,119.3616212,8.234958459,0.003484854,,,
3.94E-08,9.11E-07,2.39E-10,2.21E-08,0.000108412,1.55E-12,109.2830859,118.5532304,8.546379284,0.012254435,,,
1.35E-09,6.62536E-05,0.002027911,5.24005E-05,0.063218387,0.019981727,12.488936,270.3183092,25.26858824,0.011795689,,,
0.000380306,2.72529E-05,1.39E-06,3.56E-10,0.006496735,0.000141147,108.5012173,114.4383611,8.114480453,0.012307886,,,
0.000164408,6.67208E-05,4.91E-08,5.58E-06,0.009066276,0.000138332,108.9318747,113.4380335,8.234751013,0.012223363,,,
4.00E-07,2.52E-06,2.32E-10,1.84E-08,0.000301785,1.26E-12,109.2814714,118.5532305,8.546377629,0.012257193,,,
3.54E-06,4.69E-10,1.83E-10,4.56E-08,0.000145285,1.44E-11,908.2951397,250132.7053,7.86408655,0.004732107,,,
1.07E-10,2.16E-09,2.29E-10,3.48E-06,3.05E-07,2.56E-12,110.2223747,123.5926441,9.552484806,0.003438542,,,
5.11E-07,4.82E-07,0.00205192,1.47E-07,0.042782426,0.011738266,15.04006637,346.7077193,31.4359745,0.011880481,,,
0.000455368,6.47E-09,2.29E-10,0.00359946,0.003594466,4.38E-12,109.4443581,135.0541226,7.864387447,0.003438542,,,
1.10E-07,3.19E-08,0.005732574,1.09E-09,0.089135434,0.019302018,12.17970827,300.3594444,25.08154762,0.011925979,,,
4.11321E-05,9.92E-10,2.22E-10,9.46E-07,0.00032819,2.65E-12,109.0352931,4733.722188,7.864086948,0.004710047,,,
2.40178E-05,4.44E-06,2.19E-10,3.14E-08,0.000728144,3.62E-12,108.9356951,119.3848371,8.227713793,0.012239908,,,
4.29883E-05,9.11E-09,2.18E-10,0.006356742,0.000361128,4.37E-12,109.4443139,128.4377627,7.864387447,0.003438542,,,
1.24E-06,2.64E-09,2.09E-10,3.11E-10,1.01105E-05,2.97E-12,109.4249252,135.160212,7.86408655,0.012291341,,,
1.08703E-05,5.55E-06,2.07E-10,2.43571E-05,0.000751019,8.55E-13,109.3194251,118.6235341,8.494213041,0.003985617,,,
0.000208244,1.87E-08,2.07E-10,0.005374958,0.00165858,4.48E-12,107.9743145,126.6143445,7.864387447,0.003438542,,,
3.41E-08,2.06E-09,2.05E-10,4.66E-10,5.80E-07,2.37E-12,109.089387,135.4641552,8.196511772,0.012245843,,,
5.69E-08,8.44E-09,1.96E-10,0.000361817,2.75E-06,2.69E-12,108.9543867,120.8369034,8.227847486,0.003438542,,,
2.70E-09,9.93E-06,1.95E-10,5.45E-07,0.001177483,1.18E-12,109.2829681,118.5532293,8.546425295,0.012249559,,,
1.62E-10,6.5577E-05,1.60879E-05,1.44E-09,0.009293267,0.000132486,109.2539403,112.891993,8.546426985,0.012306507,,,
1.35E-08,3.95E-07,1.89E-10,1.92172E-05,4.70323E-05,3.75E-12,109.2967962,118.5666544,8.546643653,0.003442678,,,
0.000261781,1.64E-08,0.002784545,3.77E-09,0.059637183,0.019302018,12.17970827,301.908093,24.50626022,0.011901161,,,
0.000187554,1.8811E-05,1.88E-10,6.14E-06,0.003788155,3.20E-12,108.5286491,120.4696573,8.114482107,0.012231636,,,
1.43529E-05,1.07E-06,1.87E-10,2.05E-07,0.00024591,1.89E-12,108.5302619,120.4696731,8.114480453,0.012239908,,,
7.73439E-05,4.98E-08,1.83E-10,4.00E-09,0.000614545,3.93E-12,108.6535193,126.2455233,7.86408655,0.012302371,,,
6.36E-08,4.52283E-05,4.78638E-05,1.30E-09,0.010359689,0.000138751,102.3165612,117.6950181,8.301122127,0.012251358,,,
0.000259679,9.52E-08,1.82E-10,1.26E-10,0.00205417,1.88E-12,108.6535262,126.2455233,7.86408655,0.012329945,,,
1.37E-06,5.91E-06,1.81E-10,2.39E-10,0.000712025,1.98E-12,109.2814777,118.5532305,8.546377629,0.012316158,,,
2.80E-10,1.19137E-05,1.80E-10,5.40E-10,0.001412426,2.63E-12,109.2813526,118.5532291,8.546426551,0.012325809,,,
0.000552686,2.58E-09,1.79E-10,0.003050752,0.0043574,4.09E-12,102.4711346,137.2563856,7.864387447,0.003438542,,,
3.07105E-05,1.01E-08,1.77E-10,1.38E-08,0.000242828,1.66E-12,109.4429597,128.4249243,7.86408655,0.011435012,,,
2.84E-07,1.596E-05,1.77E-10,1.30E-06,0.001894574,1.22E-12,109.2829681,118.5532293,8.546425295,0.012249559,,,
7.73E-10,9.52E-06,1.68E-10,2.80E-07,0.001128298,1.51E-12,109.2813509,118.5532292,8.546424897,0.012252316,,,
0.000278395,3.63097E-05,8.52E-09,3.76E-10,0.00654992,0.0001385,108.9066246,113.4676529,8.227572672,0.012314779,,,
3.10E-07,2.18471E-05,1.61E-10,0.000133633,0.002593445,7.69E-12,109.2960871,118.5644722,8.54657422,0.003626433,,,
2.14E-07,2.81E-08,1.51E-10,1.10E-10,5.13E-06,3.06E-12,108.9481985,119.3848371,8.227713793,0.012323052,,,
2.49E-08,8.3922E-05,1.92E-09,0.008385664,0.009637025,0.000132481,109.2827423,112.9059023,8.546641249,0.003438542,,,
4.20E-07,2.94E-10,1.24E-10,0.003761229,9.04428E-05,2.01E-11,1707.588562,251330.0795,7.864387447,0.003438542,,,
1.63431E-05,2.35E-07,1.50E-10,0.000208568,0.000158922,3.40E-12,108.6672914,126.2589057,7.864387447,0.003438542,,,
3.06E-06,1.70E-06,1.35E-10,2.07E-09,0.000227551,2.41E-12,109.3067643,118.6141358,8.494141054,0.012317537,,,
2.34E-08,2.78E-08,1.34E-10,0.000124619,3.96E-06,5.88E-12,110.6373598,118.9498967,8.776440589,0.003438542,,,
1.45E-09,7.77E-06,1.26E-10,1.72E-09,0.000921222,1.95E-12,109.2813526,118.5532291,8.546426551,0.012314779,,,
3.72E-06,8.93E-07,1.25E-10,0.003002381,0.000147565,3.41E-12,108.9746285,119.36276,8.235014622,0.003438542,,,
8.32873E-05,6.33E-09,1.15E-10,0.000860472,0.000658813,2.90E-12,109.4302363,132.4091428,7.864387447,0.003438542,,,
2.85985E-05,2.18E-06,1.09E-10,6.82E-07,0.000494843,1.19E-12,108.5302619,120.4696731,8.114480453,0.012239908,,,
0.000263854,4.34E-07,1.07E-10,0.00209463,0.002137099,8.52E-13,108.6672527,126.2589057,7.864387447,0.003438542,,,
0.000898627,1.18631E-05,0.006822537,5.22E-08,0.127598103,0.019980419,12.25906163,285.8230314,22.9116689,0.011866693,,,
1.17E-06,2.32E-07,1.02E-10,2.23E-07,3.72571E-05,1.31E-12,108.9340824,119.3849003,8.227718687,0.012084048,,,
