Time,T 600,Series1,Series2,Series3,Series4,Series5,Series6,Time_seconds,mean,ID
21:51:02,37.00,0.65,0.96,0.73,0.80,0.84,0.70,78662.00,0.6793333333333333,R
21:56:02,37.10,0.65,0.96,0.74,0.80,0.84,0.71,78962.00,0.6826666666666668,R
22:01:02,37.00,0.65,0.96,0.74,0.81,0.84,0.71,79262.00,0.6828333333333334,R
22:06:02,37.00,0.65,0.96,0.75,0.81,0.84,0.71,79562.00,0.6858333333333333,R
22:11:02,37.00,0.66,0.97,0.74,0.81,0.84,0.71,79862.00,0.6890000000000001,R
22:16:02,37.10,0.66,0.97,0.75,0.81,0.84,0.72,80162.00,0.6900000000000001,R
22:21:02,37.00,0.67,0.97,0.75,0.81,0.84,0.72,80462.00,0.6936666666666667,R
22:26:02,37.00,0.67,0.97,0.75,0.81,0.84,0.72,80762.00,0.70,R
22:31:02,37.00,0.68,0.99,0.75,0.81,0.85,0.72,81062.00,0.70,R
22:36:02,37.00,0.68,0.98,0.76,0.81,0.85,0.73,81362.00,0.7006666666666668,R
22:41:02,37.00,0.68,0.98,0.76,0.82,0.85,0.73,81662.00,0.7030000000000001,R
22:46:02,37.00,0.68,0.97,0.77,0.82,0.85,0.73,81962.00,0.7023333333333334,R
22:51:02,37.00,0.68,0.97,0.77,0.82,0.86,0.73,82262.00,0.7046666666666666,R
22:56:02,37.00,0.68,0.98,0.77,0.82,0.86,0.74,82562.00,0.7071666666666668,R
23:01:02,37.10,0.69,0.98,0.77,0.82,0.87,0.74,82862.00,0.7093333333333334,R
23:06:02,37.10,0.69,0.98,0.77,0.82,0.87,0.74,83162.00,0.7128333333333333,R
23:11:02,37.00,0.69,0.98,0.78,0.83,0.87,0.74,83462.00,0.7143333333333334,R
23:16:02,37.00,0.70,0.99,0.78,0.83,0.87,0.74,83762.00,0.7154999999999999,R
23:21:02,37.00,0.70,0.99,0.78,0.83,0.87,0.75,84062.00,0.7181666666666666,R
23:26:02,37.00,0.70,0.99,0.78,0.83,0.87,0.75,84362.00,0.7198333333333333,R
23:31:02,37.00,0.70,0.99,0.78,0.83,0.87,0.75,84662.00,0.7218333333333333,R
23:36:02,37.10,0.70,0.99,0.79,0.84,0.87,0.75,84962.00,0.7224999999999999,R
23:41:02,37.00,0.70,0.99,0.79,0.84,0.88,0.75,85262.00,0.7236666666666665,R
23:46:02,37.00,0.71,0.99,0.79,0.83,0.88,0.76,85562.00,0.7261666666666668,R
23:51:02,37.00,0.71,1.00,0.79,0.84,0.88,0.76,85862.00,0.7296666666666667,R
23:56:02,37.00,0.71,0.99,0.80,0.84,0.88,0.76,86162.00,0.7296666666666667,R
00:01:02,37.00,0.71,0.99,0.80,0.84,0.88,0.76,86462.00,0.7313333333333332,R
00:06:02,37.00,0.72,1.00,0.80,0.84,0.89,0.77,86762.00,0.7339999999999999,R
00:11:02,37.00,0.72,1.00,0.80,0.85,0.89,0.77,87062.00,0.7366666666666666,R
00:16:02,37.00,0.71,0.99,0.80,0.85,0.89,0.77,87362.00,0.7349999999999999,R
00:21:02,37.00,0.72,1.00,0.80,0.85,0.89,0.77,87662.00,0.7370000000000001,R
00:26:02,37.00,0.72,0.99,0.81,0.85,0.89,0.77,87962.00,0.7391666666666666,R
00:31:02,37.00,0.73,1.00,0.81,0.85,0.89,0.78,88262.00,0.7428333333333335,R
00:36:02,37.00,0.73,1.00,0.81,0.85,0.89,0.78,88562.00,0.7441666666666665,R
00:41:02,37.00,0.73,1.00,0.81,0.86,0.89,0.78,88862.00,0.7446666666666666,R
00:46:02,37.00,0.72,1.00,0.81,0.85,0.90,0.78,89162.00,0.7433333333333333,R
00:51:02,37.10,0.73,1.00,0.82,0.86,0.90,0.78,89462.00,0.7488333333333335,R
00:56:02,37.10,0.72,1.00,0.82,0.86,0.90,0.78,89762.00,0.7473333333333333,R
01:01:02,37.00,0.74,1.01,0.82,0.86,0.90,0.79,90062.00,0.7511666666666665,R
01:06:02,37.00,0.73,1.00,0.82,0.86,0.90,0.79,90362.00,0.75,R
01:11:02,37.00,0.74,1.01,0.82,0.86,0.90,0.79,90662.00,0.7523333333333333,R
01:16:02,37.00,0.74,1.01,0.83,0.86,0.90,0.79,90962.00,0.7550000000000001,R
01:21:02,37.00,0.74,1.01,0.83,0.86,0.90,0.79,91262.00,0.7568333333333335,R
01:26:02,37.00,0.74,1.00,0.83,0.86,0.91,0.80,91562.00,0.7566666666666666,R
01:31:02,37.00,0.74,1.00,0.83,0.87,0.90,0.80,91862.00,0.76,R
01:36:02,37.00,0.74,1.01,0.83,0.86,0.90,0.80,92162.00,0.7583333333333333,R
01:41:02,37.10,0.75,1.01,0.84,0.87,0.91,0.80,92462.00,0.76,R
01:46:02,37.00,0.75,1.01,0.84,0.87,0.91,0.80,92762.00,0.7618333333333334,R
01:51:02,37.00,0.75,1.01,0.84,0.87,0.91,0.81,93062.00,0.7631666666666667,R
01:56:02,37.10,0.75,1.01,0.84,0.87,0.91,0.81,93362.00,0.7638333333333334,R
02:01:02,37.00,0.75,1.01,0.84,0.87,0.91,0.81,93662.00,0.7646666666666666,R
02:06:02,37.00,0.75,1.01,0.84,0.87,0.91,0.81,93962.00,0.7666666666666668,R
02:11:02,37.00,0.75,1.01,0.84,0.87,0.91,0.81,94262.00,0.7663333333333334,R
02:16:02,37.00,0.76,1.01,0.85,0.87,0.91,0.81,94562.00,0.7676666666666667,R
02:21:02,37.00,0.76,1.01,0.85,0.88,0.92,0.81,94862.00,0.7691666666666668,R
02:26:02,37.10,0.76,1.01,0.85,0.88,0.92,0.81,95162.00,0.7698333333333333,R
02:31:02,37.00,0.76,1.01,0.85,0.87,0.92,0.81,95462.00,0.7716666666666666,R
02:36:02,37.00,0.76,1.01,0.85,0.87,0.92,0.82,95762.00,0.7718333333333333,R
02:41:02,37.00,0.77,1.01,0.85,0.88,0.92,0.82,96062.00,0.7736666666666667,R
02:46:02,37.00,0.76,1.01,0.85,0.88,0.92,0.82,96362.00,0.7729999999999999,R
02:51:02,37.00,0.76,1.01,0.85,0.88,0.92,0.82,96662.00,0.7736666666666667,R
02:56:02,37.00,0.76,1.01,0.85,0.88,0.92,0.82,96962.00,0.7738333333333333,R
03:01:02,37.10,0.76,1.01,0.86,0.88,0.92,0.82,97262.00,0.7751666666666666,R
03:06:02,37.10,0.76,1.01,0.86,0.88,0.92,0.82,97562.00,0.7758333333333333,R
03:11:02,37.10,0.76,1.01,0.86,0.88,0.92,0.83,97862.00,0.7768333333333334,R
03:16:02,37.00,0.77,1.01,0.86,0.88,0.92,0.83,98162.00,0.78,R
03:21:02,37.00,0.77,1.01,0.86,0.88,0.93,0.83,98462.00,0.78,R
03:26:02,37.00,0.77,1.01,0.86,0.89,0.93,0.83,98762.00,0.7805000000000001,R
03:31:02,37.00,0.77,1.01,0.87,0.89,0.93,0.83,99062.00,0.7818333333333333,R
03:36:02,37.00,0.77,1.01,0.87,0.89,0.93,0.83,99362.00,0.78,R
03:41:02,37.10,0.77,1.01,0.87,0.89,0.93,0.83,99662.00,0.7823333333333334,R
03:46:02,37.00,0.78,1.02,0.87,0.89,0.93,0.83,99962.00,0.7846666666666666,R
03:51:02,37.10,0.77,1.02,0.87,0.89,0.93,0.83,100262.00,0.7848333333333334,R
03:56:02,37.00,0.78,1.02,0.87,0.89,0.93,0.84,100562.00,0.79,R
04:01:02,37.00,0.78,1.02,0.87,0.89,0.93,0.84,100862.00,0.7865000000000002,R
04:06:02,37.00,0.78,1.01,0.87,0.89,0.93,0.84,101162.00,0.79,R
04:11:02,37.00,0.78,1.02,0.87,0.89,0.93,0.84,101462.00,0.7875000000000001,R
04:16:02,37.00,0.78,1.02,0.88,0.89,0.94,0.84,101762.00,0.7893333333333333,R
04:21:02,37.00,0.78,1.02,0.88,0.90,0.94,0.84,102062.00,0.79,R
04:26:02,37.00,0.78,1.02,0.88,0.90,0.94,0.84,102362.00,0.79,R
04:31:02,37.00,0.78,1.02,0.88,0.90,0.94,0.84,102662.00,0.7930000000000001,R
04:36:02,37.00,0.78,1.02,0.88,0.90,0.94,0.84,102962.00,0.7938333333333334,R
04:41:02,37.00,0.79,1.02,0.88,0.90,0.94,0.85,103262.00,0.7954999999999999,R
04:46:02,37.00,0.79,1.02,0.88,0.90,0.94,0.85,103562.00,0.7958333333333334,R
04:51:02,37.10,0.79,1.02,0.88,0.90,0.94,0.85,103862.00,0.7958333333333334,R
04:56:02,37.10,0.79,1.02,0.88,0.90,0.94,0.85,104162.00,0.7961666666666668,R
05:01:02,37.00,0.79,1.02,0.89,0.90,0.94,0.85,104462.00,0.7983333333333333,R
05:06:02,37.00,0.79,1.02,0.89,0.91,0.94,0.85,104762.00,0.7991666666666666,R
05:11:02,37.00,0.79,1.03,0.89,0.91,0.94,0.85,105062.00,0.8001666666666667,R
05:16:02,37.00,0.79,1.03,0.89,0.91,0.94,0.85,105362.00,0.8003333333333333,R
05:21:02,37.00,0.79,1.03,0.89,0.91,0.94,0.85,105662.00,0.8021666666666667,R
05:26:02,37.00,0.79,1.03,0.89,0.91,0.94,0.86,105962.00,0.8023333333333333,R
05:31:02,37.00,0.79,1.03,0.89,0.91,0.94,0.86,106262.00,0.8028333333333333,R
05:36:02,37.00,0.79,1.03,0.89,0.91,0.95,0.86,106562.00,0.8048333333333334,R
05:41:02,37.00,0.80,1.03,0.90,0.91,0.95,0.86,106862.00,0.8055000000000001,R
05:46:02,37.00,0.80,1.03,0.90,0.91,0.95,0.86,107162.00,0.81,R
05:51:02,37.00,0.80,1.03,0.90,0.91,0.95,0.86,107462.00,0.81,R
05:56:02,37.00,0.80,1.03,0.90,0.91,0.95,0.86,107762.00,0.81,R
06:01:02,37.00,0.80,1.03,0.90,0.91,0.95,0.86,108062.00,0.8088333333333333,R
06:06:02,37.00,0.80,1.04,0.90,0.91,0.95,0.86,108362.00,0.8103333333333335,R
06:11:02,37.00,0.80,1.04,0.90,0.91,0.95,0.86,108662.00,0.8106666666666668,R
06:16:02,37.00,0.80,1.04,0.90,0.92,0.95,0.86,108962.00,0.8116666666666668,R
06:21:02,37.00,0.80,1.04,0.90,0.92,0.95,0.87,109262.00,0.8128333333333334,R
06:26:02,37.00,0.80,1.04,0.90,0.92,0.95,0.87,109562.00,0.8136666666666666,R
06:31:02,37.10,0.80,1.04,0.91,0.92,0.95,0.87,109862.00,0.8141666666666667,R
06:36:02,37.00,0.80,1.04,0.91,0.92,0.95,0.87,110162.00,0.8148333333333333,R
06:41:02,37.00,0.80,1.04,0.91,0.92,0.95,0.87,110462.00,0.8155000000000001,R
06:46:02,37.00,0.81,1.04,0.91,0.92,0.95,0.87,110762.00,0.8173333333333332,R
06:51:02,37.00,0.81,1.04,0.91,0.92,0.95,0.87,111062.00,0.8173333333333332,R
06:56:02,37.00,0.81,1.04,0.91,0.92,0.95,0.87,111362.00,0.8181666666666667,R
07:01:02,37.00,0.81,1.04,0.91,0.92,0.96,0.87,111662.00,0.8178333333333333,R
07:06:02,37.00,0.81,1.05,0.91,0.92,0.96,0.87,111962.00,0.8193333333333334,R
07:11:02,37.00,0.81,1.05,0.92,0.92,0.96,0.87,112262.00,0.82,R
07:16:02,37.00,0.81,1.05,0.91,0.92,0.96,0.87,112562.00,0.8205000000000001,R
07:21:02,37.00,0.81,1.05,0.92,0.92,0.96,0.87,112862.00,0.8218333333333333,R
07:26:02,37.00,0.81,1.05,0.92,0.92,0.96,0.87,113162.00,0.8218333333333333,R
07:31:02,37.00,0.81,1.05,0.92,0.93,0.96,0.87,113462.00,0.8223333333333335,R
07:36:02,37.00,0.82,1.05,0.92,0.93,0.96,0.88,113762.00,0.8236666666666667,R
07:41:02,36.90,0.82,1.05,0.92,0.93,0.96,0.88,114062.00,0.8245000000000001,R
07:46:02,37.00,0.82,1.05,0.92,0.93,0.96,0.88,114362.00,0.8256666666666667,R
07:51:02,37.10,0.82,1.05,0.92,0.93,0.96,0.88,114662.00,0.83,R
07:56:02,37.10,0.82,1.05,0.92,0.93,0.96,0.88,114962.00,0.8268333333333333,R
08:01:02,37.00,0.82,1.05,0.92,0.93,0.96,0.88,115262.00,0.8273333333333334,R
08:06:02,37.00,0.82,1.06,0.92,0.93,0.96,0.88,115562.00,0.8276666666666666,R
08:11:02,37.00,0.82,1.05,0.93,0.93,0.96,0.88,115862.00,0.8281666666666667,R
08:16:02,37.00,0.82,1.06,0.93,0.93,0.96,0.88,116162.00,0.8281666666666667,R
08:21:02,37.00,0.82,1.06,0.93,0.93,0.96,0.88,116462.00,0.83,R
08:26:02,37.00,0.82,1.06,0.93,0.93,0.96,0.88,116762.00,0.8288333333333334,R
08:31:02,37.00,0.82,1.06,0.93,0.93,0.96,0.88,117062.00,0.8303333333333333,R
08:36:02,37.00,0.82,1.06,0.93,0.93,0.96,0.88,117362.00,0.8318333333333334,R
08:41:02,37.10,0.82,1.06,0.93,0.93,0.96,0.88,117662.00,0.8316666666666667,R
08:46:02,37.10,0.82,1.06,0.93,0.94,0.96,0.88,117962.00,0.8323333333333334,R
08:51:02,37.00,0.83,1.06,0.93,0.94,0.96,0.88,118262.00,0.8318333333333334,R
08:56:02,37.00,0.83,1.06,0.93,0.94,0.96,0.88,118562.00,0.8341666666666667,R
09:01:02,37.00,0.83,1.06,0.93,0.94,0.97,0.89,118862.00,0.8336666666666667,R
09:06:02,37.00,0.83,1.06,0.93,0.94,0.97,0.89,119162.00,0.8351666666666668,R
09:11:02,37.00,0.83,1.06,0.94,0.94,0.96,0.89,119462.00,0.8361666666666667,R
09:16:02,37.00,0.83,1.06,0.93,0.94,0.96,0.89,119762.00,0.8355000000000001,R
09:21:02,37.00,0.83,1.06,0.94,0.94,0.97,0.89,120062.00,0.8366666666666669,R
09:26:02,37.10,0.83,1.07,0.94,0.94,0.97,0.89,120362.00,0.8368333333333333,R
09:31:02,37.00,0.83,1.07,0.94,0.94,0.97,0.89,120662.00,0.8376666666666666,R
09:36:02,37.00,0.83,1.07,0.94,0.94,0.97,0.89,120962.00,0.8386666666666667,R
09:41:02,37.00,0.83,1.07,0.94,0.94,0.97,0.89,121262.00,0.8388333333333333,R
09:46:02,37.00,0.83,1.07,0.94,0.94,0.97,0.89,121562.00,0.8394999999999999,R
09:51:02,37.00,0.83,1.07,0.94,0.94,0.97,0.89,121862.00,0.8396666666666666,R
09:56:02,37.10,0.83,1.07,0.94,0.94,0.97,0.89,122162.00,0.8401666666666666,R
10:01:02,37.10,0.83,1.07,0.94,0.94,0.97,0.89,122462.00,0.84,R
10:06:02,37.00,0.84,1.07,0.94,0.94,0.97,0.89,122762.00,0.84,R
10:11:02,37.00,0.84,1.07,0.94,0.94,0.97,0.89,123062.00,0.8424999999999999,R
10:16:02,37.10,0.84,1.07,0.94,0.94,0.97,0.89,123362.00,0.8431666666666666,R
10:21:02,37.00,0.84,1.07,0.94,0.94,0.97,0.89,123662.00,0.8428333333333333,R
10:26:02,37.00,0.84,1.07,0.94,0.94,0.97,0.89,123962.00,0.8436666666666667,R
10:31:02,37.00,0.84,1.07,0.95,0.94,0.97,0.89,124262.00,0.8431666666666667,R
10:36:02,37.00,0.84,1.07,0.95,0.94,0.97,0.89,124562.00,0.84,R
10:41:02,37.00,0.84,1.07,0.95,0.95,0.97,0.89,124862.00,0.8441666666666665,R
10:46:02,37.10,0.84,1.08,0.95,0.95,0.97,0.89,125162.00,0.8451666666666666,R
10:51:02,37.10,0.84,1.08,0.95,0.95,0.97,0.90,125462.00,0.85,R
10:56:02,37.00,0.84,1.08,0.95,0.95,0.97,0.90,125762.00,0.8466666666666667,R
11:01:02,37.00,0.84,1.08,0.95,0.95,0.97,0.90,126062.00,0.8466666666666667,R
11:06:02,37.00,0.84,1.08,0.95,0.95,0.97,0.90,126362.00,0.8460000000000001,R
11:11:02,37.00,0.85,1.08,0.95,0.95,0.98,0.90,126662.00,0.85,R
11:16:02,37.10,0.85,1.08,0.95,0.95,0.97,0.90,126962.00,0.8483333333333333,R
11:21:02,37.10,0.85,1.08,0.95,0.95,0.97,0.90,127262.00,0.85,R
11:26:02,37.00,0.85,1.08,0.95,0.95,0.98,0.90,127562.00,0.8493333333333334,R
11:31:02,37.00,0.85,1.08,0.95,0.95,0.98,0.90,127862.00,0.8508333333333333,R
11:36:02,37.10,0.85,1.08,0.95,0.95,0.98,0.90,128162.00,0.85,R
11:41:02,37.10,0.85,1.08,0.95,0.95,0.98,0.90,128462.00,0.8505000000000001,R
11:46:02,37.10,0.85,1.08,0.95,0.95,0.98,0.90,128762.00,0.8506666666666667,R
11:51:02,37.10,0.85,1.08,0.95,0.95,0.98,0.90,129062.00,0.8521666666666667,R
11:56:02,37.00,0.85,1.08,0.96,0.95,0.98,0.90,129362.00,0.8526666666666668,R
12:01:02,37.00,0.86,1.08,0.95,0.95,0.98,0.90,129662.00,0.85,R
12:06:02,37.00,0.86,1.08,0.96,0.95,0.98,0.90,129962.00,0.8548333333333332,R
12:11:02,37.00,0.86,1.08,0.96,0.95,0.98,0.90,130262.00,0.8546666666666666,R
12:16:02,37.00,0.86,1.08,0.96,0.95,0.98,0.90,130562.00,0.8549999999999999,R
12:21:02,37.00,0.86,1.09,0.96,0.95,0.98,0.91,130862.00,0.8556666666666667,R
12:26:02,37.00,0.86,1.09,0.96,0.96,0.98,0.91,131162.00,0.8568333333333333,R
12:31:02,37.00,0.86,1.09,0.96,0.96,0.98,0.90,131462.00,0.8561666666666667,R
12:36:02,37.00,0.86,1.09,0.96,0.96,0.98,0.91,131762.00,0.8573333333333334,R
12:41:02,37.00,0.86,1.09,0.96,0.95,0.98,0.91,132062.00,0.86,R
12:46:02,37.10,0.86,1.09,0.96,0.96,0.98,0.91,132362.00,0.86,R
12:51:02,37.00,0.87,1.09,0.96,0.96,0.98,0.91,132662.00,0.8603333333333334,R
12:56:02,37.00,0.87,1.09,0.96,0.96,0.98,0.91,132962.00,0.8598333333333332,R
13:01:02,37.00,0.87,1.09,0.96,0.96,0.98,0.91,133262.00,0.8598333333333333,R
13:06:02,37.00,0.87,1.09,0.96,0.96,0.99,0.91,133562.00,0.8606666666666666,R
13:11:02,37.00,0.87,1.09,0.96,0.96,0.99,0.91,133862.00,0.86,R
13:16:02,37.00,0.87,1.09,0.96,0.96,0.99,0.91,134162.00,0.8628333333333332,R
13:21:02,37.10,0.87,1.09,0.96,0.96,0.99,0.91,134462.00,0.8634999999999999,R
13:26:02,37.00,0.87,1.09,0.96,0.96,0.99,0.91,134762.00,0.8640000000000001,R
13:31:02,37.00,0.87,1.09,0.97,0.96,0.99,0.91,135062.00,0.8649999999999999,R
13:36:02,37.10,0.87,1.09,0.97,0.96,0.99,0.91,135362.00,0.8660000000000001,R
13:41:02,37.10,0.88,1.09,0.97,0.96,0.99,0.92,135662.00,0.87,R
13:46:02,37.10,0.88,1.09,0.97,0.96,0.99,0.92,135962.00,0.8671666666666666,R
13:51:02,37.00,0.88,1.09,0.97,0.96,0.99,0.92,136262.00,0.87,R
13:56:02,37.00,0.88,1.10,0.97,0.96,0.99,0.92,136562.00,0.8691666666666668,R
14:01:02,37.00,0.88,1.09,0.97,0.96,0.99,0.92,136862.00,0.8694999999999999,R
14:06:02,37.00,0.88,1.09,0.97,0.96,0.99,0.92,137162.00,0.8691666666666666,R
14:11:02,37.00,0.88,1.10,0.97,0.96,0.99,0.92,137462.00,0.8706666666666667,R
14:16:02,37.00,0.88,1.10,0.97,0.96,0.99,0.92,137762.00,0.8714999999999999,R
14:21:02,37.00,0.89,1.10,0.97,0.96,0.99,0.92,138062.00,0.8711666666666666,R
14:26:02,37.00,0.89,1.10,0.97,0.96,0.99,0.92,138362.00,0.8713333333333333,R
14:31:02,37.00,0.89,1.10,0.97,0.97,1.00,0.92,138662.00,0.8734999999999998,R
14:36:02,37.00,0.89,1.10,0.97,0.97,1.00,0.92,138962.00,0.8741666666666665,R
14:41:02,37.00,0.89,1.10,0.97,0.97,1.00,0.92,139262.00,0.8744999999999998,R
14:46:02,37.00,0.89,1.10,0.97,0.97,1.00,0.92,139562.00,0.8758333333333334,R
14:51:02,37.00,0.89,1.10,0.97,0.97,1.00,0.93,139862.00,0.8766666666666666,R
14:56:02,37.00,0.89,1.10,0.97,0.97,1.00,0.93,140162.00,0.8768333333333334,R
15:01:02,37.00,0.89,1.10,0.97,0.97,1.00,0.93,140462.00,0.88,R
15:06:02,37.00,0.89,1.10,0.98,0.97,1.00,0.93,140762.00,0.8768333333333335,R
15:11:02,37.00,0.89,1.10,0.98,0.97,1.00,0.93,141062.00,0.8776666666666668,R
15:16:02,37.10,0.90,1.10,0.98,0.97,1.00,0.93,141362.00,0.8786666666666666,R
15:21:02,37.00,0.90,1.10,0.98,0.97,1.00,0.93,141662.00,0.8796666666666666,R
15:26:02,37.00,0.90,1.10,0.98,0.97,1.00,0.93,141962.00,0.8803333333333333,R
15:31:02,37.10,0.90,1.10,0.98,0.97,1.00,0.93,142262.00,0.8803333333333333,R
15:36:02,37.00,0.90,1.10,0.98,0.97,1.00,0.93,142562.00,0.8798333333333335,R
15:41:02,37.00,0.90,1.10,0.98,0.97,1.01,0.93,142862.00,0.8828333333333334,R
15:46:02,37.00,0.90,1.11,0.98,0.97,1.01,0.93,143162.00,0.8836666666666668,R
15:51:02,37.00,0.91,1.11,0.98,0.97,1.01,0.93,143462.00,0.8836666666666667,R
15:56:02,37.00,0.91,1.11,0.98,0.97,1.01,0.93,143762.00,0.8828333333333335,R
16:01:02,37.00,0.91,1.11,0.98,0.97,1.01,0.94,144062.00,0.8848333333333335,R
16:06:02,37.00,0.91,1.11,0.98,0.97,1.01,0.93,144362.00,0.8856666666666667,R
16:11:02,37.00,0.91,1.11,0.98,0.97,1.01,0.94,144662.00,0.89,R
16:16:02,37.00,0.91,1.11,0.98,0.98,1.01,0.94,144962.00,0.8866666666666668,R
16:21:02,37.00,0.91,1.11,0.98,0.98,1.01,0.94,145262.00,0.8886666666666667,R
16:26:02,37.00,0.91,1.11,0.98,0.98,1.01,0.94,145562.00,0.8879999999999999,R
16:31:02,37.00,0.91,1.11,0.98,0.97,1.01,0.94,145862.00,0.8878333333333333,R
16:36:02,37.00,0.91,1.11,0.99,0.98,1.01,0.94,146162.00,0.89,R
16:41:02,37.10,0.91,1.11,0.99,0.98,1.01,0.94,146462.00,0.8908333333333334,R
16:46:02,37.00,0.91,1.11,0.99,0.98,1.01,0.94,146762.00,0.8910000000000001,R
16:51:02,37.00,0.91,1.11,0.98,0.98,1.01,0.94,147062.00,0.8891666666666667,R
16:56:02,37.00,0.92,1.11,0.99,0.98,1.01,0.94,147362.00,0.8913333333333333,R
17:01:02,37.00,0.92,1.11,0.99,0.98,1.01,0.94,147662.00,0.8921666666666667,R
17:06:02,37.00,0.92,1.11,0.99,0.98,1.02,0.94,147962.00,0.8934999999999998,R
17:11:02,37.00,0.92,1.12,0.99,0.98,1.02,0.94,148262.00,0.8941666666666666,R
17:16:02,37.00,0.92,1.12,0.99,0.98,1.02,0.95,148562.00,0.8936666666666666,R
17:21:02,37.00,0.92,1.12,0.99,0.98,1.02,0.95,148862.00,0.8945000000000001,R
17:26:02,37.00,0.92,1.12,0.99,0.98,1.02,0.95,149162.00,0.8960000000000001,R
17:31:02,37.00,0.92,1.12,0.99,0.98,1.02,0.95,149462.00,0.8956666666666667,R
17:36:02,37.00,0.92,1.12,0.99,0.98,1.01,0.95,149762.00,0.8951666666666667,R
17:41:02,37.00,0.92,1.12,0.99,0.98,1.02,0.95,150062.00,0.8976666666666667,R
17:46:02,37.10,0.92,1.12,0.99,0.98,1.02,0.95,150362.00,0.90,R
17:51:02,37.10,0.92,1.12,0.99,0.99,1.02,0.95,150662.00,0.8988333333333334,R
17:56:02,37.10,0.92,1.12,0.99,0.99,1.02,0.95,150962.00,0.8983333333333333,R
18:01:02,37.00,0.93,1.12,0.99,0.99,1.02,0.95,151262.00,0.90,R
18:06:02,37.00,0.92,1.12,0.99,0.98,1.02,0.95,151562.00,0.8991666666666666,R
18:11:02,37.10,0.93,1.12,1.00,0.99,1.02,0.95,151862.00,0.9008333333333333,R
18:16:02,37.00,0.93,1.12,1.00,0.99,1.02,0.95,152162.00,0.9018333333333334,R
18:21:02,37.00,0.93,1.12,1.00,0.99,1.02,0.95,152462.00,0.9023333333333334,R
18:26:02,37.00,0.93,1.12,1.00,0.99,1.02,0.96,152762.00,0.9028333333333333,R
18:31:02,37.00,0.93,1.13,1.00,0.99,1.02,0.96,153062.00,0.9051666666666665,R
18:36:02,37.00,0.93,1.13,1.00,0.99,1.03,0.96,153362.00,0.9061666666666663,R
18:41:02,37.00,0.93,1.13,1.00,0.99,1.02,0.96,153662.00,0.9046666666666666,R
18:46:02,37.00,0.93,1.13,1.00,0.99,1.02,0.96,153962.00,0.9046666666666666,R
18:51:02,37.00,0.93,1.13,1.00,0.99,1.03,0.96,154262.00,0.9063333333333333,R
18:56:02,37.00,0.93,1.13,1.00,0.99,1.03,0.96,154562.00,0.9069999999999999,R
19:01:02,37.00,0.94,1.13,1.00,0.99,1.03,0.96,154862.00,0.9085000000000001,R
19:06:02,37.00,0.94,1.13,1.00,0.99,1.03,0.96,155162.00,0.9091666666666667,R
19:11:02,37.00,0.94,1.13,1.00,0.99,1.03,0.96,155462.00,0.9088333333333334,R
19:16:02,37.00,0.94,1.13,1.00,0.99,1.03,0.96,155762.00,0.9108333333333334,R
19:21:02,37.00,0.94,1.13,1.00,1.00,1.03,0.96,156062.00,0.9095000000000001,R
19:26:02,37.00,0.94,1.14,1.00,0.99,1.03,0.96,156362.00,0.9098333333333332,R
19:31:02,37.10,0.94,1.13,1.00,1.00,1.03,0.96,156662.00,0.9111666666666666,R
19:36:02,37.00,0.94,1.14,1.01,1.00,1.03,0.97,156962.00,0.9125000000000001,R
19:41:02,37.00,0.94,1.14,1.00,1.00,1.03,0.96,157262.00,0.9126666666666667,R
19:46:02,37.00,0.94,1.14,1.00,1.00,1.03,0.96,157562.00,0.9126666666666667,R
19:51:02,37.00,0.94,1.14,1.01,1.00,1.03,0.97,157862.00,0.92,R
19:56:02,37.00,0.95,1.14,1.01,1.00,1.03,0.97,158162.00,0.9151666666666666,R
20:01:02,37.00,0.95,1.14,1.01,1.00,1.03,0.97,158462.00,0.9163333333333333,R
20:06:02,37.10,0.95,1.14,1.01,1.00,1.03,0.97,158762.00,0.9171666666666668,R
20:11:02,37.00,0.95,1.15,1.01,1.00,1.03,0.97,159062.00,0.9183333333333334,R
20:16:02,37.10,0.95,1.14,1.01,1.00,1.03,0.97,159362.00,0.9186666666666667,R
20:21:02,37.00,0.96,1.15,1.01,1.00,1.03,0.97,159662.00,0.9193333333333332,R
20:26:02,37.00,0.96,1.15,1.01,1.00,1.03,0.97,159962.00,0.9193333333333331,R
20:31:02,37.00,0.96,1.15,1.01,1.00,1.03,0.97,160262.00,0.9196666666666665,R
20:36:02,37.00,0.96,1.16,1.01,1.00,1.04,0.97,160562.00,0.9219999999999999,R
20:41:02,37.10,0.96,1.16,1.01,1.00,1.03,0.97,160862.00,0.92,R
20:46:02,37.10,0.96,1.15,1.01,1.00,1.03,0.97,161162.00,0.9216666666666665,R
20:51:02,37.10,0.96,1.16,1.01,1.00,1.04,0.97,161462.00,0.9231666666666666,R
20:56:02,37.00,0.96,1.16,1.01,1.00,1.04,0.97,161762.00,0.92,R
21:01:02,37.00,0.96,1.16,1.02,1.00,1.04,0.97,162062.00,0.9233333333333335,R
21:06:02,37.10,0.96,1.17,1.02,1.00,1.04,0.98,162362.00,0.92,R
21:11:02,37.00,0.96,1.16,1.02,1.00,1.04,0.98,162662.00,0.9253333333333333,R
21:16:02,37.00,0.97,1.17,1.02,1.00,1.04,0.98,162962.00,0.9255000000000001,R
21:21:02,37.00,0.97,1.17,1.02,1.00,1.04,0.98,163262.00,0.9253333333333333,R
